score,token
0.0918596,king
0.073178,weather
0.067376,cambodia
0.0555475,philippine
0.0369971,laird
0.0353953,prisoner
0.0292986,po
0.0279848,prince
0.0242037,eisenhower
0.0234493,royal
0.0226157,hostile
0.0205005,convince
0.016589,inquiry
0.0152664,impression
0.0125624,passage
0.01174,tripoli
0.0115592,manila
0.0110944,isn
0.0110764,aspiration
0.0105892,scott
0.00979871,khmer
0.00900113,hide
0.00872892,din
0.00815746,hitler
0.00763478,interpreter
0.00759783,mekong
0.00682668,crown
0.00676644,heath
0.00659388,reunification
0.00650556,belt
0.00629513,clash
0.00569783,bel
0.00543651,cluster
0.00538871,reprisal
0.00475505,majesty
0.00455035,containment
0.00453325,retirement
0.00440266,disengage
0.00439623,monarchy
0.00436774,dissipate
0.00403025,excellency
0.00392315,throne
0.00378181,acknowledgement
0.00370754,wad
0.00360024,bluff
0.00356901,entirety
0.00344098,mileage
0.00331786,flaw
0.00314589,instigate
0.00295988,overrule
0.0028954,defy
0.00254282,tenet
0.00241049,civilize
0.00231353,condolence
0.00230156,hem
0.00226019,informer
0.00213886,lastly
0.00197345,committal
0.00195057,universally
0.00194526,allah
0.00194497,originator
0.00192512,heave
0.00187356,reckless
0.00187192,widow
0.00183259,selfish
0.00180521,colonialist
0.00172883,phony
0.00170594,fledge
0.00169199,suitcase
0.00167743,convoke
0.00161606,afp
0.00160034,bong
0.00156815,everyday
0.00154081,elation
0.0015042,brag
0.00148893,indie
0.00142468,lawlessness
0.0014073,capitulate
0.0013906,monarch
0.00138731,canvas
0.00137781,nurture
0.00113961,lug
0.00112296,cordiality
0.00111966,manuscript
0.00109189,spontaneously
0.00106164,racketeer
0.00105617,lick
0.00105051,mba
0.0010391,obstruct
0.00103397,stymie
0.001031,tornado
0.00100152,guild
0.00098696,zionism
0.000985665,warmth
0.000943762,irony
0.000927381,npa
0.000893108,imminence
0.000889777,uncommon
0.00087394,lust
0.000856939,cloudy
