score,token
0.102179,moscow
0.102176,build
0.0892588,construction
0.058305,agent
0.0543646,class
0.0433833,mid
0.0427993,fuel
0.0395563,senior
0.0349055,participate
0.0338465,component
0.0252794,judgment
0.0229668,extensive
0.0214533,cipher
0.0184602,character
0.0129939,underground
0.0117514,dissemination
0.0107515,shortly
0.00962774,representation
0.00823304,oswald
0.00687744,arid
0.00639737,no.
0.00620586,belong
0.00617914,tube
0.00605699,provoke
0.0051874,prague
0.00515253,espionage
0.0046697,patriotic
0.0044287,dushanbe
0.00385211,conceal
0.00382822,baltic
0.00365186,vacuum
0.0035342,dimension
0.00323949,customer
0.00318833,kgb
0.00306225,persist
0.00257113,canister
0.00256948,trace
0.00256282,plasma
0.00252543,transposition
0.002119,megawatt
0.00207423,dangerously
0.00207317,width
0.00205173,reciprocate
0.00198788,pioneer
0.00198651,ancillary
0.00197983,contemporary
0.00197215,soul
0.00189182,vega
0.00188233,inefficiency
0.00187444,kv
0.00181943,ticker
0.00179682,plea
0.00166447,winner
0.00162634,cosmetic
0.00161283,collector
0.00159845,triumvirate
0.00156321,ukrainian
0.00155233,nest
0.0015062,iwo
0.00144585,scrutiny
0.00141341,rename
0.00136461,institutionalize
0.00135696,unnamed
0.0013345,uzbekistan
0.00130921,foil
0.00127748,mitigate
0.00117214,gust
0.00116874,minsk
0.00115107,marx
0.001144,forge
0.00111047,voluminous
0.0010858,cum
0.00105478,harmonize
0.00102585,scrutinize
0.000956558,cation
0.000943829,conspirator
0.000933395,eyewitness
0.000901759,trait
0.000893195,distinctive
0.000843961,optimism
0.000840754,tbilisi
0.000836983,transact
0.000829892,bohemia
0.000820944,instructive
0.000810743,rankin
0.000804147,shack
0.000801463,manifold
0.000739651,mara
0.000731939,downwind
0.000723594,halfway
0.000705552,substation
0.000702,torus
0.000699453,modem
0.000687332,completeness
0.000653987,ammonia
0.000649831,pathogen
0.000646529,quadrangle
0.000626897,kaufman
0.000585441,prefabricate
0.000569189,omega
