score,token
0.117043,kissinger
0.0689876,ad
0.0561461,try
0.0523842,senator
0.0376405,delegation
0.0360465,add
0.0300644,morning
0.0298573,refer
0.0266598,why
0.0259619,stand
0.0243019,express
0.0242485,wish
0.0234581,answer
0.0206982,different
0.0205124,argument
0.0175811,nothing
0.0159302,explain
0.0153032,friend
0.0139475,book
0.0133275,tomorrow
0.0122936,quite
0.0115985,observer
0.0105555,afternoon
0.00990726,maybe
0.00941936,suggestion
0.00941057,probe
0.00891396,monday
0.00869344,away
0.00597417,sunday
0.00540731,laughter
0.00531232,consultant
0.00528561,fulbright
0.00516093,custody
0.00508332,occasion
0.00496997,ted
0.00453702,bush
0.0044206,byrd
0.00412662,glad
0.00411701,beat
0.00395227,mr.
0.00377727,journalist
0.00323773,regret
0.00323238,asylum
0.00305011,kick
0.00303496,centre
0.00260096,dawn
0.00235452,luncheon
0.00234674,rockefeller
0.00231046,frankly
0.00227402,bunch
0.00210744,wayne
0.00204729,nobody
0.00203038,awaken
0.00201147,disagree
0.00198516,naturally
0.00197978,sorry
0.00196564,bipartisan
0.00195284,evans
0.0019343,infer
0.00188379,useless
0.00187924,ruin
0.00178654,hurry
0.00176958,throat
0.001768,prelude
0.00174098,outrage
0.00167644,congratulation
0.00163664,informally
0.00163641,proposition
0.00163071,awful
0.0016018,oblige
0.00153966,stiffen
0.0015291,hip
0.00152449,aiken
0.00148893,goodbye
0.00146546,busy
0.00139368,imagine
0.00139099,globe
0.00136728,sine
0.00135644,rapport
0.00132129,till
0.00127993,aver
0.00125324,publicize
0.0012496,gee
0.00121705,iowa
0.00116834,chew
0.0010883,acheson
0.00108168,pleasure
0.00102082,grey
0.00101563,squarely
0.00100757,pike
0.000986088,busby
0.000973272,chairmanship
0.000965593,whitney
0.000959403,congratulate
0.000936755,unhappy
0.000918796,verbally
0.000916102,unfortunate
0.000909085,starter
0.000907987,restatement
0.000894968,unofficially
