score,token
0.115435,near
0.114336,port
0.0815311,zone
0.0576922,northern
0.0355871,shipment
0.0273888,cargo
0.0226698,cpa
0.0205874,england
0.0165127,ni
0.0134971,blue
0.0134393,exhibition
0.0122183,solid
0.0118986,prejudicial
0.0110086,sup
0.0108806,subsection
0.0104011,terminal
0.0100729,spirit
0.00956828,desirability
0.00948097,boa
0.00944275,surround
0.00943155,signatory
0.00923506,min
0.00856986,barge
0.0077373,deck
0.00773537,reclamation
0.0073788,marshall
0.00735147,adjacent
0.00731601,rush
0.00629586,hie
0.00620453,eta
0.00577,panic
0.0053457,nervous
0.00497364,hint
0.00459199,dd
0.00442097,edge
0.00426422,usage
0.00422625,southeastern
0.00394596,thorough
0.00386098,monsoon
0.00369342,gay
0.00359574,invariably
0.00354161,moo
0.0034992,waterway
0.00336013,simultaneous
0.00327847,retake
0.00326279,tical
0.00323083,discontinue
0.00316297,malta
0.00304643,potsdam
0.00284613,funnel
0.00269852,berth
0.00260547,alcohol
0.00241211,levy
0.00239685,destination
0.00238521,mirror
0.00237134,quarry
0.0023631,rain
0.00235456,kb
0.00233423,northward
0.00231651,ruhr
0.00217688,incompetent
0.00207161,oblique
0.00196416,wean
0.00193814,suffix
0.00190746,bibliography
0.00190432,stumble
0.00185283,transshipment
0.00183921,tributary
0.00179625,crt
0.00172849,longitude
0.00169039,alp
0.00144414,inlet
0.00144122,urn
0.00138629,ido
0.0013824,newport
0.00136499,danube
0.00133389,marc
0.00131969,ostrava
0.00130944,zonal
0.00126498,rouse
0.00122544,quietly
0.00122539,offload
0.00120709,transship
0.00111046,willow
0.00109239,incense
0.00108915,flagship
0.00107496,coil
0.00106986,unspecified
0.00105236,jetty
0.00105145,denazification
0.00104962,pepper
0.0010215,waterfront
0.00101454,estuary
0.0010118,gad
0.000989616,carriage
0.000919336,frantic
0.000899784,livery
0.000891458,reevaluate
0.000884687,benzene
0.000874394,shipper
