score,token
0.0774389,black
0.0487032,gulf
0.0478172,contain
0.0434411,ti
0.0433339,emergency
0.032782,device
0.0317019,search
0.0262072,block
0.0256061,spain
0.0205867,explosive
0.0204395,tn
0.0197111,explosion
0.0193461,steel
0.0188129,chicago
0.0175559,push
0.0174998,lake
0.0168795,shape
0.0135458,od
0.0130587,fl
0.0118388,nac
0.0116308,williams
0.0112672,brother
0.0111452,rogers
0.0109186,plowshare
0.00984277,react
0.00935964,fit
0.0090817,instal
0.00866908,drill
0.00779564,detonation
0.0071814,anu
0.00714316,cabriolet
0.00685879,metal
0.00643174,ottawa
0.00600824,med
0.00562948,plate
0.00560956,hf
0.00549365,cancellation
0.00537595,preparedness
0.00496403,wright
0.00481978,beneficiary
0.00478461,vancouver
0.004551,gallon
0.00452511,gy
0.00449892,fuse
0.0044262,generator
0.00436585,michael
0.00422029,commentator
0.00398064,unusual
0.00396213,candid
0.00385809,palmer
0.00373378,periodic
0.00371962,lip
0.00352193,fcc
0.00345827,stern
0.00340898,investigator
0.00338057,gasoline
0.00332267,midst
0.00318996,identical
0.00315451,usable
0.0030551,glass
0.00296971,boil
0.00296493,fema
0.00294502,warm
0.00293958,erect
0.00284714,disarm
0.00256144,panther
0.0024753,singer
0.00246381,arson
0.00243959,retention
0.00239176,dealer
0.00230212,buggy
0.00222324,jacob
0.00221352,columbus
0.00217281,orange
0.00201207,utah
0.00193537,inconvenience
0.00186111,plat
0.00182533,brick
0.00179067,chester
0.00178462,compass
0.00170564,olive
0.00165115,bast
0.00162013,liquor
0.00161366,spark
0.00159339,amateur
0.00149735,grate
0.00137597,burial
0.00134494,sulky
0.00133936,ordinance
0.00129964,sitka
0.001293,brasil
0.00126807,gem
0.00126658,sudden
0.00126352,sess
0.00117769,sander
0.00115238,manhattan
0.00114959,oakland
0.00114598,compact
0.00113979,valve
0.001134,proliferate
