score,token
0.109625,cuban
0.1051,cuba
0.0469277,negro
0.0402669,prc
0.0370557,castro
0.0231818,oas
0.0224587,pr
0.0180099,spanish
0.0176901,henry
0.0148411,carmichael
0.0125616,guantanamo
0.0124151,retaliation
0.0119188,dominican
0.0110439,panamanian
0.010607,lodge
0.0106041,assert
0.0101674,zanzibar
0.00996168,caribbean
0.00917071,atlanta
0.00909039,sept
0.00889698,hotel
0.00822255,accuse
0.00822061,overthrow
0.00800225,bosch
0.00783015,rico
0.0077089,florida
0.00745433,russell
0.00736928,enrich
0.00726882,miami
0.00713576,cook
0.00692498,yankee
0.00674316,coordinator
0.00649009,georgia
0.00624566,bunker
0.00591488,ok
0.00577265,domingo
0.0055969,palace
0.00557679,award
0.00533148,leaflet
0.00525307,louisiana
0.00525047,owen
0.00521404,cleveland
0.00497687,porter
0.00492047,rhetoric
0.004851,santiago
0.00443388,residential
0.00423149,carlos
0.00409349,nicaraguan
0.00362173,quarantine
0.00354474,pueblo
0.00350109,mann
0.00347793,vertical
0.00339801,jamaica
0.00329945,immigrant
0.00327071,trinidad
0.00314333,guevara
0.00300366,chase
0.00300268,sister
0.00299232,tradition
0.00296467,herald
0.00295181,hemispheric
0.00294243,duvalier
0.00269327,lewis
0.0026885,reid
0.00260202,volatile
0.00259642,diaz
0.00241217,mob
0.00238071,slant
0.00236993,caretaker
0.00233042,cane
0.00228745,leon
0.00216004,santos
0.00214739,pine
0.00209382,supposedly
0.0020871,ellsworth
0.00199311,analogy
0.00198051,topple
0.00195859,confess
0.00194749,dismay
0.00193343,tribune
0.00192822,dictator
0.00190935,barrio
0.00183383,frontal
0.00182245,sanchez
0.00179916,colombian
0.00177615,deportation
0.00177437,bra
0.00177373,bennett
0.00172585,monroe
0.00164233,betray
0.00160602,ominous
0.001561,moa
0.00152138,festival
0.00147613,rage
0.00145573,mock
0.00140594,disunity
0.00136995,dismantle
0.00134204,richmond
0.00132653,triangle
0.00131411,zoo
