score,token
0.101396,reduction
0.0892424,paris
0.088332,movement
0.0692837,front
0.0620694,amendment
0.0436457,moderate
0.0330847,tactic
0.0296659,happen
0.026298,cyprus
0.0196515,dialogue
0.0167577,adverse
0.0150993,ee
0.014471,sad
0.0139696,signature
0.0128823,militant
0.0120745,peacekeeping
0.0120107,assassination
0.00979154,dissident
0.00842672,brazzaville
0.00837118,sur
0.00820231,nonviolent
0.00668194,repeal
0.00574264,reside
0.00534268,thomson
0.00529351,funeral
0.00501287,operative
0.0049395,envoy
0.00439769,imminent
0.00433298,default
0.00417726,blame
0.00400157,extremism
0.00392818,activist
0.00390124,customary
0.00389906,expiration
0.00331856,disruptive
0.00320942,bypass
0.00316483,complicity
0.00311914,reassert
0.00293446,wipe
0.00289894,organizer
0.00288279,illegally
0.0027407,tung
0.00271679,notion
0.00262151,hood
0.00258348,displeasure
0.00257853,prerogative
0.00253272,atf
0.00250341,adherent
0.00244429,militate
0.00243347,moderation
0.00242886,inconceivable
0.00234823,constructively
0.00229811,genocide
0.00228125,polemic
0.00223278,inflexible
0.00212661,revers
0.00206843,lobby
0.00202102,peacekeeper
0.0019639,hasty
0.00188687,stagnation
0.00188655,nick
0.00184582,vow
0.00183793,politicize
0.00182915,unwillingness
0.00179837,disorganize
0.00179363,clever
0.00174007,boo
0.00170795,diffuse
0.00167656,meek
0.00156103,parish
0.00152156,transparent
0.00150019,illiterate
0.00149062,tacitly
0.00148007,fanatic
0.00146932,verdict
0.00146495,nonmilitary
0.00146327,notorious
0.00145291,ostensible
0.00144703,stifle
0.00141895,inescapable
0.00141681,fierce
0.00140214,rum
0.0013613,taint
0.00135834,redeem
0.0013559,twofold
0.00131399,elusive
0.00129963,overture
0.00129546,moor
0.00128899,eagerness
0.00126263,stave
0.00119622,assort
0.001158,hurdle
0.0011252,indignation
0.00111188,cheek
0.00109196,unpopularity
0.0010704,solemnly
0.00103485,militancy
0.00101276,libreville
0.000968196,spectacle
0.000967177,harmless
