score,token
0.114157,province
0.0741314,strategy
0.0385675,reportedly
0.036966,apparently
0.0347351,appoint
0.0311074,play
0.0235426,circumstance
0.0219932,rural
0.0214287,simply
0.0211751,membership
0.0206448,woman
0.0201635,choose
0.0183089,newspaper
0.0147714,faction
0.0139823,emerge
0.0139406,leftist
0.0137577,accelerate
0.0129569,provincial
0.0116432,cadre
0.0109669,golden
0.0107769,image
0.0106535,hamlet
0.00930841,militia
0.00890311,mill
0.00822591,split
0.00783138,ag
0.00758464,display
0.00679017,electoral
0.00648325,band
0.00643437,opponent
0.00630765,impediment
0.00600846,peasant
0.00578411,reconciliation
0.00532743,bag
0.0051958,criticize
0.00504561,corruption
0.00503558,junior
0.0049164,alignment
0.00468827,bean
0.00463858,countryside
0.00451616,loyal
0.00430642,hair
0.00426462,cult
0.00426086,arena
0.00406495,float
0.00405775,fascist
0.00379842,insecure
0.00364621,kw
0.00322329,surge
0.00311929,visitor
0.00300763,alexander
0.00279697,follower
0.00269285,educator
0.00267803,theft
0.00265256,nationwide
0.00255785,sporadic
0.00248202,stronghold
0.00247635,inmate
0.00246586,dakar
0.00239672,conscription
0.00237025,alias
0.00228611,populate
0.00225409,hectare
0.00206763,reprint
0.00204998,erratic
0.00204556,apprehend
0.0020369,autonomous
0.00202466,conspicuous
0.00201799,periodical
0.00201215,indiscriminate
0.00200137,fringe
0.00191679,outskirt
0.00191074,legislator
0.00185318,guangdong
0.00183774,overtone
0.00183452,rightist
0.00181671,psa
0.00174062,confide
0.00172074,perpetrate
0.00171365,propagandist
0.00171123,splinter
0.00170541,beleaguer
0.00170538,layman
0.00167169,meal
0.00161445,stroke
0.00160769,complexion
0.00160208,dark
0.00159283,magistrate
0.00157792,crackdown
0.00154617,terminology
0.00152624,parliamentarian
0.00151874,abet
0.00147947,hopefully
0.00144037,disregard
0.0013617,occasionally
0.00133081,shatter
0.00132472,dossier
0.0013117,entrepreneur
0.00130712,matthew
0.00128609,inadvisable
