score,token
0.0818315,charge
0.0742902,tie
0.0561673,title
0.0559759,hear
0.0549373,safety
0.0389311,trip
0.0321923,pas
0.0279831,enough
0.0271514,pa
0.021516,ball
0.0142937,circular
0.0132982,inside
0.0132828,g
0.0129993,collect
0.0127885,uniform
0.0118564,pull
0.0116476,enclose
0.0115315,sheet
0.0109138,escape
0.0100935,tack
0.00919294,mechanical
0.00886211,fin
0.00882103,lion
0.00705903,belgrade
0.00694786,breakfast
0.00636028,oval
0.00620918,impress
0.00576016,howe
0.00554128,caller
0.00543132,toxin
0.00539561,bottle
0.0053349,rabat
0.00512248,knight
0.00506198,mixture
0.00494012,episode
0.00490434,oliver
0.00465125,munich
0.00455755,extradition
0.00438309,density
0.00433893,super
0.00398339,laugh
0.00391057,cob
0.00390465,royalty
0.00378077,bury
0.00377999,pastor
0.00377778,hoffman
0.00376826,implicate
0.00362313,mitterrand
0.00352014,corpus
0.00349347,justifiable
0.00348049,pea
0.00335523,forestall
0.0032407,nurse
0.00314909,drink
0.00313143,straighten
0.00310084,nineteen
0.00305785,nun
0.00286211,credential
0.00279236,eve
0.00271216,iota
0.00270075,wolf
0.00269402,marsh
0.00261192,fdr
0.00252451,headline
0.00226164,napa
0.0022573,leakage
0.00225219,thornton
0.00205104,reiteration
0.00202249,disc
0.00200396,caucasian
0.001999,sting
0.00194644,taxi
0.00190489,insertion
0.00188905,assassin
0.00182288,convenient
0.00182086,placate
0.00178004,reelection
0.00172722,entourage
0.00168067,emphatic
0.0016485,charm
0.00163447,acquaintance
0.0015671,pretension
0.00149381,bass
0.00148953,unsure
0.00145867,flower
0.0014366,xxx
0.00143638,stopover
0.00138087,jat
0.00135622,indecision
0.001336,yew
0.00133021,recrimination
0.0013106,erase
0.00129831,gibraltar
0.00120712,patently
0.00119613,laceration
0.00114051,makeup
0.00113837,perpetrator
0.00112062,liar
0.0010856,obsess
0.00107944,fascinate
