collection,date,id,title,topic_score
kissinger,1975-04-23 18:17:00,0000BC33,TELECON WITH MARVIN KALB AT 6:17 P.M.,0.102151
kissinger,1974-03-22 09:45:00,0000C4E7,Telecon with Larry Eagleburger and HAK at 9:45 A.M.,0.0737703
kissinger,1975-04-08 10:25:00,0000BBEC,TELECON WITH JACK HEINZ AT 10:25 A.M.,0.0671638
kissinger,1975-08-13 17:22:00,0000D950,TELECON WITH BRUCE VAN VOORST AT 5:22 P.M.,0.0608085
kissinger,1973-10-25 01:03:00,0000C86E,TELECON WITH LORD CROMER/SECRETARY KISSINGER AT 1:03 A.M.,0.0588226
kissinger,1974-03-30 12:45:00,0000C4FB,Telecon with Dinitz and Kissinger at 12:45 P.M.,0.0560755
kissinger,1974-02-18 15:15:00,0000C451,Telecon with Winston Lord and Kissinger AT 3:15 P.M.,0.0517243
kissinger,1975-01-29 18:32:00,0000BB52,TELECON WITH DICK VALLERIANI AT 6:32 P.M.,0.0501933
kissinger,1973-11-01 18:40:00,0000C907,TELECON WITH ISMAIL FAHMI/KISSINGER AT 6:40 P.M.,0.0499999
kissinger,1974-01-23 21:45:00,0000C65C,Telecon with Kissinger and Jackson at 9:45 P.M.,0.049296
kissinger,1975-07-24 17:34:00,0000BCBD,TELECON WITH RICHARD VALERIANI/KISSINGER AT 5:34 P.M.,0.0491804
kissinger,1976-03-12 00:00:00,0000D727,TELECON WITH AMB. ESENBEL AT 12:55,0.0476188
kissinger,1975-01-17 16:15:00,0000BB38,TELECON WITH DAVID BINDER AT 4:15 P.M.,0.0472698
kissinger,1974-03-20 16:30:00,0000C579,Telecon with Shultz and Kissinger at 4:30 P.M.,0.0470089
kissinger,1976-11-02 11:00:00,0000D995,TELECON WITH VP ROCKEFELLER AT 11:00 A.M.,0.0467838
kissinger,1974-03-23 14:23:00,0000C583,TELECON WITH MCGEORGE BUNDY AT 2:23 P.M.,0.0466319
kissinger,1975-08-06 09:44:00,0000C964,TELECON WITH DINITZ AT 9:44 A.M.,0.0465116
kissinger,1974-01-28 17:30:00,0000C66D,Telecon with Kissinger and Dan Rather at 5:30 P.M.,0.0447762
kissinger,1976-03-19 14:30:00,0000D738,TELECON WITH SENATOR JAVITS AT 2:30 P.M.,0.0444426
kissinger,1976-05-18 08:55:00,0000BFFA,TELECON WITH GEO. SHULTZ/SEC. KISSINGER AT 8:55 A.M.,0.0443041
kissinger,1975-10-09 19:15:00,0000D8A3,TELECON WITH MR. ED KLEIN AT 7:15 P.M.,0.0437957
kissinger,1973-12-31 10:40:00,0000C5F6,Telecon with Kissinger and Bob Pierpoint at 10:40 A.M.,0.0437954
kissinger,1973-10-23 20:30:00,0000C842,TELECON WITH DINITZ/KISSINGER AT 8:30 P.M.,0.0422524
kissinger,1974-02-19 15:14:00,0000C453,Telecon with FM Saqqaf and Kissinger at 3:14 P.M.,0.0416691
kissinger,1975-06-04 18:15:00,0000C000,Telecon with Joseph Kraft and the Secretary AT 6:15 P.M.,0.0412373
kissinger,1975-04-29 15:17:00,0000D9C4,TELECON WITH WINSTON LORD AT 3:17 P.M.,0.0408161
kissinger,1973-09-23 12:23:00,0000C2AF,TELECON WITH THE PRESIDENT/HAK AT 12:23 P.M.,0.0397834
kissinger,1976-10-26 16:30:00,0000C0EB,TELECON WITH MURRAY MARDER/SEC. KISSINGER AT 4:30 P.M.,0.039773
kissinger,1976-03-05 16:53:00,0000BDC4,Telecon with McCloskey and Kissinger AT 4:53 P.M.,0.0396827
kissinger,1975-07-09 09:52:00,0000C09C,Telecon with Kissinger and Jerry Bremer AT 9:52 A.M.,0.038462
kissinger,1975-09-26 15:30:00,0000BEBF,TELECON WITH MR. T. KOPPEL/THE SECRETARY AT 3:30 P.M.,0.0384615
kissinger,1976-12-09 00:00:00,0000D73D,TELECON WITH AMBASSADOR MOYNIHAN,0.0383144
kissinger,1973-10-24 09:22:00,0000C845,TELECON WITH SECRETARY KISSINGER/AMBASSADOR DINITIZ AT 9:22 ,0.0370371
kissinger,1974-10-17 22:20:00,0000D690,TELECON WITH SENATOR JACKSON AT 10:20 P.M.,0.0363635
kissinger,1976-10-13 15:45:00,0000D9D9,TELECON WITH AMB. RAMSBOTHAM AT 3:45 P.M.,0.035088
kissinger,1974-06-03 18:45:00,0000C98E,TELECON WITH GOLDA MEIR/SECRETARY KISSINGER AT 6:45 P.M.,0.0342468
kissinger,1976-10-25 10:19:00,0000D975,TELECON WITH GENERAL SCOWCROFT AT 10:19 A.M.,0.0337838
kissinger,1974-07-22 00:00:00,0000C1D7,Telecon with Kissinger and Vorontsov,0.0330579
kissinger,1975-05-05 17:25:00,0000BF8B,Telecon with Jim Allen and the Secretary AT 5:25 P.M.,0.0330579
kissinger,1974-06-07 19:57:00,0000C9B4,TELECON WITH GENERAL SCOWCROFT/SECRETARY KISSINGER AT 7:57 P,0.0327869
kissinger,1976-04-22 20:00:00,0000D770,TELECON WITH MR. WILLIAM HYLAND AT 8:00 P.M.,0.0317461
kissinger,1976-10-29 10:29:00,0000C152,TELECON WITH SCRANTON/SEC KISSINGER AT 10:29 A.M.,0.0317457
kissinger,1973-10-10 00:00:00,0000C288,TELECON WITH EBAN/KISSINGER AT 12:35,0.0314961
