collection,date,id,title,topic_score
kissinger,1975-05-12 10:44:00,0000BFA5,Telecon with Bill Siedman and HAK AT 10:44 A.M.,0.0928967
kissinger,1973-10-02 09:55:00,0000C1F3,TELECON WITH DEPUTY SEC OF TRASURY SIMON/SEC KISSINGER AT 9:,0.0882303
kissinger,1974-02-18 10:10:00,0000C44B,Telecon with Fulbright and Kissinger at 10:10 A.M.,0.0670677
kissinger,1974-07-17 18:50:00,0000C1D5,Telecon with Dobrynin and Kissinger at 6:50 P.M.,0.0629923
kissinger,1976-01-06 17:38:00,0000D6FD,TELECON WITH ATTORNEY GENERAL LEVY AT 5:38 P.M.,0.0597012
kissinger,1975-07-09 10:45:00,0000C0A0,Telecon with Kissinger and Bill Seidman AT 10:45 A.M.,0.0583937
kissinger,1976-04-12 18:58:00,0000DA4F,TELECON WITH FOREIGN MINISTER McEACHEN AT 6:58 P.M.,0.0552486
kissinger,1974-08-29 14:50:00,0000D64F,TELECON WITH MR. SONNENFELDT AT 2:50 P.M.,0.0526282
kissinger,1974-06-01 22:27:00,0000C984,TELECON WITH JOHN DUNLAP/SECRETARY KISSINGER AT 10:27 P.M.,0.0524196
kissinger,1973-11-02 00:00:00,0000C90C,TELECON WITH MR. JAMESON - SECRETARY KISSINGER AT 4:00 (APPR,0.0522388
kissinger,1976-04-14 09:38:00,0000DA50,TELECON WITH SECRETARY SIMON AT 9:38 A.M.,0.052083
kissinger,1975-10-28 17:30:00,0000BCA6,Telecon with Jack Valenti and Kissinger AT 5:30 P.M.,0.0509557
kissinger,1976-01-09 00:00:00,0000D702,TELECON WITH AMBASSADOR DAVID BRUCE AT 0:35 A.M.,0.0504193
kissinger,1974-03-23 13:53:00,0000C582,TELECON WITH HHUMPHREY AT 1:53 P.M.,0.0493273
kissinger,1974-06-03 12:07:00,0000C989,TELECON WITH JOHN DUNLOP/SECRETARY KISSINGER AT 12:07 P.M.,0.046663
kissinger,1974-09-14 16:25:00,0000DA48,TELECON WITH AMBASSADOR DINITZ AT 4:25 P.M.,0.0454554
kissinger,1976-01-31 09:06:00,0000D747,TELECON WITH MR. MAX FISHER AT 9:06 A.M.,0.045198
kissinger,1975-07-17 11:24:00,0000BC34,TELECON WITH MR. HARTMAN/SECRETARY KISSSINGER AT 11:24 A.M.,0.0443042
kissinger,1973-10-23 11:04:00,0000C81B,TELECON WITH AMB DINITZ (ISRAEL)/SECY KISSINGER AT 11:04 A.M,0.0440253
kissinger,1976-06-16 15:31:00,0000DA53,TELECON WITH ROBINSON AT 3:31 P.M.,0.0437957
kissinger,1975-03-25 00:00:00,0000BBCD,TELECON WITH RICHARD VALERIANI AT 3:40,0.0427348
kissinger,1974-06-03 16:10:00,0000C98B,TELECON WITH PROFESSOR COOPER/SECRETARY KISSINGER AT 4:10 P.,0.0425534
kissinger,1976-07-20 15:57:00,0000BE8F,Telecon with Kissinger and Winston Lord AT 3:57 P.M.,0.0416666
kissinger,1976-04-13 09:50:00,0000BFBB,TELECON WITH SCOTTY RESTON/SEC. KISSINGER AT 9:50 A.M.,0.0416626
kissinger,1976-05-10 17:59:00,0000D78F,TELECON WITH MR. DAVID PACKARD AT 5:59 P.M.,0.0390643
kissinger,1976-07-31 12:29:00,0000BEA4,Telecon with William Rogers and Kissinger AT 12:29 P.M.,0.0390621
kissinger,1973-10-23 00:00:00,0000C820,TELECON WITH DAVID POPPER/SECY KISSINGER & SISCO AT 11:00,0.0389611
kissinger,1974-07-19 12:05:00,0000CA7C,TELECON WITH SECRETARY KISSINGER/AMBASSADOR INGERSOLL AT 12:,0.0381677
kissinger,1974-03-07 14:45:00,0000C475,Telecon with Clements and Kissinger at 2:45 P.M.,0.0378788
kissinger,1973-10-12 08:46:00,0000C6E4,TELECON WITH AMB MCCLOSKEY/JOE SISCO/SECY KISSINGER AT 8:46 ,0.0372668
kissinger,1976-05-14 18:25:00,0000BFE5,TELECON WITH MR. SULLIVAN/SECRETARY KISSINGER AT 6:25 P.M.,0.0369782
kissinger,1974-02-08 09:45:00,0000C6A8,Telecon with Atherton and Kissinger at 9:45 A.M.,0.0349651
kissinger,1975-05-08 00:00:00,0000D7F4,TEXT OF  JAVITS' LETTER SINGED BY 75 SENATORS,0.0344845
kissinger,1973-10-26 12:15:00,0000C891,TELECON WITH LORD CROMER - SECRETARY KISSINGER AT 12:15 P.M.,0.0336135
kissinger,1975-05-15 00:00:00,0000D7FA,TELECON WITH HUGH SIDEY AT 11:15,0.0333318
kissinger,1976-03-03 17:58:00,0000BE46,Telecon with Case and Kissinger AT 5:58 P.M.,0.0330579
kissinger,1974-03-21 09:12:00,0000C4D8,Telecon with Kissinger and Helmut Sonnenfeldt at 9:12 A.M.,0.0320513
kissinger,1975-01-21 14:50:00,0000BB42,TELECON WITH WIN LORD AT 2:50 P.M.,0.0319999
kissinger,1973-10-10 21:45:00,0000C294,TELECON WITH DOBRYNIN/SECRETARY KISSINGER AT 9:45 P.M.,0.03125
kissinger,1974-01-10 20:12:00,0000C63A,Telecon with Kissinger and Stennis at 8:12 P.M.,0.0301291
kissinger,1973-10-25 16:45:00,0000C87F,TELECON WITH SEN MANSFIELD - SECRETARY KISSINGER AT 4:45 P.M,0.0300753
kissinger,1976-03-10 16:25:00,0000D725,TELECON WITH MEL LAIRD AT 4:25 P.M.,0.0287776
kissinger,1975-11-07 13:25:00,0000BCCC,Telecon with Kay Graham and the Secretary AT 1:25 P.M.,0.0267859
kissinger,1975-10-08 22:00:00,0000BD16,Telecon with Don Davidson and the Secretary AT 10:00 P.M.,0.0254237
kissinger,1975-02-26 00:00:00,0000CF86,TELECON WITH AMB MOYNIHAN/SECY KISSINGER AT 3:13 P..,0.0253817
kissinger,1974-03-11 17:50:00,0000C488,Telecon with President Nixon and Kissinger at 5:50 P.M.,0.0252102
kissinger,1976-07-12 09:36:00,0000BE6F,Telecon with Kissinger and Atherton AT 9:36 A.M.,0.0245902
kissinger,1973-10-23 11:25:00,0000C194,Telecon with Vorontsov and Kissinger at 11:25 A.M.,0.0243933
kissinger,1973-11-27 17:10:00,0000C1B3,Telecon with Dobrynin and Kissinger at 5:10 P.M.,0.0243241
