collection,date,id,title,topic_score
kissinger,1974-06-21 10:45:00,0000C9BF,TELECON WITH MR. SIMON/SEC KISSISNGER AT 10:45 A.M.,0.0975595
kissinger,1976-04-09 00:00:00,0000C0AE,TELECON WITH KAY GRAHAM/SEC. KISSINGER,0.0955887
kissinger,1975-10-30 08:51:00,0000BD21,Telecon with Sisco and Kissinger AT 8:51 A.M.,0.0729857
kissinger,1974-10-01 00:00:00,0000D6AC,TELECON WITH EAGLEBURGER AT 11:25,0.0662252
kissinger,1974-01-06 11:40:00,0000C611,Telecon with Javits and HAK at 11:40 A.M.,0.0639272
kissinger,1974-10-17 12:49:00,0000BAAE,TELECON WITH ROBERT INGERSOLL AT 12:49 P.M.,0.0634922
kissinger,1975-01-21 08:20:00,0000BB43,TELECON WITH ROGERS AT 8:20 A.M.,0.0616439
kissinger,1974-03-20 18:40:00,0000C4D7,Telecon with Sonnenfeldt and Kissinger at 6:40 P.M.,0.0609757
kissinger,1974-07-27 10:35:00,0000CA41,TELECON WITH SECRETARY KISSINGER/SECRTARY INGERSOLL AT 10:35,0.0603441
kissinger,1974-02-08 10:08:00,0000C6AA,Telecon with Kissinger and Helmut Sonnenfeldt at 10:08 A.M.,0.0602841
kissinger,1975-04-11 13:12:00,0000D88F,TELECON WITH DONAL RUMSFELD AT 1:12 P.M.,0.0552139
kissinger,1973-10-06 12:45:00,0000C21D,TELECON WITH GEN HAIG/SEC KISSINGER AT 12:45 P.M.,0.0540537
kissinger,1976-11-15 11:55:00,0000D986,TELECON WITH BILL HYLAND AT 11:55 A.M.,0.0530963
kissinger,1975-04-01 12:30:00,0000BBE1,TELECON WITH MOSBACHER AT 12:30 P.M.,0.0526316
kissinger,1976-05-15 00:00:00,0000C0BD,TELECON WITH SENATOR JAVITS/SECRETARY KISSINGER AT 11:13  A.,0.0522334
kissinger,1976-07-21 19:23:00,0000DA58,TELECON WITH MR. SONNENFELDT AT 7:23 P.M.,0.05036
kissinger,1974-03-14 17:48:00,0000C4A3,Telecon with Ford and Kissinger at 5:48 P.M.,0.0496451
kissinger,1976-07-01 09:07:00,0000BE63,Telecon with Moynihan and Kissinger AT 9:07 A.M.,0.0491798
kissinger,1975-09-26 08:15:00,0000BF08,TELECON WITH JERRY BREMER/SECRETARY KISSINGER AT 8:15 A.M.,0.0476191
