collection,date,id,title,topic_score
kissinger,1975-10-24 18:07:00,0000D96D,TELECON WITH AMBASSADOR DINITZ (ISRAEL) AT 6:07 P.M.,0.0972228
kissinger,1976-02-11 00:00:00,0000D74A,TELECON WITH MR. HUGH SIDEY AT 7:10,0.0813956
kissinger,1974-07-12 10:40:00,0000C9DD,TELECON WITH MR. SCHECTER/SECRETARY KISSINGER AT 10:40 A.M.,0.0736839
kissinger,1976-05-18 18:49:00,0000C001,TELECON WITH MR. FUNSETH/SECRETARY KISSINGER AT 6:49 P.M.,0.0731704
kissinger,1976-03-25 14:50:00,0000BF30,TELECON WITH AMB. DINITZ/SEC KISSINGER AT 2:50 P.M.,0.0698928
kissinger,1975-05-24 08:35:00,0000D827,TELECON WITH LARRY EAGLEBURGER AT 8:35 A.M.,0.0608703
kissinger,1976-03-17 12:35:00,0000BE11,Telecon with Kissinger and Ted Koppel AT 12:35 P.M.,0.0606063
kissinger,1975-07-22 10:50:00,0000D95F,TELECON WITH AMBASSADOR DINITZ AT 10:50 A.M.,0.0592596
kissinger,1973-09-23 09:58:00,0000D202,TELECON WITH JOE KRAFT/KISSINGER AT 9:58 A.M.,0.0592343
kissinger,1975-04-14 15:20:00,0000D893,TELECON WITH MR. SCHECTER AT 3:20 P.M.,0.0592338
kissinger,1973-10-12 21:33:00,0000C735,TELECON WITH LORD CROMER/KISSINGER AT 9:33 P.M.,0.0588237
kissinger,1975-07-23 15:18:00,0000BC8B,TELECON WITH HOBART ROWAN/SECRETARY KISSINGER AT 3:18 P.M.,0.0588236
kissinger,1974-02-15 11:44:00,0000C41D,TELECON WITH AMB DINITZ/SECRETARY KISSINGER AT 11:44 A.M.,0.0577374
kissinger,1973-10-31 18:33:00,0000C8FE,TELECON WITH MCCLOSKEY/KISSINGER AT 6:33 P.M.,0.0567377
kissinger,1974-08-21 19:45:00,0000BA67,TELECON WITH CYRUS VANCE AT 7:45 P.M.,0.056604
kissinger,1974-03-05 00:00:00,0000C45E,Telecon with Hal Sonnenfeldt and Kissinger at 9:06 A.m.,0.0540544
kissinger,1976-05-17 14:50:00,0000BFF5,TELECON WITH MARGARET OSMER/SECRETARY KISSINGER AT 2:50 P.M.,0.0518518
kissinger,1976-03-10 15:20:00,0000D723,TELECON WITH DICK VALERIANI AT 3:20 P.M.,0.0514705
kissinger,1974-06-07 15:56:00,0000C9AC,TELECON WITH SENATOR SPARKMAN/SECRETARY KISSINGER AT 3:56 P.,0.0506111
kissinger,1974-04-16 00:00:00,0000C51B,Telecon with the President and Kissinger,0.0488939
kissinger,1976-05-17 14:04:00,0000BFF4,TELECON WITH MEG OSMER/SEC KISSINGER AT 2:04 P.M.,0.0483875
kissinger,1974-01-10 18:38:00,0000C63C,Telecon with Dobrynin and Kissinger at 6:38 P.M.,0.0479452
kissinger,1976-01-19 12:30:00,0000D70A,TELECON WITH PRESIDENTNIXON AT 12:30 P.M.,0.0448722
kissinger,1974-01-28 14:45:00,0000C66B,Telecon with Kissinger and Stennis at 2:45 P.M.,0.0434786
kissinger,1973-10-23 10:37:00,0000C81A,TELECON WITH MINISTER VORONTSOV/KISSINGER AT 10:37 A.M.,0.0424244
kissinger,1974-08-12 10:37:00,0000D99F,TELECON WITHAMBASSADOR DOBRYNIN  AT 10:37 A.M.,0.0409836
kissinger,1976-07-14 00:00:00,0000D901,TELECON WITH KISSINGER/TED KOPPEL AT 3:00PM,0.0408163
kissinger,1976-03-25 14:35:00,0000D789,TELECON WITH AMBASSADOR DINITZ AT 2:35 P.M.,0.0397352
kissinger,1975-01-13 14:15:00,0000D7B9,TELECON WITH MR. ENDERS AT 2:15 P.M.,0.0395483
kissinger,1974-09-09 16:30:00,0000D656,TELECON WITH TED KOPPEL AT 4:30 P.M.,0.0390626
kissinger,1976-05-10 00:00:00,0000D775,TELECON WITH DICK VALERIANI,0.0390625
kissinger,1975-11-19 17:55:00,0000D8F1,TELECON WITH CONGRESSMAN WAYNE HAYES AT 5:55 P.M.,0.0387596
kissinger,1976-05-11 11:50:00,0000D77A,TELECON WITH AMBASSADOR DOBRYNIN AT 11:50 A.M.,0.0381678
kissinger,1975-02-24 10:16:00,0000CF53,TELECON WITH SECRETARY KISSINGER/AMBASSADOR MOYNIHAN AT 10:1,0.0370372
kissinger,1975-02-25 00:00:00,0000BC23,TELECON WITH MOYNIHAN T 10:16 A.M.,0.0368665
kissinger,1974-07-21 11:49:00,0000CAA0,TELECON WITH JOSEPH SISCO AT 11:49 A.M.,0.0363637
kissinger,1974-01-08 16:05:00,0000C620,Telecon with Dinitz and Kissinger at 4:05 P.M.,0.0357144
kissinger,1974-01-06 00:00:00,0000C610,Telecon with Bill Timmons and HAK at 11:31,0.035461
kissinger,1976-11-05 12:55:00,0000D981,TELECON WITH SEN. DOLE AT 12:55 P.M.,0.0347219
kissinger,1975-06-14 13:40:00,0000C04E,Telecon with Esenbel and Kissinger AT 1:40 P.M.,0.0341881
kissinger,1974-10-07 21:25:00,0000BAA7,TELECON WITH PASTORE AT 9:25 P.M.,0.0336135
kissinger,1976-09-27 00:00:00,0000D928,TELECON WITH KISSINGER/GEN BROWN AT 6:25PM,0.0336135
kissinger,1976-08-26 00:00:00,0000D93A,TELECON WITH KISSINGER/MR EAGLEBURGER AT 7:31PM,0.0336135
kissinger,1975-06-16 15:20:00,0000C052,Telecon with Charles Robinson and Kissinger AT 3:20 P.M.,0.0333332
kissinger,1973-10-12 23:45:00,0000C737,TELECON WITH SECRETARY KISSISNGER/SECRETARY SCHLESINGER AT 1,0.0330193
kissinger,1974-10-02 16:15:00,0000D6AD,TELECON WITH DAVID ROCKEFELLER AT 4:15 P.M.,0.0328949
kissinger,1976-11-10 11:23:00,0000C157,TELECON WITH HERBERT MITGANG (NYT)/SEC KISSINGER AT 11:23 A.,0.0322582
kissinger,1974-09-07 18:11:00,0000BA73,TELECON WITH MAX FISCHER AT 6:11 P.M.,0.031746
kissinger,1975-12-18 11:25:00,0000BD35,Telecon with Sisco and Kissinger AT 11:25 A.M.,0.031496
kissinger,1976-03-05 15:50:00,0000BDC1,Telecon with Kissinger and Habib AT 3:50 P.M.,0.031496
kissinger,1976-11-17 12:50:00,0000D987,TELECON WITH BILL HYLAND AT 12:50 P.M.,0.0310079
kissinger,1974-02-15 15:32:00,0000C424,TELECON WITH AMB DINITZ - SECRETARY KISSINGER AT 3:32 P.M.,0.0305342
kissinger,1974-03-19 17:28:00,0000C4CC,Telecon with Shultz and Kissinger at 5:28 P.M.,0.0305339
kissinger,1974-07-19 21:20:00,0000CA84,TELECON WITH SENATOR HUMPHREY/SECRETARY KISSINGER AT 9:20 P.,0.0291971
kissinger,1974-07-21 11:50:00,0000CAA1,TELECON WITH TOM BRADEN AT 11:50 A.M.,0.0283689
kissinger,1974-08-08 00:00:00,0000C973,TELECON WITH THE VICE PRESIDENT AT 12:30  P.M.,0.0256411
kissinger,1975-01-03 19:54:00,0000D7D2,TELECON WITH KENNETH FREED AT 7:54 P.M.,0.0256411
kissinger,1974-02-04 11:25:00,0000C6C4,Telecon with Sisco and Kissinger at 11:25 A.M.,0.025424
kissinger,1976-10-13 16:33:00,0000D9DA,TELECON WITH AMB. RAMSBOTHAM AT 4:33 P.M.,0.0252101
kissinger,1974-07-24 16:35:00,0000CA35,TELECON WITH HAUSER/KISSINGER AT 4:35 P.M.,0.0247938
kissinger,1973-10-19 11:04:00,0000C1EF,Telecon with HAK and Dobrynin at 11:04 A.M.,0.0245903
kissinger,1973-10-15 10:00:00,0000C7C9,TELECON WITH SENATOR RIBICOFF/HAK AT 10:00 A.M.,0.0241938
kissinger,1973-11-19 00:00:00,0000C92A,TELECON WITH MR. STOESSEL/SECRETARY KISSINGER AT 5:10,0.0238098
kissinger,1976-10-25 15:50:00,0000C0E8,TELECON WITH ART HARTMAN/THE SECRETARY AT 3:50 P.M.,0.0175437
