collection,date,id,title,topic_score
kissinger,1975-01-29 16:10:00,0000BB51,TELECON WITH PETER LISAGOR AT 4:10 P.M.,0.139535
kissinger,1975-05-07 16:05:00,0000D7F0,TELECON WITH WINSTON LORD AT 4:05 P.M.,0.0886073
kissinger,1975-09-26 16:05:00,0000BEBC,TELECON WITH SENATOR JAVITS/SECRETARY KISSINGER AT 4:05 P.M.,0.0784313
kissinger,1973-11-03 17:15:00,0000C91B,TELECON WITH AMB DINITZ - SECRETARY KISSINGER AT 5:15 P.M.,0.0756298
kissinger,1973-09-27 08:30:00,0000C18F,TELECON WITH SENATOR FULBRIGHT/SECY KISSINGER AT 8:30 A.M.,0.0731704
kissinger,1974-01-23 18:22:00,0000C656,Telecon with Ron Ziegler and Kissinger at 6:22 P.M.,0.0731704
kissinger,1976-09-10 19:33:00,0000BF4B,Telecon with the Secretary and Hugh Sidey AT 7:33 P.M.,0.0679012
kissinger,1976-05-28 08:12:00,0000C00A,TELECON WITH MR. HABIB (EA)/SEC KISSINGER AT 8:12 A.M.,0.0662249
kissinger,1974-04-18 00:00:00,0000C52C,Telecon with Kubisch and HAK,0.0633501
kissinger,1974-03-23 09:20:00,0000C4F5,Telecon with Miss Peer and Kissinger at 9:20 A.M.,0.0617976
kissinger,1973-10-23 17:30:00,0000C835,TELECON WITH KATHERINE GRAHAM/KISSINGER AT 5:30 P.M.,0.0584418
kissinger,1973-01-04 15:35:00,0000C609,Telecon with Haig and Kissinger at 3:35 P.M.,0.0547939
kissinger,1973-10-02 09:50:00,0000C1F2,TELECON WITH WARRE/SEC KISSINGER AT 9:50 A.M.,0.0542634
kissinger,1974-09-26 12:33:00,0000BA90,TELECON WITH STABLER AT 12:33 P.M.,0.0503597
kissinger,1973-10-23 00:00:00,0000C821,TELECON WITH DINITZ/HAK AT 12:00 NOON,0.0500002
kissinger,1975-10-06 13:00:00,0000BC5D,Telecon with Lord and the Secretary AT 1:00 P.M.,0.0491803
kissinger,1975-11-04 16:35:00,0000BCC4,Telecon with Tricia Nixon Cox and Kissinger AT 4:35 P.M.,0.0445862
kissinger,1974-10-06 15:45:00,0000D6AE,TELECON WITH AMBASSADOR DINITZ AT 3:45 P.M.,0.0443028
kissinger,1974-07-10 18:00:00,0000C9D8,TELECON WITH AMBASSADOR DINITZ/SECRETARY KISSINGER AT 6:00 P,0.0441992
kissinger,1974-09-19 19:10:00,0000D66E,TELECON WITH JOE KRAFT AT 7:10 P.M.,0.0432902
kissinger,1973-10-06 07:35:00,0000C208,TELECON WITH ZAYAT/SEC KISSINGER AT 7:35 A.M.,0.042857
kissinger,1974-07-21 12:55:00,0000CA8E,TELECON WITH SECRETARY KISSINGER/FOREIGN MINISTER CALLAGHAN ,0.0425501
kissinger,1976-04-07 10:40:00,0000D767,TELECON WITH J. JAVITS AT 10:40 A.M.,0.0423274
kissinger,1975-07-08 11:50:00,0000D816,TELECON WITH ARTHUR HARTMAN AT 11:50 A.M.,0.0420167
kissinger,1974-01-08 19:45:00,0000C6DF,TELECON WITH HOLTON AT 7:45 P.M.,0.0416667
kissinger,1976-01-26 17:06:00,0000D70E,TELECON WITH MR. JACK ANDERSON AT 5:06 P.M.,0.0406979
