collection,date,id,title,topic_score
kissinger,1974-06-05 10:43:00,0000C1CC,Telecon with Dobrynin and Kissinger at 10:43 A.M.,0.123077
kissinger,1974-06-06 12:45:00,0000C99D,TELECON WITH MR. SONNELFT/SECRETARY KISSINGER AT 12:45 P.M.,0.0930232
kissinger,1975-09-13 12:50:00,0000BE23,TELECON WITH MR. LORD/THE SECRETARY AT 12:50 P.M.,0.0921048
kissinger,1975-09-08 19:38:00,0000BDE3,TELECON WITH MR. WINSTON LORD/THE SECRETARY AT 7:38 P.M.,0.0808828
kissinger,1975-09-20 11:25:00,0000DA5E,TELECON WITH WIN LORD AT 11:25 A.M.,0.07978
kissinger,1975-03-31 10:02:00,0000D850,TELECON WITH AMBASSADOR DOBRYNIN AT 10:02 A.M.,0.07874
kissinger,1976-07-29 09:30:00,0000BE9E,Telecon with Kissinger and Butz AT 9:30 A.M.,0.0746268
kissinger,1975-04-10 15:28:00,0000BBF3,TELECON WITH HUMPHREY AT 3:28 P.M.,0.0743246
kissinger,1974-03-06 12:50:00,0000C46A,Telecon with Scali and Kissinger at 12:50 P.M.,0.0740738
kissinger,1974-01-30 22:33:00,0000C67F,Telecon with Kissinger and Dinitz at 10:33 P.M.,0.0721318
kissinger,1974-03-21 09:12:00,0000C4D8,Telecon with Kissinger and Helmut Sonnenfeldt at 9:12 A.M.,0.0705131
kissinger,1974-11-16 17:50:00,0000D79D,TELECON WITH MR. SONNENFELDT AT 5:50 P.M.,0.068182
kissinger,1974-01-31 19:50:00,0000C688,Telecon with Kissinger and Dinitz at 7:50 P.M.,0.0662983
kissinger,1974-09-19 19:10:00,0000D66E,TELECON WITH JOE KRAFT AT 7:10 P.M.,0.0649356
kissinger,1974-04-12 09:14:00,0000C505,Telecon with the President and Kissinger at 9:14 A.M.,0.0631073
kissinger,1975-09-30 11:30:00,0000BEC3,TELECON WITH PETE PETERSON/HAK AT 11:30 A.M.,0.0629386
kissinger,1975-02-02 00:00:00,0000CF50,TELECON WITH MR. MCNAMARA/SECRETARY KISSINGER AT 10:00 AM,0.0624986
kissinger,1973-12-03 17:07:00,0000C5B6,Telecon with Dobrynin and Kissinger at 5:07 P.M.,0.0585108
kissinger,1975-06-05 15:10:00,0000C005,Telecon with Kissinger and Jack Anderson AT 3:10 P.M.,0.0568568
kissinger,1975-07-08 10:58:00,0000D817,TELECON WITH JOE KRAFT AT 10:58 A.M.,0.0495495
kissinger,1974-03-22 00:00:00,0000C4EF,Telecon with John Mulliken and Kissinger 4:45 P.M.,0.0494718
kissinger,1973-10-07 15:25:00,0000C246,TELECON WITH AMBASSADOR DOBRYNIN - SECRETARY KISSINGER AT 3:,0.0483878
kissinger,1973-10-03 00:00:00,0000CF7F,TELECON WITH DAVID ABSHIRE/HAK AT 9:28,0.0478299
kissinger,1974-08-10 13:50:00,0000D692,TELECON WITH SENATOR JAVITS AT 1:50 P.M.,0.0476189
kissinger,1974-01-28 11:23:00,0000C669,Telecon with Kissinger and the President at 11:23 A.M.,0.0471705
kissinger,1974-02-17 17:05:00,0000C95A,TELECON WITH DINITZ AT 5:05 P.M.,0.0471203
kissinger,1974-03-29 20:00:00,0000C591,TELECON WITH JERRY SCHECTER AT 8:00 P.M.,0.0448278
kissinger,1976-01-16 15:50:00,0000C1ED,Telecon with Kissinger and Dobrynin AT 3:50 P.M.,0.0437501
kissinger,1974-01-23 21:45:00,0000C65C,Telecon with Kissinger and Jackson at 9:45 P.M.,0.0422536
kissinger,1976-08-03 00:00:00,0000D90C,TELECON WITH KISSINGER/ATTORNEY GENERAL LEVI AT 3:05PM,0.0413787
kissinger,1974-04-27 00:00:00,0000C56B,Telecon with Cranston and Kissinger at 3:20,0.0406571
kissinger,1976-11-17 11:10:00,0000DA36,TELECON WITH HAROLD LEVER AT 11:10 A.M.,0.0406505
kissinger,1975-02-02 10:05:00,0000D7D9,TELECON WITH MR. SCOTTY RESTON AT 10:05 A.M.,0.0405407
