collection,date,id,title,topic_score
kissinger,1974-03-22 19:25:00,0000C4F1,Telecon with Jerry Schecter and Kissinger at 7:25 P.M.,0.101695
kissinger,1973-11-29 17:10:00,0000C426,TELECON WITH GOV ROCKEFELLER - SECRETARY KISSINGER AT 5:10 P,0.0896536
kissinger,1974-03-23 13:53:00,0000C582,TELECON WITH HHUMPHREY AT 1:53 P.M.,0.0852022
kissinger,1974-07-24 00:00:00,0000C9DC,TELECON WITH MR. SIDEY/SECRETARY KISSINGER AT 9:57,0.0763349
kissinger,1973-10-03 12:45:00,0000C1FD,TELECON WITH SENATOR BYRD - SECRETARY KISSINGER AT 12:45 P.M,0.0689662
kissinger,1973-12-27 18:20:00,0000C42D,TELECON WITH ZIEGLER/SEC KISSINGER AT 6:20 P.M.,0.0679693
kissinger,1973-10-14 12:36:00,0000C799,TELECON WITH AMB DOBRYNIN/KISSINGER AT 12:36 P.M.,0.0657895
kissinger,1975-09-15 11:20:00,0000BE33,TELECON WITH GOVERNOR ASKEW/THE SECRETARY AT 11:20 A.M.,0.0656564
kissinger,1975-11-04 16:35:00,0000BCC4,Telecon with Tricia Nixon Cox and Kissinger AT 4:35 P.M.,0.0636947
kissinger,1975-01-23 09:30:00,0000BB47,TELECON WITH BUTZ AT 9:30 A.M.,0.0609142
kissinger,1973-10-10 08:39:00,0000C17F,Telecon with Kissinger and Dobrynin at 8:39 A.M.,0.0603447
kissinger,1975-08-07 11:30:00,0000BD9F,TELECON WITH GOVERNOR ASKEW (FLORIDA)/SECRETARY KISSINGER AT,0.0586733
kissinger,1974-08-13 00:00:00,0000D629,TELECON WITH ELLIOT RICHARDSON AT 12:55,0.0574693
kissinger,1974-09-09 11:44:00,0000DA47,TELECON WITH SENATOR BAKER AT 11:44 A.M.,0.0567368
kissinger,1973-10-07 14:07:00,0000C244,TELECON WITH THE PRESIDENT - SECRETARY KISSINGER AT 2:07 P.M,0.0559432
kissinger,1976-11-02 11:40:00,0000D97B,TELECON WITH GENERAL SCOWCROFT AT 11:40 A.M.,0.0548162
kissinger,1976-05-14 18:25:00,0000BFE5,TELECON WITH MR. SULLIVAN/SECRETARY KISSINGER AT 6:25 P.M.,0.0544696
kissinger,1975-04-09 14:40:00,0000BBED,TELECON WITH BEN BRADLEE AT 2:40 P.M.,0.0500002
kissinger,1973-10-11 10:18:00,0000C299,TELECON WITH GOVERNOR ROCKEFELLER/HAK AT 10:18 A.M.,0.0472439
kissinger,1973-10-29 00:00:00,0000C8CB,TELECON WITH DEPUTY SECRETARY CLEMENTS/SECRETARY KISSINGER A,0.0468758
kissinger,1976-05-12 11:55:00,0000D790,TELECON WITH ED CARTER AT 11:55 A.M.,0.0463577
kissinger,1974-10-02 16:15:00,0000D6AD,TELECON WITH DAVID ROCKEFELLER AT 4:15 P.M.,0.0460528
kissinger,1974-03-22 20:12:00,0000C4F2,Telecon with Jerry Schector and Kissinger at 8:12 P.M.,0.0458015
kissinger,1974-03-09 09:17:00,0000C482,Telecon with Max Fisher and Kissinger at 9:17 A.M.,0.0448714
kissinger,1974-04-22 00:00:00,0000C53D,Telecon with Nelson Rockefeller and Kissinger,0.0445863
kissinger,1975-02-22 09:50:00,0000BBA4,TELECON WITH FULBRIGHT AT 9:50 A.M.,0.0434773
