collection,date,id,title,topic_score
kissinger,1975-10-08 16:15:00,0000D9AE,TELECON WITH AMBASSADOR DOBRYNIN AT 4:15 P.M.,0.29231
kissinger,1974-04-24 11:55:00,0000C1C5,Telecon with Dobrynin and Kissinger at 11:55 A.M.,0.283137
kissinger,1973-10-30 10:27:00,0000C8E2,TELECON WITH DOBRYNIN/HAK AT 10:27 A.M.,0.215469
kissinger,1975-11-04 16:51:00,0000D9CB,TELECON WITH FOREIGN SECRETARY CALLAGHAN AT 4:51 P.M.,0.148148
kissinger,1974-07-28 14:40:00,0000CA33,TELECON WITH GENERAL HAIG/SECRETARY KISSINGER AT 2:40 P.M.,0.141987
kissinger,1976-03-23 23:02:00,0000CF6D,TELECON WITH MR. EAGLEBURGER/SECETARY KISSINGER AT 11:02 P.M,0.130769
kissinger,1973-11-30 14:55:00,0000C1B7,Telecon with Dobrynin and Kissinger at 2:55 P.M.,0.130134
kissinger,1974-12-19 13:45:00,0000D9A9,TELECON WITH AMBASSADOR DOBRYNIN AT 1:45 P.M.,0.123458
kissinger,1974-06-08 00:00:00,0000C1CA,Telecon with Dobrynin and Kissinger,0.123377
kissinger,1974-06-08 00:00:00,0000C1CD,Telecon with Dobrynin and Kissinger,0.117977
kissinger,1974-10-04 00:00:00,0000C1DC,Telecon with Kissinger and Dobrynin,0.115385
kissinger,1974-08-17 15:15:00,0000D636,TELECON WITH MR. HENRY BRANDON AT 3:15 P.M.,0.111939
kissinger,1974-09-14 16:25:00,0000DA48,TELECON WITH AMBASSADOR DINITZ AT 4:25 P.M.,0.106061
kissinger,1973-10-23 00:00:00,0000C816,TELECON WITH SECRETARY KISSINGER /MINISTER VORONTSOVAT 9:47 ,0.105469
kissinger,1974-07-16 12:00:00,0000C1D4,Telecon with Dobrynin and Kissinger at 12:00 P.M.,0.0999999
kissinger,1974-01-29 15:50:00,0000C1C1,Telecon with Kissinger and Dobrynin at 3:50 P.M.,0.0930221
kissinger,1976-03-19 17:03:00,0000D739,TELECON WITH AMBASSADOR MCCLOSKEY AT 5:03 P.M.,0.0895519
kissinger,1976-05-29 09:43:00,0000C00C,TELECON WITH MR. ATHERTON/SECRETARY KISSINGER AT 9:43 A.M.,0.0865969
kissinger,1976-06-29 17:35:00,0000C08B,TELECON WITH AMBASSADOR DOBRYNIN/SECRETARY KISSINGER AT 5:35,0.0775195
kissinger,1976-06-16 17:42:00,0000C061,TELECON WITH AMBASSADOR DOBRYNIN/SECRETARY KISSINGER AT 5:42,0.0769232
kissinger,1973-11-27 16:55:00,0000C1B1,Telecon with Dobrynin and Kissinger at 4:55 P.M.,0.0763348
kissinger,1974-04-22 00:00:00,0000C540,Telecon with Sisco and Kissinger,0.071427
kissinger,1976-05-29 14:50:00,0000C0C7,TELECON WITH MR. WILLIAM BUCKLEY/SECRETARY KISSINGER AT 2:50,0.0693058
kissinger,1976-05-29 12:35:00,0000D792,TELECON WITH GENERAL SCOWCROFT AT 12:35 P.M.,0.0670735
kissinger,1974-08-29 00:00:00,0000D9A2,TELECON WITH AMBASSADDOR DOBRYNIN AT 2:45,0.0655737
kissinger,1973-10-18 13:40:00,0000C184,Telecon with Dobrynin and Kissinger at 1:40 P.M.,0.0655714
kissinger,1974-04-14 14:10:00,0000C517,Telecon with Sisco and Kissinger at 2:10 P.M.,0.0654762
kissinger,1976-06-19 08:55:00,0000D6DF,TELECON WITH AMBASSADOR RAMSBOTHAM AT 8:55 A.M.,0.0652176
kissinger,1976-03-23 22:58:00,0000D73B,TELECON WITH SENATOR JAVITS AT 10:58 P.M.,0.0650405
kissinger,1976-07-21 00:00:00,0000D906,TELECON WITH KISSINGER/AMBASSADOR DOBRYNIN AT 1:22PM,0.0642861
kissinger,1975-09-12 17:30:00,0000BE10,TELECON WITH MR. SISCO/THE SECRETARY AT 5:30 P.M.,0.06383
kissinger,1974-07-12 17:18:00,0000CA76,TELECON WITH MR. KUBISCH/SECRETARY KISSINGER AT 5:18 P.M.,0.062015
kissinger,1975-09-26 16:36:00,0000BEBE,TELECON WITH SENATOR HUBERT HUMPHREY/THE SECRETARY AT 4:36 P,0.057292
kissinger,1976-10-14 00:00:00,0000CF77,TELECON WITH SEC KISSINGER/WINSTON LORD AT 3:25 PM,0.056738
kissinger,1976-11-01 14:53:00,0000D994,TELECON WITH SCOWCROFT AT 2:53 P.M.,0.05618
