collection,date,id,title,topic_score
kissinger,1975-07-17 11:24:00,0000BC34,TELECON WITH MR. HARTMAN/SECRETARY KISSSINGER AT 11:24 A.M.,0.0696203
kissinger,1976-08-20 00:00:00,0000D915,TELECON WITH KISSINGER/SENATOR MATHIAS AT 8:45PM,0.062743
kissinger,1973-09-29 10:03:00,0000C1B6,TELECON WITH MR. KISSINGER/PROF. DOTY AT 10:03 A.M.,0.0601494
kissinger,1974-03-30 12:00:00,0000C4FA,Telecon with Frank Mankiewicz and Kissinger at 12:00 P.M.,0.0584896
kissinger,1975-09-17 20:03:00,0000BE37,TELECON WITH MR. TED KOPPEL/THE SECRETARY AT 8:03 P.M.,0.057554
kissinger,1973-10-06 12:45:00,0000C21D,TELECON WITH GEN HAIG/SEC KISSINGER AT 12:45 P.M.,0.054054
kissinger,1973-10-29 19:55:00,0000C8DD,TELECON WITH DINITZ/KISSINGER AT 7:55 P.M.,0.0522874
kissinger,1974-07-19 15:40:00,0000CA02,TELECON WITH DEP SEC INGERSOLL/SECRETARY KISSINGER AT 3:40 P,0.0476191
kissinger,1975-09-04 19:12:00,0000D96A,TELECON WITH MR. SISCO AT 7:12 P.M.,0.0469798
kissinger,1976-05-13 00:00:00,0000BFD3,TELECON WITH FRENCH AMB. KOSCIUSKO-MORIZET/SECRETARY KISSING,0.0448706
kissinger,1974-07-19 20:51:00,0000CA0E,TELECON WITH SECRETARY KISSINGER/SECRETARY INGERSOLL/AMB MCC,0.0434783
kissinger,1975-11-21 14:55:00,0000D8DC,TELECON WITH AMBASSADOR DINITZ AT 2:55 P.M.,0.0427364
kissinger,1974-07-19 11:35:00,0000CA7A,"TELECON WITH SECRETARY KISSINGER, ROBERT MCCLOSKEY, ROBERT I",0.0424518
kissinger,1976-07-09 00:00:00,0000D932,TELECON WITH KISSINGER/PRESIDENT NIXON AT 5:21PM,0.0410953
kissinger,1973-10-26 10:54:00,0000C88D,TELECON WITH ROBERT GALVIN/HAK AT 10:54 A.M.,0.0406979
kissinger,1976-05-14 10:20:00,0000BFDB,TELECON WITH ART HARTMAN/SEC KISSINGER AT 10:20 A.M.,0.0403226
kissinger,1975-10-10 10:17:00,0000D9C8,TELECON WITH JAMES CALLAGHAN AT 10:17 A.M.,0.0401789
kissinger,1973-09-28 19:35:00,0000C1B2,TELECON WITH GOV ROCKEFELLER/SEC KISSINGER at 7:35 P.M.,0.0399994
kissinger,1974-08-20 22:30:00,0000D63E,TELECON WITH CONG. BUCHANAN AT 10:30 P.M.,0.0399981
kissinger,1973-10-16 00:00:00,0000C7EA,TELECON WITH THE PRESIDENT - SECRETARY KISSINGER,0.03937
kissinger,1974-04-26 12:25:00,0000C561,Telecon with Kubisch and Kissinger at 12:25 P.M.,0.0393695
kissinger,1973-10-08 13:15:00,0000C265,TELECON WITH SEN SCOTT/SEC KISSINGER AT 1:15 P.M.,0.0384613
kissinger,1974-04-12 00:00:00,0000C504,Telecon with Sisco and Kissinger at 9:05,0.0378788
kissinger,1974-03-22 00:00:00,0000C4ED,Telecon with Sonnenfeldt and Kissinger at4:35 P.M.,0.0375941
kissinger,1974-10-17 00:00:00,0000D6B0,TELECON WITH GOVERNOR. ROCKEFELLER AT 12:00 NOON,0.0373124
kissinger,1974-01-08 10:10:00,0000C61A,Telecon with Dean Rusk and Kissinger at 10:10 A.M.,0.0367645
kissinger,1975-07-25 17:51:00,0000BEDE,TELECON WITH ED KLEIN/SEC. KISSINGER AT 5:51 P.M.,0.0362319
kissinger,1974-07-20 17:00:00,0000CA29,TELECON WITH TASKA/'GREEK OFFICIALS'/SEC KISSINGER AT 5:00 P,0.0352117
kissinger,1974-07-19 19:30:00,0000CA07,TELECON WITH MCCLOSKEY/STABLER/INGERSOLL/HAK AT 7:30 P.M.,0.0346319
kissinger,1974-01-21 12:15:00,0000C1C0,Telecon with Dobrynin and HAK at 12:15 P.M.,0.0330566
kissinger,1973-10-07 16:15:00,0000C247,TELECON WITH RON ZIEGLER - THE SECRETARY AT 4:15 P.M.,0.0291972
kissinger,1976-12-04 12:15:00,0000C137,TELECON WITH AMB. DOBRYNIN/THE SECRETARY AT 12:15 P.M.,0.0275224
kissinger,1973-12-27 18:33:00,0000C5EA,Telecon with Len Garment and Kissinger at 6:33 P.M.,0.0263157
kissinger,1973-10-12 18:13:00,0000C72F,TELECON WITH C DOUGLAS DILLON - SECRETARY KISSINGER AT 6:13 ,0.0250001
kissinger,1973-10-06 10:10:00,0000C235,TELECON WITH RON ZIEGLER/HAK AT 10:10 A.M.,0.0250001
kissinger,1974-07-26 17:05:00,0000CA3D,TELECON WITH SECY INGERSOLL/SECY KISSINGER AT 5:05 P.M.,0.025
