collection,date,id,title,topic_score
kissinger,1974-04-26 15:50:00,0000C566,Telecon with Rush and Kissinger at 3:50 P.M.,0.0806445
kissinger,1975-10-06 19:15:00,0000BC63,Telecon with Joseph Kraft and the Secretary AT 7:15 P.M.,0.0751874
kissinger,1976-05-17 18:41:00,0000BFF8,TELECON WITH MR. JOSEPH KRAFT/SECRETARY KISSINGER AT 6:41 P.,0.0698931
kissinger,1975-01-15 09:45:00,0000BB71,TELECON WITH TED KOPPEL AT 9:45 A.M.,0.0616122
kissinger,1973-10-06 09:23:00,0000C22D,TELECON WITH DOBRYNIN/SEC KISSINGER AT 9:23 A.M.,0.0597024
kissinger,1973-10-06 11:25:00,0000C21B,TELECON WITH DOBRYNIN/SEC KISSINGER AT 11:25 A.M.,0.057554
kissinger,1973-10-06 10:22:00,0000C217,TELECON WITH WALDHEIM/SEC KISSINGER AT 10:22 A.M.,0.0561269
kissinger,1973-10-08 14:40:00,0000C269,TELECON WITH EBAN/SEC KISSINGER AT 2:40 P.M.,0.056
kissinger,1975-11-13 10:11:00,0000BD29,Telecon with Rogers and the Secretary AT 10:11 A.M.,0.0521742
kissinger,1973-10-15 00:00:00,0000C7D3,TELECON WITH SECRETARY KISSINGER/LORD CROMER AT 8:59,0.0514696
kissinger,1976-02-27 15:35:00,0000BDA0,Telecon with Kissinger and Ikle AT 3:35 P.M.,0.0504202
kissinger,1975-09-26 16:30:00,0000BEC1,TELECON WITH SENATOR STENNIS/THE SECRETARY AT 4:30 P.M.,0.0502515
kissinger,1976-06-01 18:59:00,0000C01F,TELECON WITH MR. ATHERTON/SECRETARY KISSINGER AT 6:59 P.M.,0.0495867
kissinger,1973-10-26 16:15:00,0000C950,TELECON WITH DINITZ AT 4:15 P.M.,0.0494508
kissinger,1973-10-08 16:55:00,0000C270,TELECON WITH WALDHEIM/SEC KISSINGER AT 4:55 P.M.,0.0490198
kissinger,1976-01-16 15:20:00,0000BD62,Telecon with Sonnenfeldt and Kissinger AT 3:20 P.M.,0.0483871
kissinger,1973-10-14 00:00:00,0000C94B,TELECON WITH SECRETARY SCHLESINGER,0.0476092
kissinger,1974-07-22 00:00:00,0000CA27,TELECON WITH MEL LAIRD/SEC KISSINGER AT 5:00,0.0468747
kissinger,1975-07-25 12:21:00,0000CF5F,TELECON WITH SISCO/KISSINGER AT 12:21 P.M.,0.0467824
kissinger,1973-10-06 19:10:00,0000C22F,TELECON WITH GENL HAIG/SEC KISSINGER AT 7:10 P.M.,0.0451616
kissinger,1974-03-29 20:00:00,0000C591,TELECON WITH JERRY SCHECTER AT 8:00 P.M.,0.0448277
kissinger,1975-12-26 09:30:00,0000D6F8,TELECON WITH MR. HYLAND AT 9:30 A.M.,0.0447761
kissinger,1973-10-06 15:55:00,0000C222,TELECON WITH DOBRYNIN/SEC KISSINGER AT 3:55 P.M.,0.0441178
kissinger,1974-01-23 16:45:00,0000C654,Telecon with Dinitz and Kissinger at 4:45 P.M.,0.0434796
kissinger,1973-10-01 19:15:00,0000C1F1,TELECON WITH SEN JACKSON/SEC KISSINGER AT 7:15 P.M.,0.0434785
kissinger,1974-07-17 12:45:00,0000C9ED,TELECON WITH SISCO/SEC KISSINGER AT 12:45 P.M.,0.0434785
kissinger,1974-07-18 11:45:00,0000C9F5,TELECON WITH CY VANCE/KISSINGER AT 11:45 A.M.,0.0423728
kissinger,1976-03-15 15:10:00,0000D72C,TELECON WITH AMB. DINITZ AT 3:10 P.M.,0.0412367
kissinger,1973-10-08 16:45:00,0000C275,TELECON WITH AMB DOBRYNIN/SEC KISSINGER AT 4:45 P.M.,0.041096
kissinger,1974-01-25 19:12:00,0000C665,Telecon with Kissinger and Dobrynin at 7:12 P.M.,0.0409837
kissinger,1975-12-24 08:20:00,0000D6F7,TELECON WITH JOSEPH KRAFT AT 8:20 A.M.,0.0409836
kissinger,1974-02-19 08:38:00,0000DA3E,TELECON WITH SECRETARY SCHLESINGER AT 8:38 A.M.,0.0409072
kissinger,1976-07-14 00:00:00,0000D901,TELECON WITH KISSINGER/TED KOPPEL AT 3:00PM,0.0408163
kissinger,1974-03-18 00:00:00,0000C578,Telecon with Kissinger and Stephen Graubard,0.0407799
kissinger,1973-10-15 19:15:00,0000C7D0,TELECON WITH DEAN RUSK/HAK AT 7:15 P.M.,0.0387094
kissinger,1973-10-06 10:08:00,0000C216,TELECON WITH MCINTYRE/SEC KISSINGER AT 10:08 A.M.,0.0382164
kissinger,1975-05-08 18:58:00,0000D826,TELECON WITH SENATOR JAVITS AT 6:58 P.M.,0.0381357
kissinger,1973-10-08 13:40:00,0000C266,TELECON WITH SEN KENNEDY/SEC KISSINGER AT 1:40 P.M.,0.0379749
kissinger,1975-05-02 16:55:00,0000D825,TELECON WITH MR. ALBRITTON AT 4:55 P.M.,0.0375947
kissinger,1975-01-20 17:10:00,0000BB41,TELECON WITH DINITZ AT 5:10 P.M.,0.0368081
kissinger,1973-10-08 14:35:00,0000C268,TELECON WITH THE PRESIDENT/SEC KISSINGER AT 2:35 P.M.,0.0367648
kissinger,1975-04-28 22:25:00,0000D7E0,TELECON WITH THE PRESIDENT AT 10:25 P.M.,0.0363639
kissinger,1974-07-22 19:20:00,0000CA2B,TELECON WITH DEAN RUSK/SECRETARY KISSINGER AT 7:20 P.M.,0.0362319
kissinger,1973-10-03 00:00:00,0000CF7F,TELECON WITH DAVID ABSHIRE/HAK AT 9:28,0.0347167
kissinger,1973-10-16 14:45:00,0000C7DE,TELECON WITH SEN JAVITS/SEC KISSINGER AT 2:45 P.M.,0.0333286
kissinger,1973-10-25 18:55:00,0000C882,TELECON WITH GEORGE SPRINGSTEEN - SECRETARY KISSINGER AT 6:5,0.0327871
kissinger,1973-10-18 13:15:00,0000C7FA,TELECON WITH SEN FULBRIGHT/SEC KISSINGER AT 1:15 P.M.,0.0322583
kissinger,1973-10-14 00:00:00,0000C797,TELECON WITH SECRETARY KISSINGER/SENATOR GRIFFIN AT 1 1:34,0.0314467
kissinger,1975-09-27 16:06:00,0000D95A,TELECON WITH MR. ARTHUR BURNS AT 4:06 P.M.,0.0310068
kissinger,1973-10-09 11:48:00,0000C27A,TELECON WITH SENATOR CHURCH/SECY KISSINGER AT 11:48 A.M.,0.0307693
kissinger,1973-10-29 00:00:00,0000C8CA,TELECON WITH DAVID ROCKEFELLLER/SECRETARY KISSINGER AT 12:31,0.0300754
kissinger,1973-10-16 18:35:00,0000C7E6,TELECON WITH SEN CURTIS - SECRETARY KISSINGER AT 6:35 P.M.,0.026316
kissinger,1975-10-30 09:00:00,0000BCB5,Telecon with Inouye and Kissinger AT 9:00 A.M.,0.0261438
kissinger,1975-01-14 16:11:00,0000BB6F,TELECON WITH BURGER AT 4:11 P.M.,0.0256411
kissinger,1974-03-16 17:05:00,0000C4B9,Telecon with Sonnenfeldt and Kissinger at 5:05 P.M.,0.0254238
kissinger,1974-06-05 11:10:00,0000C994,TELECON WITH HAL SAUNDERS/SECRETARY KISSINGER AT 11:10 A.M.,0.0245902
kissinger,1974-02-01 12:30:00,0000C68A,Telecon with Mansfield and Kissinger at 12:30 P.M.,0.0243903
kissinger,1975-10-02 12:55:00,0000BC3A,Telecon with Secretary Coleman and HAK AT 12:55 P.M.,0.0239991
