collection,date,id,title,topic_score
kissinger,1974-01-30 22:33:00,0000C67F,Telecon with Kissinger and Dinitz at 10:33 P.M.,0.0786892
kissinger,1975-06-13 18:40:00,0000D804,TELECON WITH JOSEPH SISCO AT 6:40 P.M.,0.0764715
kissinger,1975-04-01 10:35:00,0000BBE0,TELECON WITH SISCO AT 10:35 A.M.,0.0719417
kissinger,1975-01-04 15:45:00,0000BAFE,TELECON WITH DINITZ AT 3:45 P.M.,0.0687596
kissinger,1975-07-21 19:48:00,0000C956,TELECON WITH SHALEV AT 7:48 P.M.,0.0683771
kissinger,1975-01-07 21:50:00,0000BB0D,TELECON WITH ROY ATHERTON AT 9:50 P.M.,0.0660795
kissinger,1974-09-16 14:55:00,0000D666,TELECON WITH TOM ENDERS AT 2:55 P.M.,0.0652177
kissinger,1975-02-20 16:17:00,0000BB9C,TELECON WITH JAMES RESTON AT 4:17 P.M.,0.0639539
kissinger,1973-10-24 23:25:00,0000C86C,TELECON WITH AMB DINITZ/SECRETARY KISSINGER AT 11:25 P.M.,0.0555555
kissinger,1975-01-30 00:00:00,0000DA39,TELECON WITH HAROLD BROWN,0.0545459
kissinger,1976-04-22 19:05:00,0000C0BA,TELECON WITH MR. HARTMAN/SECRETARY KISSINGER AT 7:05 P.M.,0.0542638
kissinger,1974-07-29 00:00:00,0000CF4A,TELECON WITH PRIME MINISTER ECEVIT/SECRETARY KISSINGER AT 6:,0.0529103
kissinger,1974-04-18 00:00:00,0000C52F,Telecon with Fahmi and Kissinger,0.0487805
kissinger,1974-08-12 17:50:00,0000D6CC,TELECON WITH CALLAGHAN AT 5:50 P.M.,0.0487786
kissinger,1975-08-07 11:30:00,0000BD9F,TELECON WITH GOVERNOR ASKEW (FLORIDA)/SECRETARY KISSINGER AT,0.0485215
kissinger,1975-12-18 00:00:00,0000NATION01,DEPARTMENTAL POLICY,0.0476195
kissinger,1974-08-12 16:15:00,0000BA59,TELECON WITH ECEVIT AT 4:15 P.M.,0.0476191
kissinger,1976-07-27 09:27:00,0000BE9A,Telecon with Kissinger and Art Hartman AT 9:27 A.M.,0.0472439
kissinger,1973-10-19 11:38:00,0000C18E,Telecon with Kissinger and Dobrynin at 11:38 A.M.,0.0447763
kissinger,1974-01-03 11:32:00,0000C606,Telecon with Donaldson and Kissinger at 11:32 A.M.,0.043689
kissinger,1975-04-14 18:35:00,0000BC00,TELECON WITH HABIB AT 6:35 P.M.,0.0419581
kissinger,1974-01-09 10:16:00,0000C62C,Telecon with Waldheim and HAK at 10:16 A.M.,0.0418608
kissinger,1974-09-30 15:25:00,0000C967,TELECON WITH DAN PARKER AT 3:25 P.M.,0.0403226
kissinger,1975-02-06 10:58:00,0000BB88,TELECON WITH PHIL HABIB AT 10:58 A.M.,0.0400001
kissinger,1976-01-06 16:20:00,0000BD48,Telecon with Kissinger and Percy AT 4:20 P.M.,0.0396825
kissinger,1975-04-29 13:55:00,0000BF75,Telecon with Habib and Kissinger AT 1:55 P.M.,0.0396825
kissinger,1973-12-04 18:00:00,0000C5BB,Telecon with Bill Donaldson and Kissinger at 6:00 P.M.,0.0396825
kissinger,1975-06-27 15:52:00,0000D812,TELECON WITH AMBASSADOR DINITZ AT 3:52 P.M.,0.0394737
kissinger,1973-11-20 16:10:00,0000C440,TELECON WITH HAL SONNENFELDT - SECRETARY KISSINGER AT 4:10 P,0.0392133
kissinger,1974-03-16 16:58:00,0000C4B8,Telecon with Stabler and Kissinger at 4:58 P.M.,0.0391064
kissinger,1975-02-06 14:45:00,0000BB8B,TELECON WITH GOODELL AT 02:45 P.M.,0.0387599
kissinger,1975-02-05 17:15:00,0000BB82,TELECON WITH ROBINSON AT 5:15 P.M.,0.0387098
kissinger,1975-07-21 14:55:00,0000D9AA,TELECON WITH AMBASSADOR DOBRYNIN AT 2:55 P.M.,0.0384616
kissinger,1976-08-03 12:29:00,0000BEAF,Telecon with Frank Zarb and Kissinger AT 12:29 P.M.,0.0384616
kissinger,1975-10-13 18:40:00,0000D8EA,TELECON WITH GENERAL SCOWCROFT AT 6:40 P.M.,0.0384475
kissinger,1974-08-11 00:00:00,0000BA58,TELECON WITH ECEVIT AT 11:55,0.0373135
kissinger,1976-07-17 13:25:00,0000BE87,Telecon with the Secretary and Atherton AT 1:25 P.M.,0.0373134
kissinger,1974-03-20 00:00:00,0000C4D5,Telecon with Haig and Kissinger at 6:10PM,0.0362212
kissinger,1975-04-25 17:40:00,0000D7DB,TELECON WITH MR. PAUL ZIFFREN AT 5:40 P.M.,0.0354615
kissinger,1973-10-19 19:09:00,0000C80F,TELECON WITH DINITZ/KISSINGER AT 7:09 P.M.,0.0342467
kissinger,1974-01-10 18:38:00,0000C63C,Telecon with Dobrynin and Kissinger at 6:38 P.M.,0.0342467
kissinger,1974-08-06 09:46:00,0000CA70,TELECON WITH CONG. WAYNE HAYS/KISSINGER AT 9:46 A.M.,0.0326799
kissinger,1974-03-12 14:47:00,0000C48E,Telecon with Ramsbotham and Kissinger at 2:47 P.M.,0.0319999
kissinger,1974-07-19 20:45:00,0000CA0B,TELECON WITH SECRETARY KISSINGER/AMB MCCLOSKEY AT 8:45 P.M.,0.0317461
kissinger,1975-10-06 19:15:00,0000BC63,Telecon with Joseph Kraft and the Secretary AT 7:15 P.M.,0.0300753
kissinger,1975-08-20 13:00:00,0000BEE7,TELECON WITH AMBASSADOR DINITZ/SECRETARY KISSINGER AT 1:00 P,0.0272728
kissinger,1973-12-26 13:20:00,0000C6D9,TELECON WITH ZIFFREN AT 1:20 P.M.,0.0272723
kissinger,1974-06-06 11:18:00,0000C99C,TELECON WITH GENERAL SCOWCROFT/SECRETARY KISSINGER AT 11:18 ,0.026087
kissinger,1973-10-30 09:32:00,0000C8EB,TELECON WITH SECRETARY KISSINGER/HELMUT SONNENFELDT AT 9:32 ,0.0252101
kissinger,1975-05-02 11:40:00,0000BF87,Telecon with Lord and Kissinger AT 11:40 A.M.,0.0250003
kissinger,1976-03-17 18:03:00,0000BE13,Telecon with Funseth and Kissinger AT 6:03 P.M.,0.025
kissinger,1973-10-13 18:00:00,0000C185,Telecon with Dobrynin and Kissinger at 6:00 P.M.,0.0241937
kissinger,1976-10-28 14:50:00,0000D979,TELECON WITH PRESIDENT NIXON AT 2:50 P.M.,0.0234376
