collection,date,id,title,topic_score
kissinger,1975-01-29 16:10:00,0000BB51,TELECON WITH PETER LISAGOR AT 4:10 P.M.,0.11628
kissinger,1976-10-16 15:31:00,0000C14F,TELECON WITH WIN LORD/SEC KISSINGER AT 3:31 P.M.,0.0967737
kissinger,1974-04-15 00:00:00,0000C519,Telecon with the President and Kissinger,0.0909091
kissinger,1976-02-06 11:50:00,0000BE34,Telecon with Kissinger and Robert Kleiman AT 11:50 A.M.,0.0804601
kissinger,1975-11-26 15:10:00,0000BD07,Telecon with Sidey and the Secretary AT 3:10 P.M.,0.070921
kissinger,1976-04-09 17:10:00,0000BFB0,TELECON WITH MR. SCOTTY RESTON/SECRETARY KISSINGER AT 5:10 P,0.0685714
kissinger,1976-09-10 19:33:00,0000BF4B,Telecon with the Secretary and Hugh Sidey AT 7:33 P.M.,0.0679011
kissinger,1974-04-19 00:00:00,0000C537,Telecon with Joe Sisco and HAK,0.0677969
kissinger,1974-08-22 14:40:00,0000D642,TELECON WITH MR. SONNENFELDT AT 2:40 P.M.,0.0666609
kissinger,1973-11-27 10:25:00,0000C5A8,Telecon with Passman and HAK at 10:25 A.M.,0.0609757
kissinger,1974-07-22 00:00:00,0000D6C1,TELECON WITH AMBASSADOR RAMSBOTHAM,0.0583976
kissinger,1976-11-08 12:13:00,0000C106,TELECON WITH BARRY SCHWEID/SEC KISSINGER AT 12:13 P.M.,0.0583332
kissinger,1975-01-16 19:49:00,0000BB30,TELECON WITH ENDERS AT 7:49 P.M.,0.0555551
kissinger,1975-02-02 00:00:00,0000CF50,TELECON WITH MR. MCNAMARA/SECRETARY KISSINGER AT 10:00 AM,0.054167
kissinger,1974-03-30 12:45:00,0000C4FB,Telecon with Dinitz and Kissinger at 12:45 P.M.,0.0514026
kissinger,1975-09-11 00:00:00,0000BF02,TELECON WITH CONGRESSMAN BUCHANAN/SECRETARY KISSINGER AT 1:0,0.0504196
kissinger,1973-10-26 19:55:00,0000C8A4,TELECON WITH HAIG/KISSINGER AT 7:55 P.M.,0.0503596
kissinger,1976-05-17 08:35:00,0000BFF2,TELECON WITH FRED DENT/SEC.KISSINGER AT 8:35 A.M.,0.0491801
kissinger,1975-09-15 13:50:00,0000DA2C,TELECON WITH AMBASSADOR MOYNIHAN AT 1:50 P.M.,0.0482761
kissinger,1975-01-15 09:45:00,0000BB71,TELECON WITH TED KOPPEL AT 9:45 A.M.,0.0473938
kissinger,1973-10-31 18:02:00,0000C8FD,TELECON WITH DOBRYNIN/KISSINGER AT 6:02 P.M.,0.0469313
kissinger,1975-04-02 00:00:00,0000BBE7,TELECON WITH BRUCE VAN VOORST AT 7:45  P.M.,0.0459766
kissinger,1975-04-08 18:40:00,0000D857,TELECON WITH SCOTTY RESTON AT 6:40 P.M.,0.0456856
kissinger,1973-10-29 15:10:00,0000C8D0,TELECON WITH FLANIGAN/SEC KISSINGER AT 3:10 P.M.,0.0444447
kissinger,1974-07-31 20:25:00,0000CA52,TELECON WITH DAVID WISE (NY TIMES)/SECRETARY KISSINGER AT 8:,0.0434785
kissinger,1975-09-19 15:45:00,0000D958,TELECON WITH MR. ROBINSON AT 3:45 P.M.,0.0431653
kissinger,1973-10-19 09:56:00,0000C801,TELECON WITH HAK/JOE ALSOP AT 9:56 A.M.,0.0427812
kissinger,1975-10-09 14:45:00,0000D8A6,TELECON WITH MR. TED KOPPEL AT 2:45 P.M.,0.0426544
kissinger,1976-11-17 14:44:00,0000DA37,TELECON WITH SECRETARY SIMON AT 2:44 P.M.,0.0421688
kissinger,1973-10-26 20:15:00,0000C8A7,TELECON WITH SCOWCROFT/KISSINGER AT 8:15 P.M.,0.0420169
