collection,date,id,title,topic_score
kissinger,1974-03-14 14:45:00,0000C4A4,Telecon with Dinitz and Kissinger at 2:45 P.M.,0.080852
kissinger,1975-02-07 11:03:00,0000BB8C,TELECON WITH WILLIAM BUCKLEY AT 11:03 A.M.,0.0699302
kissinger,1974-09-16 14:41:00,0000D6A7,TELECON WITH SENATOR HUG SCOTT AT 2:41 P.M.,0.0671644
kissinger,1973-12-24 16:30:00,0000C5D6,Telecon with Dinitz and Kissinger at 4:30 P.M.,0.0608101
kissinger,1976-05-29 14:50:00,0000C0C7,TELECON WITH MR. WILLIAM BUCKLEY/SECRETARY KISSINGER AT 2:50,0.0594061
kissinger,1976-10-14 19:00:00,0000C0D5,TELECON WITH JERRY SCHECTER/THE SECRETARY AT 7:00 P.M.,0.0573772
kissinger,1975-11-21 17:03:00,0000BCF7,Telecon with Richard Valeriani and Kissinger AT 5:03 P.M.,0.056
kissinger,1976-03-09 00:00:00,0000BDC7,Telecon with the Secretary and Robert Morgan,0.0547884
kissinger,1976-07-26 00:00:00,0000D934,TELECON WITH KISSINGER/JOHN CONNALLY AT 1:00PM,0.0534355
kissinger,1973-09-29 13:44:00,0000C1B8,TELECON WITH MR. KISSINGER/JOE ALSOP AT 1:44 P.M.,0.0518519
kissinger,1976-07-02 00:00:00,0000D931,TELECON WITH KISSINGER/BRYCE HARLOW AT 10:22AM,0.0517243
kissinger,1974-12-19 00:00:00,0000D7A9,TELECON WITH AMBASSADOR DINITZ AT 11;35 A.M.,0.0491803
kissinger,1975-08-06 00:00:00,0000D962,TELECON AT 3:28 P.M.,0.0486112
kissinger,1974-02-19 00:00:00,0000C452,Telecon with Kissinger and Dinitz 1:00 P.M.,0.0465117
kissinger,1974-02-15 15:00:00,0000C421,TELECON WITH AMB DINITZ - SECRETARY KISSINGER AT 3:00 P.M.,0.0457502
kissinger,1974-08-06 18:15:00,0000CA73,TELECON WITH RITA HAUSER/SECRETARY KISSINGER AT 6:15 P.M.,0.0454544
kissinger,1973-10-23 17:30:00,0000C835,TELECON WITH KATHERINE GRAHAM/KISSINGER AT 5:30 P.M.,0.0454543
kissinger,1975-11-22 09:40:00,0000D9CF,TELECON WITH AMBASSADOR RAMSBOTHAM AT 9:40 A.M.,0.045161
kissinger,1974-09-17 16:10:00,0000D6A9,TELECON WITH SENATOR FULBRIGHT AT 4:10 P.M.,0.0451129
kissinger,1973-10-01 19:15:00,0000C1F1,TELECON WITH SEN JACKSON/SEC KISSINGER AT 7:15 P.M.,0.0434783
kissinger,1975-06-17 15:22:00,0000C055,Telecon with Greenspan and Kissinger AT 3:22 P.M.,0.0430109
kissinger,1975-09-15 10:40:00,0000BE31,TELECON WITH LARRY EAGLEBURGER/SECRETARY KISSINGER AT 10:40 ,0.0423728
kissinger,1976-08-26 00:00:00,0000D93A,TELECON WITH KISSINGER/MR EAGLEBURGER AT 7:31PM,0.0420168
kissinger,1974-06-21 19:40:00,0000C9CA,TELECON WITH GENERAL SCOWCROFT/SECRETARY KISSINGER AT 7:40 P,0.0406504
kissinger,1974-04-10 20:12:00,0000C4FC,Telecon with Fahmy and Kissinger at 8:12 P.M.,0.0403228
kissinger,1974-03-30 10:05:00,0000C595,TELECON WITH HAIG AT 10:05 A.M.,0.04
kissinger,1975-04-22 14:30:00,0000BC16,TELECON WITH TED KOPPEL AT 2:30 P.M.,0.0397351
kissinger,1976-11-18 18:00:00,0000D9DE,TELECON WITH AMBASSADOR RAMSBOTHAM AT 6:00 P.M.,0.0392164
kissinger,1974-03-05 18:15:00,0000C460,Telecon with Dinitz and Kissinger at 6:15 P.M.,0.038168
kissinger,1976-04-06 12:12:00,0000BFA0,TELECON WITH DICK VALERIANI/SEC KISSINGER AT 12:12 P.M.,0.0378789
kissinger,1976-04-06 08:05:00,0000BF71,TELECON WITH MR. EAGLEBURGER/SECRETARY KISSINGER AT 8:05 A.M,0.0378785
kissinger,1973-10-14 00:00:00,0000C797,TELECON WITH SECRETARY KISSINGER/SENATOR GRIFFIN AT 1 1:34,0.0377354
kissinger,1975-12-24 17:25:00,0000BD3F,Telecon with Kissinger and Rogers AT 5:25 P.M.,0.037594
kissinger,1975-06-04 00:00:00,0000BFFB,Telecon with Bill Seidman and Kissinger AT 12:00 NOON,0.0374996
kissinger,1976-01-06 17:38:00,0000D6FD,TELECON WITH ATTORNEY GENERAL LEVY AT 5:38 P.M.,0.0373133
kissinger,1974-07-19 17:05:00,0000D20C,TELECON WITH MCCLOSKEY/STABLER/INGERSOLL/KISSINGER AT 5:05 P,0.037037
kissinger,1975-05-15 12:58:00,0000BFE9,Telecon with Kissinger and Schlesinger AT 12:58 P.M.,0.0362313
kissinger,1976-03-10 16:25:00,0000D725,TELECON WITH MEL LAIRD AT 4:25 P.M.,0.035972
kissinger,1974-12-02 00:00:00,0000BAD2,TELECON WITH JAVITS AT 11:48,0.0349651
kissinger,1974-01-08 00:00:00,0000C61B,Telecon with Haig and Kissinger,0.034965
kissinger,1975-10-10 10:15:00,0000BC7B,Telecon with Kissinger and Javits AT 10:15 A.M.,0.0341881
kissinger,1976-03-27 12:40:00,0000BF44,TELECON WITH TERHORST (JERRY)/SEC KISSINGER AT 12:40 P.M.,0.034188
kissinger,1975-10-08 22:00:00,0000BD16,Telecon with Don Davidson and the Secretary AT 10:00 P.M.,0.0338983
kissinger,1973-10-10 19:15:00,0000C28F,TELECON WITH MR. SCHLESINGER/SECRETARY KISSINGER AT 7:15 P.M,0.0338983
kissinger,1974-04-22 00:00:00,0000C53A,Telecon with Annenberg and HAK,0.0333333
kissinger,1974-01-21 12:15:00,0000C1C0,Telecon with Dobrynin and HAK at 12:15 P.M.,0.0330579
kissinger,1976-03-24 09:00:00,0000D752,TELECON WITH SCOWCROFT AT 9:00 A.M.,0.0330578
kissinger,1975-07-19 12:50:00,0000BED0,TELECON WITH SEN. JAVITS/SEC. KISSINGER AT 12:50 P.M.,0.032786
kissinger,1974-07-18 16:35:00,0000C9FA,TELECON WITH LAZOR/SEC KISSINGER AT 4:35 P.M.,0.0317457
kissinger,1975-11-21 18:00:00,0000D8F3,TELECON WITH MR. HENRY HUBBARD AT 6:00 P.M.,0.0314952
kissinger,1974-12-24 11:45:00,0000D7AE,TELECON WITH ROLLIE EVANS AT 11:45 A.M.,0.0298509
kissinger,1976-07-09 00:00:00,0000D8FC,TELECON WITH KISSINGER/BILL HYLAND AT 12:45PM,0.0296297
kissinger,1974-06-06 11:18:00,0000C99C,TELECON WITH GENERAL SCOWCROFT/SECRETARY KISSINGER AT 11:18 ,0.026087
kissinger,1976-06-16 09:50:00,0000C04B,TELECON WITH DEP SEC ROBINSON/SEC KISSINGER AT 9:50 A.M.,0.0260869
kissinger,1975-04-17 10:31:00,0000BC08,TELECON WITH JERRY BREMER AT 10:31 A.M.,0.0258621
kissinger,1975-05-10 17:25:00,0000C0B1,Telecon with Hartke and Kissinger AT 5:25 P.M.,0.025862
kissinger,1976-02-25 00:00:00,0000D74C,TELECON WITH VICE PRESIDENT ROCKEFELLER AT 12:43,0.0247936
kissinger,1975-03-04 16:50:00,0000D84C,TELECON WITH RAY PRICE AT 4:50 P.M.,0.0247934
kissinger,1976-04-13 18:05:00,0000D6DC,TELECON WITH AMBASSADOR RAMSBOTHAM AT 6:05 P.M.,0.0245902
