collection,date,id,title,topic_score
kissinger,1975-01-19 12:18:00,0000BB11,TELECON WITH JOSEPH SISCO AT 12:18 P.M.,0.106557
kissinger,1975-09-09 00:00:00,0000BDE8,"TELECON WITH MR. SISCO/THE SECRETARY AT 8:10, 8:22 AND 8:27 ",0.104348
kissinger,1974-01-09 09:24:00,0000C629,Telecon with Joe Sisco and Kissinger at 9:24 A.M.,0.0819679
kissinger,1975-10-09 12:03:00,0000BD18,Telecon with Winson Lord and Kissinger AT 12:03 P.M.,0.0797551
kissinger,1976-04-02 09:15:00,0000D75E,TELECON WITH MR. PAPPAS AT 9:15 A.M.,0.0692262
kissinger,1973-10-12 08:35:00,0000C6E2,TELECON WITH AMB. DINITZ/KISSINGER AT 8:35 A.M.,0.0679016
kissinger,1976-03-10 15:20:00,0000D723,TELECON WITH DICK VALERIANI AT 3:20 P.M.,0.0661686
kissinger,1975-11-20 18:40:00,0000BCEF,Telecon with Zahedi and Kissinger AT 6:40 P.M.,0.0629923
kissinger,1975-06-25 11:10:00,0000D80C,TELECON WITH SENATOR JAVITS AT 11:10 A.M.,0.0601507
kissinger,1973-11-01 00:00:00,0000C902,TELECON WITH AMBASSADOR DOBRYNIN/SECRETARY KISSINGER AT 3:30,0.0558659
kissinger,1973-11-01 00:00:00,0000C1AC,Telecon with Dobrynin and Kissinger at 3:30,0.0552486
kissinger,1976-06-18 10:32:00,0000D787,TELECON WITH BROSSOLETTE AT 10:32 A.M.,0.0517242
kissinger,1974-07-16 18:40:00,0000D208,TELECON WITH SISCO/KISSINGER AT 6:40 P.M.,0.0510971
kissinger,1974-03-14 19:30:00,0000C4A1,Telecon with Sisco and Kissinger at 7:30 P.M.,0.0496448
kissinger,1976-01-29 19:37:00,0000BD85,Telecon with Sally Quinn and Kissinger AT 7:37 P.M.,0.0496444
kissinger,1976-06-16 11:40:00,0000C04F,TELECON WITH MR. PETE DAY/SECRETARY KISSINGER AT 11:40 A.M.,0.0491804
kissinger,1975-10-17 11:53:00,0000BC9F,Telecon with Kissinger and Waldheim AT 11:53 A.M.,0.0490811
kissinger,1974-07-19 22:30:00,0000CA13,TELECON WITH SECRETARY KISSINGER/DSEC INGERSOL AT 10:30 P.M.,0.0480001
kissinger,1975-12-18 00:00:00,0000NATION01,DEPARTMENTAL POLICY,0.0476195
kissinger,1973-09-22 18:00:00,0000C2AE,TELECON WITH MARVIN KALB/HAK AT 6:00 P.M.,0.0476189
kissinger,1975-04-24 00:00:00,0000D879,TELECON WITH JERRY BREMER,0.0476187
kissinger,1976-12-24 09:52:00,0000D9DF,TELECON WITH MR. IVOR RICHARD AT 9:52 A.M.,0.0461544
kissinger,1975-04-26 10:10:00,0000D81E,TELECON WITH GENERAL SCOWCROFT AT 10:10 A.M.,0.0434783
kissinger,1976-08-24 20:34:00,0000CF74,TELECON WITH MR. HABIB/SECRETARY KISSINGER AT 8:34 P.M.,0.0431622
kissinger,1975-09-18 10:31:00,0000BE3C,TELECON WITH ROY ATHERTON/SECRETARY KISSINGER AT 10:31 A.M.,0.0431377
kissinger,1974-07-19 20:22:00,0000CA0A,TELECON WITH CALLAGHAN/HAK AT 8:22 P.M.,0.042782
kissinger,1975-03-04 00:00:00,0000BBBB,TELECON WITH HARTMAN AT 2:30,0.0423728
kissinger,1975-09-27 12:40:00,0000D9AC,TELECON WITH AMBASSADOR DOBRYNIN AT 12:40 P.M.,0.0422536
kissinger,1976-08-03 17:45:00,0000BEB2,Telecon with Kissinger and Phil Habib AT 5:45 P.M.,0.0420168
kissinger,1976-01-15 14:35:00,0000BD5D,Telecon with Kissinger and Barry Sschweid AT 2:35 P.M.,0.0413228
kissinger,1975-04-19 18:12:00,0000D870,TELECON WITH DAVID ROCKEFELLER AT 6:12 P.M.,0.0411991
kissinger,1974-06-03 18:45:00,0000C98E,TELECON WITH GOLDA MEIR/SECRETARY KISSINGER AT 6:45 P.M.,0.0410962
kissinger,1975-06-13 15:15:00,0000C049,Telecon with Habib and the Kissinger AT 3:15 P.M.,0.0406504
kissinger,1976-11-11 18:30:00,0000C113,TELECON WITH DON KENDALL/THE SECRETARY AT 6:30 P.M.,0.0403226
kissinger,1976-11-08 00:00:00,0000C105,TELECON WITH MARVIN KALB/SEC KISSINGER AT 12 NOON,0.0402686
kissinger,1976-06-02 16:30:00,0000CF89,TELECON WITH AMBASSADOR ZAHEDI/SECRETARY KISSINGER AT 4:30 P,0.0399999
kissinger,1975-10-11 13:05:00,0000D8E9,TELECON WITH MR. MAX FISHER AT 1:05 P.M.,0.0394739
kissinger,1974-07-19 20:15:00,0000CA08,TELECON WITH SCHLESINGER/HAK AT 8:15 P.M.,0.0384619
kissinger,1974-04-27 00:00:00,0000C56D,Telecon with Max Fisher and Kissinger at 3:55,0.0378789
kissinger,1974-04-14 00:00:00,0000C516,Telecon with Sisco and Kissinger,0.0375941
kissinger,1974-08-13 00:00:00,0000D62A,TELECON WITH RON ZIEGLER AT 5:05 P.M,0.0373135
kissinger,1974-09-09 21:40:00,0000D659,TELECON WITH AMBASSADOR HABIB AT 9:40 P.M.,0.0370369
kissinger,1975-04-09 15:10:00,0000D85B,TELECON WITH SENATOR JAVITS AT 3:10 P.M.,0.0360831
kissinger,1975-03-04 17:35:00,0000D880,TELECON WITH JOHN BRADEMAS AT 5:35 P.M.,0.0351764
kissinger,1975-10-03 08:33:00,0000BC3F,Telecon with Kissinger and Jerry Bremer AT 8:33 A.M.,0.0346562
kissinger,1975-02-01 16:12:00,0000D7D7,TELECON WITH SENATOR JAVITS AT 4:12 P.M.,0.034286
kissinger,1973-12-07 09:26:00,0000C5C8,Telecon with Joe Sisco and Kissinger at 9:26 A.M.,0.0341882
kissinger,1974-12-06 00:00:00,0000BAD9,TELECON WITH RAMSBOTHAM AT 5:00,0.0336137
kissinger,1973-10-17 09:35:00,0000C7EF,TELECON WITH SEC CLEMENTS/HAK AT 9:35 A.M.,0.0336135
kissinger,1973-10-28 11:10:00,0000C8C4,TELECON WITH AMBASSADOR DINITZ/SECRETARY KISSINGER AT 11:10 ,0.0331132
kissinger,1976-08-18 10:05:00,0000BEBD,Telecon with Phil Habib and Kissinger AT 10:05 A.M.,0.0331128
kissinger,1974-04-12 18:00:00,0000C50F,Telecon with Jack Kubisch and Kissinger at 6:00 P.M.,0.0327869
kissinger,1976-07-12 09:36:00,0000BE6F,Telecon with Kissinger and Atherton AT 9:36 A.M.,0.0327867
kissinger,1976-10-14 19:00:00,0000C0D5,TELECON WITH JERRY SCHECTER/THE SECRETARY AT 7:00 P.M.,0.0327866
kissinger,1976-11-03 11:40:00,0000DA5C,TELECON WITH GEORGE BUSH AT 11:40 A.M.,0.0322581
kissinger,1974-09-30 15:25:00,0000C967,TELECON WITH DAN PARKER AT 3:25 P.M.,0.0322575
kissinger,1974-01-02 10:50:00,0000CF8A,TELECON WITH LARRY EAGLEBURGER/SECY KISSINGER AT 10:50 A.M.,0.0320516
kissinger,1973-11-02 19:00:00,0000C911,TELECON WITH DINITZ/KISSINGER AT 7:00 P.M.,0.0318473
kissinger,1974-10-18 00:00:00,0000D6B3,TELECON WITH MAX FISHER AT 6:59,0.0317461
kissinger,1976-08-03 16:03:00,0000BF33,Telecon with Coleman and Kissinger AT 4:03 P.M.,0.0314962
kissinger,1976-10-21 09:45:00,0000D98F,TELECON WITH SEN. JAVITS AT 9:45 A.M.,0.0312501
kissinger,1975-09-20 00:00:00,0000BE59,TELECON WITH UNDER SECRETARY SISCO/SEC. KISSINGER AT 2:37,0.0307694
kissinger,1974-10-04 15:30:00,0000D9A5,TELECON WITH AMBASSADOR DOBRYNIN AT 3:30 P.M.,0.0307693
kissinger,1974-03-21 18:30:00,0000C4E0,Telecon with Sisco and Kissinger at 6:30 P.M.,0.0305345
kissinger,1973-10-08 20:15:00,0000C26C,TELECON WITH SCALI/SEC KISSINGER AT 8:15 P.M.,0.0300753
kissinger,1975-02-05 15:43:00,0000BB86,TELECON WITH JAVITS AT 3:43 P.M.,0.0291975
kissinger,1974-09-05 18:25:00,0000D652,TELECON WITH GOVERNOR REAGAN AT 6:25 P.M.,0.0277781
kissinger,1976-06-30 18:40:00,0000C08F,TELECON WITH AMBASSADOR DINITZ/SECRETARY KISSINGER AT 6:40 P,0.0263156
