collection,date,id,title,topic_score
kissinger,1974-03-19 10:44:00,0000C4C9,Telecon with Kissinger and George Vest at 10:44 A.M.,0.131579
kissinger,1976-08-25 14:35:00,0000BED9,Telecon with Kissinger and Ted Koppel AT 2:35 P.M.,0.0775197
kissinger,1974-08-02 00:00:00,0000D20F,TELECON WITH MCCLOSKEY/KISSINGER AT 10:52AM,0.0769229
kissinger,1975-06-25 09:20:00,0000C072,Telecon with Sisco and Kissinger AT 9:20 A.M.,0.0692309
kissinger,1975-02-07 17:19:00,0000BB8E,TELECON WITH BUTZ AT 5:19 P.M.,0.0650407
kissinger,1976-07-19 13:07:00,0000BE8A,Telecon with Kissinger and Winston Lord AT 1:07 P.M.,0.0650383
kissinger,1974-07-26 18:10:00,0000CA40,TELECON WITH AMBASSADOR DINITZ/SECRETARY KISSINGER AT 6:10 P,0.0610672
kissinger,1974-03-22 00:00:00,0000C4EF,Telecon with John Mulliken and Kissinger 4:45 P.M.,0.0565394
kissinger,1974-12-02 10:19:00,0000CF83,TELECON WITH SECRETARY KISSINGER/AMBASSADOR MCCLOSKEY AT 10:,0.0548773
kissinger,1975-01-23 10:21:00,0000BB77,TELECON WITH TOM ENDERS AT 10:21 A.M.,0.0499997
kissinger,1975-06-05 15:46:00,0000C012,"Telecon with David Biner and Bernie Gwertzman, Kissinger AT ",0.046512
kissinger,1975-10-16 18:26:00,0000BC9D,Telecon with Scotty Reston and the Secretary AT 6:26 P.M.,0.0444443
kissinger,1973-11-16 17:58:00,0000C91F,TELECON WITH AMB SCALI/HAK AT 5:58 P.M.,0.0440255
kissinger,1976-11-17 10:50:00,0000C11F,TELECON WITH ROBERT MCNAMARA/SEC. KISSINGER AT 10:50 A.M.,0.0426819
kissinger,1975-11-07 00:00:00,0000BD27,Telecon with Hugh Sidey and Kissinger AT 12:00 NOON,0.0421942
kissinger,1976-07-28 08:05:00,0000BE9B,Telecon with Habib and Kissinger AT 8:05 A.M.,0.0420169
kissinger,1975-04-29 16:05:00,0000BF78,Telecon with Hal Sonnenfeldt and HAK AT 4:05 P.M.,0.0420169
kissinger,1975-12-23 10:28:00,0000D6F2,TELECON WITH AMBASSADOR DINITZ AT 10:28 A.M.,0.0420155
kissinger,1976-12-04 15:11:00,0000C136,TELECON WITH TED KOPPEL/SEC KISSINGER AT 3:11 P.M.,0.0416667
kissinger,1975-04-11 19:40:00,0000DA22,TELECON WITH STEPHEN GARDNER AT 7:40 P.M.,0.0416667
kissinger,1976-01-06 14:55:00,0000BD45,Telecon with Kissinger and Daniel Borstein AT 2:55 P.M.,0.0416665
kissinger,1973-09-30 10:25:00,0000C1BF,TELECON WITH HELMUDT SONNENFELDT - SECRETARY KISSINGER AT 10,0.040984
kissinger,1975-01-17 16:15:00,0000BB38,TELECON WITH DAVID BINDER AT 4:15 P.M.,0.0405423
kissinger,1975-02-02 10:05:00,0000D7D9,TELECON WITH MR. SCOTTY RESTON AT 10:05 A.M.,0.0405406
kissinger,1973-10-19 15:20:00,0000C807,TELECON WITH GEN HAIG/SEC KISSINGER AT 3:20 P.M.,0.0405405
kissinger,1973-10-03 00:00:00,0000CF7F,TELECON WITH DAVID ABSHIRE/HAK AT 9:28,0.0391342
kissinger,1973-10-23 00:00:00,0000C820,TELECON WITH DAVID POPPER/SECY KISSINGER & SISCO AT 11:00,0.0389611
kissinger,1973-10-08 11:50:00,0000C260,TELECON WITH THE PRESIDENT/SEC KISSINGER AT 11:50 A.M.,0.0387601
kissinger,1974-07-12 17:18:00,0000CA76,TELECON WITH MR. KUBISCH/SECRETARY KISSINGER AT 5:18 P.M.,0.0387599
kissinger,1974-06-08 11:15:00,0000C9BA,TELECON WITH THE PRESIDENT/SECRETARY KISSINGER AT 11:15 A.M.,0.0384621
kissinger,1974-04-12 00:00:00,0000C504,Telecon with Sisco and Kissinger at 9:05,0.0378788
kissinger,1975-02-28 16:55:00,0000D9F8,TELECON WITH SECRETARY SIMON AT 4:55 P.M.,0.0378781
kissinger,1975-02-28 19:00:00,0000BBB4,TELECON WITH CLIFTON DANIEL AT 7:00 P.M.,0.0373047
kissinger,1974-04-23 16:35:00,0000C544,Telecon with Jerry Schecter and Kissinger at 4:35 P.M.,0.0366494
kissinger,1974-04-27 14:40:00,0000C569,Telecon with William Casey and Kissinger at 2:40 P.M.,0.0365853
kissinger,1975-11-13 10:45:00,0000BCDF,Telecon with Lord and the Secretary AT 10:45 A.M.,0.0352113
kissinger,1976-08-27 00:00:00,0000D91F,TELECON WITH KISSINGER/JOE KRAFT AT 9:45AM,0.0338984
kissinger,1973-11-27 19:20:00,0000C5AB,Telecon with Haig and Kissinger at 7:20 P.M.,0.0336135
kissinger,1973-10-26 23:25:00,0000C8B0,TELECON WITH SCALI/KISSINGER AT 11:25 P.M.,0.0333336
kissinger,1975-09-11 00:00:00,0000CF60,TELECON WITH MR. WINSTON LORD/THE SECRETARY AT 5:11 p.m.,0.0333336
kissinger,1975-05-12 00:00:00,0000BFD8,Telecon with Kissinger and Tom Enders,0.0333335
kissinger,1974-02-08 10:32:00,0000C6AC,Telecon with Kissinger and David Rockefeller at 10:32 A.M.,0.0332108
kissinger,1975-02-28 12:17:00,0000BBB1,TELECON WITH SYMINGTON AT 12:17 P.M.,0.031746
kissinger,1973-10-15 15:15:00,0000C7CD,TELECON WITH SEN SYMINGTON/SEC KISSINGER AT 3:15 P.M.,0.0314961
kissinger,1975-04-28 22:45:00,0000BF63,Telecon with Robert McCloskey and Kissinger AT 10:45 P.M.,0.0314961
kissinger,1975-11-21 16:45:00,0000BCF8,Telecon with Moynihan and Kissinger AT 4:45 P.M.,0.0312501
kissinger,1974-08-06 18:10:00,0000CA72,TELECON WITH AMBASSADOR MCCLOSKEY/THE SECRETARY AT 6:10 P.M.,0.0310079
kissinger,1975-10-16 00:00:00,0000D8AB,TELECON WITH GENERAL SCOWCROFT AT 5:30 p.m.,0.0309988
kissinger,1976-09-10 19:33:00,0000BF4B,Telecon with the Secretary and Hugh Sidey AT 7:33 P.M.,0.0308643
kissinger,1973-10-25 02:09:00,0000C86F,TELECON WITH DINITZ/HAK AT 2:09 A.M.,0.0303032
kissinger,1974-07-12 09:55:00,0000C9DB,TELECON WITH MR. ZIEGLER/SECRETARY KISSINGER AT 9:55 A.M.,0.0303031
kissinger,1973-10-26 13:17:00,0000C893,TELECON WITH AMB DINITZ - SECRETARY KISSINGER AT 1:17 P.M.,0.0301207
kissinger,1974-12-02 12:33:00,0000BAD4,TELECON WITH BEN BRADLEY AT 12:33 P.M.,0.0300753
kissinger,1975-09-08 19:38:00,0000BDE3,TELECON WITH MR. WINSTON LORD/THE SECRETARY AT 7:38 P.M.,0.0294118
kissinger,1974-07-19 11:25:00,0000C9FD,TELECON WITH MAX FISHER/SECRETARY KISSINGER AT 11:25 A.M.,0.028369
kissinger,1976-12-21 00:00:00,0000CF7A,TELECON WITH SEC KISSINGER/WINSTON LORD AT 9:29 AM,0.0272724
kissinger,1973-11-29 16:40:00,0000C5AD,Telecon with Robert MacNamara and Kissinger at 4:40 P.M.,0.0265487
kissinger,1975-03-05 09:02:00,0000BBC2,TELECON WITH PHIL HABIB AT 9:02 A.M.,0.026087
kissinger,1973-10-31 08:45:00,0000C8F5,TELECON WITH THE PRESIDENT/HAK AT 8:45 A.M.,0.0254237
kissinger,1975-07-21 10:56:00,0000D944,TELECON WITH MINISTER SHALEV AT 10:56 A.M.,0.0250001
kissinger,1975-11-24 11:41:00,0000D8F5,TELECON WITH MR. ELFIN AT 11:41 A.M.,0.0247937
kissinger,1974-03-12 14:47:00,0000C48E,Telecon with Ramsbotham and Kissinger at 2:47 P.M.,0.024
kissinger,1976-10-28 14:50:00,0000D979,TELECON WITH PRESIDENT NIXON AT 2:50 P.M.,0.0234376
kissinger,1975-06-20 11:20:00,0000D82C,TELECON WITH SCHLESINGER AT 11:20 A.M.,0.0186915
