score,token
0.335973,carter
0.111447,try
0.0818255,technology
0.039261,aspect
0.0285485,prince
0.0202575,saw
0.0162307,lewis
0.0150836,henry
0.014851,steel
0.0139234,deny
0.0138672,peter
0.0127463,confirm
0.0119537,interview
0.0106926,pattern
0.010682,credible
0.00961639,unify
0.00960353,precondition
0.00943802,bulgaria
0.00920847,specialist
0.00878413,supportive
0.00783187,treat
0.00773373,interfere
0.00658255,hotel
0.00536607,widespread
0.00519822,sober
0.00468031,newspaper
0.00381172,foreclose
0.00378938,pentagon
0.00357019,appearance
0.00349137,hew
0.00315548,hay
0.00297104,ripe
0.00296941,objectively
0.00290397,feed
0.00287423,walker
0.00273316,broach
0.00253849,admission
0.0024856,pleasantry
0.00248076,phone
0.00228533,secretly
0.00216922,simultaneous
0.00208056,prejudicial
0.0020148,info
0.00191101,mauritania
0.00188261,pleasant
0.00186936,zb
0.00178665,forthright
0.00178367,macarthur
0.00176085,inaccurate
0.00172349,heal
0.00168331,quietly
0.0016307,upset
0.00148265,angle
0.00146275,backup
0.00140916,rectify
0.00139537,swede
0.00128717,incite
0.00127856,integral
0.0011834,persistently
0.00113034,desist
0.00111206,reorient
0.00111045,tung
0.00110104,bourne
0.00108289,cave
0.00106786,honesty
0.00104999,caliber
0.000928169,rebuttal
0.000891628,vaguely
0.000891083,wholesale
0.000881388,aloof
0.000811434,rearmament
0.000717802,harry
0.000716995,chest
0.000654965,tar
0.000588152,koch
0.000584659,participatory
0.000562217,cumulatively
0.000521507,bean
0.000491018,generator
0.000478037,complexion
0.000477843,federally
0.000477843,commendable
0.000470331,abnormal
0.000465324,slander
0.000436129,vitriolic
0.000425747,disregard
0.00041551,friendliness
0.000381592,cocktail
0.000377404,vintage
0.000362003,crank
0.000356333,explicate
0.000355726,astound
0.00032906,particle
0.000321169,rightful
0.000320277,baseball
0.000314964,courageously
0.000313425,spray
0.000311632,colorful
0.000304645,transparent
0.000302639,aragon
