score,token
0.239785,nuclear
0.0648635,energy
0.0605719,america
0.0433862,proliferation
0.0370404,too
0.0318758,reprocess
0.0226458,gain
0.0213613,underline
0.0191343,conventional
0.0185881,reactor
0.0181843,reaction
0.0151107,despite
0.0146974,iaea
0.0134749,plutonium
0.0122888,clark
0.0122837,uranium
0.0113916,warhead
0.00988668,moratorium
0.00975601,wait
0.00954691,abm
0.00946683,nonproliferation
0.00932216,explosive
0.00918483,seismic
0.00834047,enrich
0.00644821,storage
0.00617367,frankly
0.00576544,breeder
0.00540719,kt
0.00492145,us
0.00490709,memoir
0.00469521,envision
0.00435039,deterrence
0.00421338,ballistic
0.0039679,atomic
0.00383963,interaction
0.00378824,correspondent
0.00374838,earth
0.00355949,singapore
0.00336871,compound
0.00315574,persistent
0.00315421,neutron
0.00312256,provoke
0.00312018,nov
0.0030078,nrc
0.00283774,tour
0.00278624,moslem
0.00270258,armament
0.0026564,fissionable
0.00265572,likelihood
0.00258574,openness
0.00255312,asymmetry
0.00252765,kiloton
0.00226291,continually
0.00224898,reentry
0.00216205,radiation
0.00211742,staffer
0.00199333,bacteriological
0.00196262,firmness
0.00195162,shoulder
0.00188803,aec
0.00185977,dictatorship
0.00179761,complementary
0.00179717,globe
0.00177455,rifle
0.00177128,signify
0.00176559,experimental
0.00164828,wednesday
0.00163609,discovery
0.00159988,kalahari
0.00153084,courageous
0.00151875,enlighten
0.00150944,nnw
0.00150126,cool
0.0014937,radioactive
0.00147748,trap
0.00146953,trusteeship
0.00145957,bet
0.00142621,incomplete
0.00141306,stumble
0.00134155,deserve
0.00132252,solar
0.00131979,tremendous
0.00128861,resolutely
0.00125945,safari
0.00115041,bypass
0.00112292,koch
0.0011211,gamble
0.0011172,atmospheric
0.00110315,cherish
0.00103544,solemn
0.00103375,panic
0.00102565,disperse
0.00102332,radiological
0.00101229,anchor
0.00101075,endeavor
0.000961601,poseidon
0.000945299,thorium
0.00093882,roux
0.000933961,cook
0.000902227,untenable
