score,token
0.148581,geneva
0.113407,summit
0.110758,taiwan
0.0401712,premier
0.0304859,terrorist
0.0296853,radical
0.0292137,prisoner
0.029169,rhodesian
0.025443,camp
0.0209801,tend
0.0206352,scientific
0.0178083,consular
0.0167201,acknowledge
0.012447,breakfast
0.0121536,trial
0.0102435,watson
0.00994664,gatt
0.00761359,distinction
0.00745238,ilo
0.00707846,suspect
0.00688815,unsigned
0.00688564,scene
0.00640535,usually
0.00527395,grateful
0.00509092,hypothetical
0.00506565,retaliatory
0.00496193,collaboration
0.00468129,orchestrate
0.00443403,prevail
0.00389551,algiers
0.00387749,ping
0.00382099,critique
0.00354658,peak
0.00350772,notably
0.0032316,ip
0.00319675,condolence
0.00309944,daylight
0.00286727,symbolize
0.00233205,receipt
0.00227835,refute
0.00221915,civilize
0.00220772,protector
0.00218629,gentleman
0.00215002,unemployed
0.00191908,villa
0.00191105,taiwanese
0.00190928,crazy
0.00188474,glass
0.00176885,defendant
0.00176464,clinch
0.00174876,motherland
0.00163367,thematic
0.00160998,instant
0.00158822,humor
0.00157382,append
0.00148521,johannesburg
0.00144846,complicity
0.00143711,dust
0.00136287,paranoia
0.00131652,legalize
0.00129888,salzburg
0.00128533,lenin
0.00126024,extraction
0.00123935,uppermost
0.00122467,captive
0.00119571,surgery
0.00114217,appraise
0.00112576,indictment
0.00112134,plea
0.00112118,diagram
0.00110976,tiger
0.00109983,sand
0.00109343,fanfare
0.00106118,harshly
0.00105961,casual
0.00104765,throat
0.00102381,semitic
0.00101695,orthodoxy
0.00101138,mortality
0.00100278,cell
0.000940091,knowingly
0.000940017,gratitude
0.000926916,sincerity
0.000885548,ci
0.000862184,remand
0.00085545,pretense
0.000767974,xxxv
0.000748569,adjunct
0.000742008,va
0.000738679,interrogatory
0.000738172,swamp
0.00071743,naked
0.000707615,restaurant
0.000670903,mockery
0.000661024,innumerable
0.000660979,bestow
0.000660538,unhindered
0.000657614,diagnosis
0.000654486,tall
0.000649043,calculus
