score,token
0.142584,greek
0.0726446,greece
0.0659984,cypriot
0.0575616,attempt
0.0492797,perception
0.0326155,thank
0.0324787,diplomacy
0.0281671,s
0.0258493,cyrus
0.0248998,aegean
0.0222892,construction
0.0152883,nicosia
0.0137779,athens
0.0135818,plus
0.0125157,unresolved
0.0118182,subsequent
0.0102682,miller
0.0102651,deterrent
0.00910547,quid
0.00801928,deter
0.00767008,encompass
0.00757236,surge
0.00718021,logic
0.00712396,bother
0.00699847,plebiscite
0.00654741,incursion
0.00597228,oversee
0.00568738,kidnap
0.005364,excellency
0.00493399,notify
0.00475678,village
0.00441223,survive
0.00431384,gather
0.004256,loyalty
0.0042102,florida
0.00410341,continent
0.0039663,decisively
0.00356011,tool
0.00350894,unspecified
0.00344351,balkan
0.00338795,retaliation
0.00328865,wen
0.00318519,expansionism
0.00306737,pervasive
0.00292072,dissipate
0.00291947,inflame
0.00280176,mess
0.00277661,vigilance
0.00265288,disillusionment
0.00261641,arbitrary
0.00249833,locally
0.00237624,couch
0.00231306,subvert
0.00222542,acknowledgment
0.00216185,turkmen
0.00213337,terrain
0.00207786,specter
0.00205615,houston
0.00202811,arouse
0.00191938,mason
0.00183448,random
0.00182368,inhabit
0.00175481,veil
0.00161473,aggressiveness
0.00160664,constantine
0.00160388,demonstrator
0.00159438,compact
0.00154129,inflammatory
0.00148454,accreditation
0.00142322,fraught
0.00137938,pflp
0.00136209,mislead
0.00134289,pile
0.00132928,presuppose
0.00128736,coalesce
0.0012621,embolden
0.001202,attenuate
0.00114151,bruise
0.00112908,slash
0.00110099,steadfastness
0.00108684,stack
0.00108304,miscellany
0.0010619,stagnant
0.0010607,awesome
0.00105433,fever
0.00101702,enosis
0.000942604,unsatisfactory
0.000884467,graphic
0.00086361,harbour
0.000859518,unnamed
0.00081082,powerless
0.000784634,irresponsibility
0.00077942,shaw
0.000743534,fiat
0.000727122,jettison
0.000723686,greco
0.000721872,beatitude
0.000713696,flexibly
0.000711771,impassioned
0.000684353,unending
