score,token
0.0986973,significant
0.0903022,ban
0.0800742,sensitive
0.0774573,billion
0.0660766,chou
0.0430747,agent
0.0309124,unknown
0.0295426,resume
0.0217751,coalition
0.0128962,testify
0.0125562,kill
0.0122953,reconciliation
0.0117398,robinson
0.0117223,quantity
0.0115562,donate
0.0114676,addressee
0.0111019,classify
0.0100521,politico
0.00800585,voter
0.00795812,client
0.00786133,somewhere
0.0076158,anderson
0.00753212,hardware
0.00717378,waste
0.00606512,fisher
0.00584641,glenn
0.00578949,colorado
0.00577032,annually
0.00574559,culminate
0.00557725,influential
0.00548436,combination
0.00493614,conceal
0.0043346,cumulative
0.00427886,propitious
0.00418764,corrective
0.00391656,progressively
0.00385125,infantry
0.00375975,undersecretary
0.00333916,binary
0.00325991,divorce
0.00310215,herbert
0.00289359,esteem
0.00280744,resentment
0.0027728,virginia
0.00274571,belt
0.00260953,comprise
0.00258207,dire
0.00243297,toxin
0.00230961,massacre
0.00223215,stalinist
0.00220981,lively
0.00212208,utterly
0.00212091,journalistic
0.00209824,discouragement
0.0020689,freeman
0.00206803,smoke
0.00190414,exhaustive
0.00182649,unprepared
0.00179854,provocative
0.00171934,comparability
0.0017152,wasteful
0.00170597,curtail
0.00170342,markup
0.00165929,glare
0.00162913,doctrinaire
0.00159384,audit
0.00155656,aggravate
0.00155008,comb
0.0014713,leigh
0.00141562,decidedly
0.00137653,experimentation
0.00135642,exhortation
0.00135136,organizer
0.00134776,slowness
0.00134393,headache
0.00131841,doctrinal
0.00131619,unbelievable
0.00126045,excitement
0.00125921,killer
0.00117761,lb
0.00114281,nevada
0.00110073,h
0.00105318,sword
0.000930096,herman
0.000913027,contaminate
0.000883991,graphically
0.000828101,misinformation
0.000789093,australasian
0.000730897,packet
0.000699348,bradley
0.000677,amos
0.000675423,intestinal
0.000667026,poet
0.000665869,jealous
0.000649308,gall
0.000644258,impugn
0.000635289,shirt
0.000624695,perceptibly
0.000575162,hangchow
0.000571225,anthrax
