score,token
0.100615,york
0.0896004,yugoslavia
0.0610222,stability
0.0608962,small
0.0535627,tito
0.0498228,identify
0.0366676,ref
0.0305272,portugal
0.0213125,boycott
0.0193874,careful
0.0169349,nonaligned
0.0159367,lee
0.0157495,williams
0.0141856,counsel
0.0134159,riot
0.0123844,availability
0.0119058,mozambique
0.0118436,rome
0.00996582,consist
0.00986987,van
0.00983775,transportation
0.00954798,psychological
0.00922346,diplomat
0.00859924,expulsion
0.00801656,forceful
0.00666551,copenhagen
0.00541687,transaction
0.00486624,knock
0.00480534,battalion
0.00477471,urgency
0.00459583,thursday
0.00413773,magnitude
0.0041349,backdrop
0.0041114,obsolete
0.00374718,huntington
0.00361583,impatient
0.00325545,belgian
0.00301903,impractical
0.00297617,foment
0.00279802,nobel
0.00276749,execute
0.00240388,franklin
0.00240012,pack
0.00236624,dole
0.00233224,affiliation
0.00210029,fog
0.00200307,closeness
0.00185715,isolationism
0.00183147,outburst
0.00182713,flower
0.00180216,dot
0.00180174,interestingly
0.00178389,toughen
0.00176049,goma
0.00174709,muscle
0.00169894,fragmentary
0.00169628,pierre
0.00165958,stadium
0.00160489,sheep
0.00159113,serb
0.00155894,rearrangement
0.00154638,croatian
0.00142169,whitney
0.00141766,yugoslavian
0.00135877,sorely
0.00133525,disinformation
0.00133095,congolese
0.00128817,interplay
0.00122529,reunite
0.00119254,vagueness
0.00117538,neutralist
0.00115182,stewart
0.00106916,nostalgia
0.0010102,aback
0.000996326,jazz
0.000966973,kaunda
0.000948251,row
0.000937069,croat
0.000924638,neutralism
0.000898403,montenegro
0.000889889,lithuanian
0.000839889,adriatic
0.000833019,croatia
0.000832997,elli
0.000793691,frivolous
0.000701196,nonintervention
0.000694913,macedonia
0.000673731,negro
0.000654903,peddle
0.00064289,macedonian
0.000619113,simulate
0.000600358,zagreb
0.000579664,setup
0.000576003,adventuresome
0.000574683,emphasise
0.000572929,affidavit
0.000563808,ie
0.00056364,watchdog
0.000555736,scold
0.000551077,stew
