score,token
0.150641,control
0.113458,turkish
0.0693066,avoid
0.0430784,ticket
0.0351481,draw
0.0317549,rule
0.0297698,express
0.0279527,communism
0.0244513,acceptable
0.0244432,assistance
0.0233097,content
0.0201621,northern
0.0187408,import
0.0184105,wide
0.0177825,stance
0.0176342,age
0.0171768,motion
0.0153223,size
0.0147838,replacement
0.0140616,writer
0.0125394,advisory
0.0123548,thai
0.0111493,bore
0.0110426,eve
0.0103324,virtue
0.0102939,cc
0.00915415,moreover
0.00897609,winger
0.00822098,mediterranean
0.00813546,rapid
0.00676114,lucky
0.00650872,compliment
0.00614475,overseas
0.00600313,prevail
0.0058764,phantom
0.00550697,compete
0.0054727,logistics
0.00541524,ziegler
0.00531335,loss
0.00521201,wind
0.00429698,consciousness
0.003963,sky
0.00380826,inquire
0.00351948,interpreter
0.00349827,tanker
0.00346485,reasonable
0.00325271,preempt
0.00301699,internally
0.00269114,deserve
0.00264238,cherokee
0.00229031,inspection
0.00200868,salary
0.000597651,obvious
0.000311811,series
3.37608e-05,besides
3.27418e-05,shut
2.0534e-05,bastard
1.97734e-05,mostly
1.79855e-05,hurry
1.76401e-05,slight
1.74687e-05,originally
1.74289e-05,folder
1.72786e-05,il
1.70767e-05,die
1.69018e-05,superficial
1.68869e-05,due
1.68746e-05,ball
1.6838e-05,hot
1.64396e-05,goddamn
1.64334e-05,normal
1.64239e-05,bloody
1.64143e-05,mediation
1.64062e-05,clarify
1.63942e-05,guard
1.63941e-05,replace
1.6392e-05,deeply
1.63469e-05,emphasize
1.63273e-05,fishery
1.63241e-05,participation
1.63228e-05,ill
1.63003e-05,normally
1.62992e-05,neither
1.62948e-05,suite
1.6286e-05,uniform
1.62857e-05,aspen
1.62854e-05,expert
1.62788e-05,posture
1.6277e-05,sl
1.62663e-05,colonel
1.62621e-05,usual
1.62619e-05,antagonistic
1.62601e-05,bucharest
1.62596e-05,dignify
1.62595e-05,mountain
1.62595e-05,sarcasm
1.62588e-05,star
1.62582e-05,gnp
1.62577e-05,sooner
1.62525e-05,jersey
1.62514e-05,correspondence
