score,token
0.132598,reaction
0.0622962,consider
0.0584171,attitude
0.0552607,phone
0.0405953,limit
0.0402782,april
0.0401565,home
0.0394156,ny
0.0367376,island
0.0298825,advisor
0.0275227,goal
0.0248092,f
0.0247901,reassessment
0.0243104,tension
0.0232161,splendid
0.0220906,headway
0.0186026,grand
0.0173749,senseless
0.0148201,status
0.0137899,transition
0.0122832,legally
0.011044,venezuelan
0.0107581,australia
0.0101805,iraq
0.0100263,stem
0.00978789,await
0.00951201,comfortable
0.00912041,interrupt
0.00873126,algerian
0.00798526,dark
0.00743979,ordinary
0.0065985,tito
0.00577677,forty
0.0057708,rag
0.00451583,significantly
0.00449718,succession
0.00419028,active
0.00353584,incline
0.0027999,model
0.00266836,light
0.00250563,rip
0.00246606,distress
0.00228903,embarrass
0.00173989,overlap
0.00158762,posture
0.000650421,indefinite
6.74977e-05,besides
3.21173e-05,hurry
2.76489e-05,mostly
2.74907e-05,slight
2.6782e-05,bastard
2.54546e-05,shut
2.45166e-05,die
2.39485e-05,due
2.30538e-05,mediation
2.24931e-05,il
2.19458e-05,replace
2.18875e-05,ball
2.18369e-05,hot
2.1732e-05,superficial
2.1634e-05,originally
2.15767e-05,guard
2.13471e-05,goddamn
2.13375e-05,normal
2.13349e-05,adamant
2.12978e-05,folder
2.12896e-05,deeply
2.12193e-05,ill
2.12149e-05,emphasize
2.12069e-05,aspen
2.11958e-05,prayer
2.11916e-05,participation
2.11807e-05,ie
2.11753e-05,neither
2.11482e-05,redo
2.11331e-05,perfect
2.11094e-05,series
2.11071e-05,sl
2.11052e-05,incomprehensible
2.11014e-05,antagonistic
2.11008e-05,sterling
2.1098e-05,martinique
2.10963e-05,owe
2.1089e-05,mow
2.1085e-05,soul
2.10829e-05,exact
2.10829e-05,gnp
2.1076e-05,usual
2.10752e-05,correspondence
2.10741e-05,damned
2.10634e-05,thou
2.10617e-05,closely
2.10617e-05,driver
2.10567e-05,tactfully
2.1051e-05,isolation
2.10508e-05,lat
2.10481e-05,absurd
2.10462e-05,normally
2.10456e-05,attribution
2.10451e-05,tine
