score,token
0.137265,support
0.114495,carter
0.102134,ford
0.101745,somebody
0.0828805,great
0.0750384,win
0.0620368,major
0.0400349,five
0.0293451,four
0.0263945,staff
0.0191853,felt
0.0152567,mike
0.0130573,partisan
0.0124507,ray
0.0109657,defer
0.0092182,blair
0.00764762,everywhere
0.00714741,pant
0.00613107,ani
0.0055409,sin
0.00484316,misinterpret
0.00473657,leaker
0.00472949,defensible
0.00441217,guilty
0.0042359,hopeless
0.00418718,constituency
0.00402115,understatement
0.00383178,peru
0.00366004,senior
0.0035373,retirement
0.00343501,steer
0.00318903,wow
0.00315897,revive
0.00302485,survey
0.00208105,milk
0.00208003,neat
0.00105895,outbreak
0.000959711,escort
0.000903889,restrain
0.000866762,mobilize
0.000450785,wild
6.25683e-05,mostly
3.5866e-05,slight
1.79472e-05,due
1.73893e-05,besides
1.53344e-05,bastard
1.50131e-05,shut
1.47818e-05,ball
1.43953e-05,hurry
1.3733e-05,deeply
1.35634e-05,il
1.34541e-05,guard
1.33403e-05,hot
1.32635e-05,ill
1.32254e-05,tine
1.32232e-05,replace
1.32224e-05,die
1.32079e-05,mow
1.31697e-05,reliable
1.31628e-05,goddamn
1.31619e-05,normal
1.31437e-05,mediation
1.31294e-05,sarcasm
1.31246e-05,sharp
1.31083e-05,suite
1.31083e-05,folder
1.31055e-05,absolute
1.30926e-05,emphasize
1.30905e-05,originally
1.30894e-05,sterling
1.30891e-05,opposite
1.3085e-05,mi
1.30776e-05,renewal
1.30748e-05,self
1.30726e-05,spring
1.30701e-05,indication
1.30681e-05,attribution
1.30681e-05,superficial
1.30676e-05,participation
1.30665e-05,neither
1.30549e-05,character
1.30527e-05,aspen
1.30505e-05,ballot
1.3047e-05,pittsburgh
1.30428e-05,bear
1.30409e-05,sl
1.30376e-05,similarly
1.30376e-05,posture
1.3037e-05,antagonistic
1.30349e-05,lm
1.30331e-05,brooke
1.3033e-05,easily
1.30296e-05,gnp
1.30263e-05,privacy
1.30263e-05,inflame
1.30237e-05,usual
1.30231e-05,uniform
1.30217e-05,correspondence
1.30211e-05,prayer
1.30196e-05,consistently
