score,token
0.285303,never
0.154161,decision
0.10246,laughter
0.0838866,believe
0.0259734,presence
0.0256131,supportive
0.0217119,primary
0.0194967,disagree
0.0187599,tie
0.0171365,flight
0.0152974,false
0.0147315,protocol
0.0137616,ac
0.0132382,describe
0.0126495,republican
0.0115709,ministry
0.0110063,usually
0.0106558,tactic
0.00992176,chen
0.00909815,satisfy
0.00850151,translate
0.00757791,proper
0.0069795,confident
0.00535733,sullivan
0.00463085,scenario
0.00402817,itinerary
0.00371284,reassess
0.00355786,jump
0.00330156,mountain
0.00257369,bump
0.00254703,hebrew
0.00242145,bunch
0.0022554,respectfully
0.00191345,fifth
0.00172864,prison
0.000133114,besides
4.06712e-05,mostly
2.30173e-05,slight
1.70716e-05,bastard
1.58758e-05,shut
1.54104e-05,hurry
1.4599e-05,il
1.43668e-05,ball
1.43178e-05,superficial
1.42848e-05,hot
1.42639e-05,due
1.41169e-05,adamant
1.40858e-05,die
1.40593e-05,participation
1.40502e-05,replace
1.40329e-05,reliable
1.4028e-05,tine
1.39885e-05,absolute
1.39751e-05,gesture
1.39748e-05,goddamn
1.39696e-05,normal
1.39657e-05,ie
1.39631e-05,mediation
1.396e-05,folder
1.39442e-05,admission
1.39381e-05,deeply
1.39362e-05,mow
1.39319e-05,character
1.39207e-05,renewal
1.39203e-05,ill
1.39164e-05,originally
1.39149e-05,emphasize
1.39063e-05,foot
1.39029e-05,bucharest
1.38985e-05,neither
1.38923e-05,exact
1.38801e-05,malicious
1.38783e-05,antagonistic
1.3876e-05,slightly
1.38736e-05,posture
1.38722e-05,guard
1.38702e-05,thou
1.38693e-05,mi
1.38674e-05,dissent
1.38634e-05,preferable
1.38633e-05,self
1.38628e-05,sl
1.38619e-05,safe
1.38608e-05,hurdle
1.38573e-05,multilateral
1.38564e-05,terminate
1.38543e-05,dispute
1.38543e-05,usual
1.38536e-05,guideline
1.38525e-05,soul
1.38521e-05,gnp
1.38512e-05,parameter
1.38496e-05,closely
1.38467e-05,prayer
1.38467e-05,correspondence
1.38467e-05,debrief
1.38448e-05,absurd
1.38446e-05,suspect
1.38441e-05,harsh
1.38438e-05,provocative
