score,token
0.169838,accept
0.0872006,london
0.0637001,vice
0.0470963,ship
0.0387091,detail
0.0355529,link
0.0352172,weekend
0.0304368,cx
0.0301974,indexation
0.0294568,target
0.0275128,thrill
0.0160757,insist
0.015855,align
0.0156423,bus
0.0140443,meany
0.0134383,exist
0.0130199,aim
0.0125612,passage
0.0122369,exploit
0.0121795,thin
0.0117087,catch
0.0114719,section
0.0109838,execute
0.0109492,insult
0.0106178,flag
0.0105559,bar
0.0100154,connecticut
0.00955361,gnp
0.00942963,considerably
0.00873724,tom
0.00812505,sink
0.00807882,fo
0.00675058,justify
0.00655973,plot
0.00604099,disparity
0.00577557,publicity
0.00547722,emphasize
0.00510106,prejudice
0.00508852,skip
0.00507982,pact
0.00477048,warsaw
0.00457082,unable
0.00426106,pipeline
0.00416615,honor
0.00357867,referendum
0.00334725,adjourn
0.00286201,meantime
0.00257161,prc
0.00256937,daylight
0.00256778,c
0.00222477,ill
0.00211306,ting
0.00201736,thwart
0.000183044,ilo
3.03568e-05,bastard
2.32655e-05,slight
2.22941e-05,besides
2.16372e-05,ball
1.95204e-05,mostly
1.90468e-05,il
1.8571e-05,shut
1.78269e-05,hot
1.78107e-05,hurry
1.68078e-05,due
1.67952e-05,participation
1.65775e-05,guard
1.63105e-05,die
1.62832e-05,normal
1.62813e-05,goddamn
1.62457e-05,deeply
1.62457e-05,mediation
1.62451e-05,folder
1.62133e-05,accomplish
1.62132e-05,originally
1.62124e-05,isolation
1.61683e-05,moron
1.61533e-05,absolute
1.61477e-05,mow
1.61463e-05,superficial
1.61352e-05,neither
1.61333e-05,redo
1.61328e-05,bear
1.61307e-05,benefit
1.61298e-05,opposite
1.61298e-05,contradiction
1.61282e-05,sl
1.61245e-05,sovereign
1.61116e-05,reliable
1.611e-05,track
1.61088e-05,admission
1.61083e-05,posture
1.61052e-05,venezuelan
1.61048e-05,replace
1.61012e-05,clarify
1.60972e-05,usual
1.60969e-05,antagonistic
1.60967e-05,explosive
1.60942e-05,howe
1.60908e-05,correspondence
1.60906e-05,protect
