score,token
0.195158,situation
0.0953225,fact
0.0743956,order
0.0557633,six
0.0441225,nsc
0.0421304,pay
0.032931,guess
0.0314169,export
0.030308,increase
0.0300452,official
0.02854,ton
0.0278789,place
0.0256257,wheat
0.0239305,production
0.0225603,table
0.0223137,considerable
0.0182921,poland
0.0180448,intention
0.015211,delivery
0.0144327,inaudible
0.0138691,awfully
0.0134557,amount
0.0123643,initial
0.00970545,unlikely
0.00810458,sore
0.00799716,satisfactory
0.00582066,offense
0.00411656,shop
0.00408744,grave
0.00364059,provoke
0.00348609,accordingly
0.00306461,silo
0.00230848,terrorist
0.00228562,lick
0.00194667,setback
0.00167232,prior
3.1829e-05,mostly
1.49235e-05,besides
1.40796e-05,bastard
1.37652e-05,shut
1.36236e-05,participation
1.34965e-05,ball
1.33255e-05,normal
1.30839e-05,hurry
1.26718e-05,absolute
1.26499e-05,slight
1.24283e-05,il
1.23076e-05,replace
1.22776e-05,originally
1.22757e-05,superficial
1.22694e-05,due
1.22089e-05,hot
1.21248e-05,ill
1.21008e-05,die
1.20891e-05,adamant
1.20573e-05,prayer
1.20108e-05,goddamn
1.2007e-05,mediation
1.20022e-05,slightly
1.20017e-05,expert
1.20016e-05,posture
1.19972e-05,folder
1.19953e-05,bloody
1.19851e-05,deeply
1.19814e-05,attribution
1.19682e-05,emphasize
1.19643e-05,sooner
1.19544e-05,turmoil
1.19529e-05,neither
1.1951e-05,foot
1.1948e-05,gesture
1.19473e-05,sterling
1.19412e-05,guyana
1.19397e-05,exact
1.19397e-05,weapon
1.19393e-05,mountain
1.19389e-05,moron
1.19388e-05,similarly
1.19378e-05,perfect
1.19367e-05,dignify
1.19334e-05,guard
1.19323e-05,indeed
1.19313e-05,suspend
1.19297e-05,antagonistic
1.19285e-05,aspen
1.19272e-05,bucharest
1.19268e-05,unemployment
1.19263e-05,ie
1.19259e-05,sl
1.19235e-05,explosion
1.19235e-05,malicious
1.19227e-05,benefit
1.19225e-05,easily
1.19209e-05,license
1.19186e-05,gnp
1.19178e-05,wipe
1.1917e-05,brooke
1.19159e-05,usual
1.1915e-05,owe
1.19143e-05,bunch
