score,token
0.190536,message
0.0676083,turkey
0.0577493,saudi
0.0551575,movement
0.0542432,deliver
0.0427674,kilometer
0.0334509,iran
0.0329945,io
0.0318449,ax
0.0294694,arabia
0.0270167,provide
0.0269675,routine
0.0232633,sob
0.0195668,communicate
0.015789,stupidity
0.0137049,reassure
0.0132854,pretext
0.0123576,guidance
0.0113798,ultimatum
0.0109896,priority
0.0109605,philosophy
0.0109438,prince
0.0103986,bend
0.0103983,overtake
0.00893247,reciprocal
0.00886284,damascus
0.00882931,length
0.00801485,sufficiently
0.00748783,gal
0.00739445,approximately
0.0072891,contribution
0.00661164,rationale
0.00572201,encounter
0.00545018,summarize
0.00439423,render
0.00422351,unreliable
0.00367838,sage
0.00350515,correspondence
0.00327603,murray
0.00298588,montreal
0.00295056,cultural
0.00292858,petty
0.00291531,offend
0.00276628,secondary
0.00269981,memory
0.00235044,ominous
0.000970263,traffic
0.000765363,fighter
7.47479e-05,besides
2.02923e-05,hot
1.93371e-05,bastard
1.89286e-05,mostly
1.84527e-05,shut
1.80535e-05,mediation
1.7537e-05,hurry
1.72836e-05,slight
1.67373e-05,il
1.66286e-05,due
1.66105e-05,normal
1.65831e-05,adamant
1.6577e-05,ball
1.64988e-05,ill
1.62897e-05,absolute
1.62716e-05,die
1.62597e-05,perfect
1.62341e-05,goddamn
1.62096e-05,weapon
1.62037e-05,folder
1.62018e-05,deeply
1.61749e-05,exact
1.61612e-05,originally
1.61532e-05,emphasize
1.6142e-05,participation
1.61398e-05,fishery
1.61355e-05,sterling
1.61222e-05,normally
1.61185e-05,superficial
1.6118e-05,tine
1.61081e-05,framework
1.61028e-05,damned
1.61001e-05,neither
1.60951e-05,opposite
1.60892e-05,sl
1.60864e-05,slightly
1.60823e-05,posture
1.60821e-05,antagonistic
1.60808e-05,replace
1.60796e-05,georgetown
1.60762e-05,gnp
1.60762e-05,guard
1.6076e-05,referendum
1.60725e-05,mi
1.607e-05,truck
1.60672e-05,usual
1.6065e-05,relative
1.60586e-05,dod
1.60584e-05,closely
1.60544e-05,attribution
1.60533e-05,breath
1.60531e-05,character
