score,token
0.127545,ki
0.120567,three
0.0531065,air
0.049509,pick
0.0466099,confrontation
0.0411284,front
0.0410103,evacuation
0.0321365,challenge
0.0275232,kill
0.0254218,doubt
0.0235848,performance
0.0230917,troop
0.0197081,division
0.0193807,hundred
0.0188288,hostage
0.0170698,ceremony
0.0167943,civilian
0.01636,inclination
0.0160358,stretch
0.0152896,admit
0.0136922,liar
0.0130627,heat
0.0104536,surround
0.0101565,fell
0.00865552,photograph
0.00865142,struggle
0.00852533,fiscal
0.00852173,restore
0.00836449,armor
0.00785871,casualty
0.00679911,precipitate
0.00656987,stupid
0.00610139,favorably
0.00594338,mouse
0.00553581,mild
0.00514047,mi
0.00492925,garble
0.00445988,wound
0.00415628,employee
0.00396062,coin
0.0039228,misconception
0.00390273,evil
0.00376084,fresh
0.00291757,village
0.00133699,manage
0.00101772,ale
0.000329087,valley
0.000244927,ecuador
0.000141282,besides
2.22517e-05,mostly
2.12615e-05,shut
2.11026e-05,bastard
2.08751e-05,ball
2.06003e-05,goddamn
1.99955e-05,hurry
1.92103e-05,hot
1.91603e-05,slight
1.90617e-05,il
1.86174e-05,replace
1.86174e-05,adamant
1.85887e-05,due
1.84278e-05,deeply
1.82422e-05,participation
1.81977e-05,die
1.80729e-05,dignify
1.8063e-05,normal
1.80598e-05,mediation
1.80405e-05,exact
1.80389e-05,folder
1.79969e-05,ie
1.79915e-05,emphasize
1.7986e-05,originally
1.79835e-05,redo
1.79742e-05,ill
1.79739e-05,ballot
1.79707e-05,aspen
1.79632e-05,bear
1.79612e-05,zn
1.79424e-05,neither
1.79411e-05,superficial
1.79406e-05,tile
1.79245e-05,lb
1.79178e-05,thoughtful
1.79121e-05,ied
1.79085e-05,reliable
1.79058e-05,guard
1.79035e-05,sl
1.79017e-05,pittsburgh
1.78964e-05,antagonistic
1.78951e-05,iw
1.78919e-05,harlow
1.78887e-05,mobile
1.78886e-05,thou
1.78886e-05,montreal
1.78871e-05,usual
1.78861e-05,gnp
1.78859e-05,correspondence
1.78857e-05,entrance
1.78839e-05,posture
1.78786e-05,cheek
