score,token
0.0934369,saw
0.0919541,nothing
0.0804951,involve
0.0742846,assurance
0.0696783,case
0.0476915,deposition
0.0435036,information
0.028541,judge
0.0266956,law
0.0254262,enter
0.0251947,wire
0.0208593,lawyer
0.019487,levi
0.0178654,tyler
0.0174213,frankly
0.0161535,consideration
0.0155451,battle
0.0152398,conclude
0.0142319,bi
0.013872,attempt
0.0120088,average
0.0117563,summary
0.0110999,arrangement
0.0110378,indirectly
0.0108856,pitch
0.00989608,significance
0.00982723,repeatedly
0.00974419,red
0.00950536,king
0.00811941,telephone
0.00763848,till
0.0073416,disengagement
0.00725176,gate
0.00688338,monroe
0.00583809,chapter
0.00547714,appearance
0.00541016,suspect
0.00475588,amman
0.00400907,inconsistency
0.00400584,attendance
0.00362846,messenger
0.00349515,guideline
0.00341122,agency
0.00338603,suspicious
0.0027089,fuss
0.00256755,examination
0.00220911,driver
0.00172357,furious
5.07951e-05,mostly
3.18078e-05,besides
1.49818e-05,slight
1.49793e-05,bastard
1.45216e-05,shut
1.40017e-05,hurry
1.36534e-05,hot
1.32129e-05,il
1.30938e-05,ill
1.30055e-05,ball
1.29777e-05,due
1.2961e-05,participation
1.28511e-05,die
1.28445e-05,emphasize
1.2825e-05,correspondence
1.28166e-05,adamant
1.2815e-05,usual
1.27751e-05,leaker
1.27702e-05,goddamn
1.27588e-05,normal
1.27468e-05,mediation
1.274e-05,bunch
1.27262e-05,folder
1.27202e-05,deeply
1.2701e-05,series
1.26949e-05,originally
1.26944e-05,slightly
1.26943e-05,unemployment
1.26925e-05,weapon
1.26911e-05,ballot
1.26861e-05,neither
1.26853e-05,attribution
1.26803e-05,superficial
1.26713e-05,admission
1.26648e-05,exact
1.2664e-05,guard
1.26625e-05,bear
1.26576e-05,antagonistic
1.26546e-05,replace
1.26542e-05,posture
1.26534e-05,sl
1.26534e-05,leigh
1.26515e-05,absolute
1.26495e-05,patience
1.26475e-05,cross
1.26469e-05,bark
1.26462e-05,mow
1.26451e-05,thoughtful
1.26437e-05,coherent
1.26432e-05,bloody
1.26431e-05,rave
1.26416e-05,common
