score,token
0.213147,white
0.138821,security
0.0576903,reach
0.0511617,basically
0.0506573,paris
0.0294962,pike
0.0275563,deliberately
0.0268032,room
0.0261374,provision
0.0238551,actual
0.0237111,diplomatic
0.0218088,regime
0.021175,credibility
0.0197455,nave
0.0195188,chilean
0.0166777,select
0.0162795,style
0.0137543,deadline
0.0130009,violent
0.0104978,phonetic
0.0102237,convene
0.0102036,apologize
0.00932143,react
0.00905218,complain
0.00899631,unreasonable
0.00832324,shore
0.00806254,accommodate
0.00750689,el
0.00671588,gen
0.00649276,unnecessarily
0.00478052,malicious
0.00476351,preferable
0.00313702,duly
0.00274422,marine
0.00208138,especially
0.00108807,tightly
0.000361313,common
7.12824e-05,besides
2.2691e-05,slight
2.02386e-05,mostly
1.98846e-05,bastard
1.92829e-05,shut
1.84187e-05,hurry
1.82502e-05,normal
1.80261e-05,ball
1.75767e-05,participation
1.7448e-05,il
1.7193e-05,due
1.71174e-05,replace
1.70864e-05,posture
1.70191e-05,hot
1.69581e-05,usual
1.68474e-05,die
1.67675e-05,goddamn
1.67587e-05,similarly
1.67487e-05,folder
1.67417e-05,mediation
1.67305e-05,bucharest
1.6724e-05,deeply
1.67052e-05,brilliant
1.66748e-05,emphasize
1.66743e-05,originally
1.66654e-05,absolute
1.66624e-05,ill
1.6645e-05,character
1.66414e-05,superficial
1.66376e-05,neither
1.66374e-05,tine
1.66283e-05,mow
1.66166e-05,accomplish
1.66131e-05,bear
1.66049e-05,guard
1.66037e-05,sl
1.6602e-05,owe
1.65986e-05,patience
1.65971e-05,antagonistic
1.65939e-05,screwup
1.65915e-05,redo
1.65911e-05,wipe
1.65887e-05,gnp
1.65872e-05,waiver
1.65868e-05,correspondence
1.6585e-05,namibia
1.65746e-05,prayer
1.65744e-05,closely
1.65743e-05,debrief
1.65739e-05,zurich
1.65734e-05,taiwan
1.65731e-05,marsh
1.6572e-05,attribution
1.6571e-05,tanzania
1.65708e-05,lat
1.65687e-05,normally
1.6568e-05,absurd
1.65668e-05,guyana
1.65667e-05,injure
1.65663e-05,aspect
1.65657e-05,suite
1.65655e-05,adamant
1.65649e-05,sharp
