score,token
0.117527,minute
0.110321,lose
0.0809989,principle
0.0569959,international
0.0373713,fashion
0.0373679,ted
0.0368769,canadian
0.0324387,option
0.03133,serve
0.0286758,resignation
0.0236914,ohio
0.020516,accent
0.0181912,ore
0.016924,remain
0.0156671,rush
0.014709,equipment
0.0138409,frank
0.0132431,undercut
0.0126129,tokyo
0.0119667,network
0.0110946,tentative
0.0110895,incentive
0.011064,equip
0.0108625,margin
0.0107464,phony
0.01041,bridge
0.00969811,editor
0.00919345,reestablish
0.00882794,cox
0.00823538,stabilize
0.00749966,refrain
0.00693391,surrender
0.00537368,stiff
0.00512371,compliance
0.00509952,profound
0.00503893,simple
0.00469588,ken
0.0046247,client
0.00439528,conceivable
0.00398109,gin
0.00390026,identical
0.00370897,emigration
0.00367292,symbol
0.00359482,depth
0.00351107,canvass
0.00345825,worthwhile
0.00282434,percentage
0.00245925,rep
0.00237256,severely
0.0018996,detent
0.0014649,para
0.00139458,distinct
0.00047508,society
3.4366e-05,hurry
3.27823e-05,mostly
2.85979e-05,hot
2.45142e-05,besides
2.20871e-05,bastard
2.15282e-05,shut
1.93966e-05,slight
1.91871e-05,replace
1.90864e-05,superficial
1.8904e-05,il
1.8764e-05,participation
1.86509e-05,originally
1.86216e-05,due
1.8511e-05,ball
1.84208e-05,deeply
1.8349e-05,adamant
1.8222e-05,die
1.82163e-05,opposite
1.81075e-05,dignify
1.80859e-05,absolute
1.8068e-05,guard
1.80628e-05,goddamn
1.80477e-05,normal
1.80372e-05,mediation
1.80218e-05,brilliant
1.80194e-05,turmoil
1.79985e-05,folder
1.79841e-05,emphasize
1.79597e-05,ill
1.79423e-05,exact
1.79295e-05,sterling
1.7927e-05,neither
1.79126e-05,attribution
1.78953e-05,se
1.78902e-05,bloody
1.788e-05,sl
1.7879e-05,lat
1.78784e-05,series
1.7874e-05,antagonistic
1.78685e-05,posture
1.78645e-05,gnp
1.7859e-05,soul
1.78517e-05,correspondence
1.78514e-05,bear
1.78477e-05,facilitate
1.78473e-05,usual
1.78471e-05,hoffman
