score,token
0.184217,proposal
0.0999087,open
0.0863067,ago
0.0848795,leak
0.062822,care
0.0602623,final
0.0338231,surface
0.0275577,flexible
0.0247203,scar
0.0228221,preparation
0.0188461,pro
0.0187312,levy
0.0172289,tolerate
0.0166131,broad
0.0155229,partner
0.0145611,theory
0.0141446,useless
0.0135239,contact
0.0121589,goodbye
0.0109612,overnight
0.0108019,round
0.0106997,dissent
0.0104225,extend
0.00995998,paranoid
0.00937282,midnight
0.00839817,hole
0.00729823,sic
0.005412,squeeze
0.00479924,elaborate
0.00475501,lightly
0.00384728,meaningless
0.00152945,lateral
0.00109996,crawl
0.000529833,attract
9.37577e-05,besides
4.3074e-05,bastard
3.31456e-05,shut
3.23237e-05,hurry
2.47749e-05,ball
2.26207e-05,relax
2.20017e-05,slight
1.93334e-05,mostly
1.85601e-05,hot
1.672e-05,mediation
1.67068e-05,il
1.64808e-05,originally
1.64767e-05,due
1.63794e-05,ill
1.63571e-05,participation
1.62641e-05,superficial
1.62352e-05,replace
1.61536e-05,aspen
1.6125e-05,tine
1.60918e-05,die
1.60759e-05,posture
1.60269e-05,goddamn
1.6011e-05,normal
1.59852e-05,deeply
1.5968e-05,entrance
1.5965e-05,folder
1.59475e-05,emphasize
1.59409e-05,bucharest
1.59347e-05,mobile
1.58992e-05,thoughtful
1.58932e-05,neither
1.58913e-05,mow
1.58867e-05,revolutionary
1.58763e-05,gesture
1.58698e-05,sl
1.58627e-05,guard
1.58602e-05,antagonistic
1.58581e-05,slightly
1.58556e-05,gnp
1.58499e-05,expert
1.5849e-05,correspondence
1.58483e-05,bloody
1.58482e-05,usual
1.58477e-05,debrief
1.58463e-05,girl
1.58441e-05,patience
1.58434e-05,seven
1.58392e-05,bunch
1.58384e-05,soul
1.58376e-05,weapon
1.58365e-05,practically
1.58363e-05,occur
1.58347e-05,bureaucrat
1.58344e-05,absurd
1.58333e-05,sooner
1.5833e-05,closely
1.58327e-05,damned
1.58314e-05,prayer
1.58314e-05,attribution
1.58308e-05,normally
1.58305e-05,adamant
1.58294e-05,suite
1.58291e-05,admission
1.58259e-05,sharp
1.58256e-05,bitterly
1.58256e-05,fishery
