score,token
0.142868,schlesinger
0.0786668,item
0.0683684,oppose
0.0583322,behind
0.0446491,each
0.0351193,disagreement
0.0281999,test
0.0254473,assistant
0.021639,chat
0.0214869,alone
0.020153,conflict
0.0183116,technician
0.0169095,shock
0.0165806,violently
0.015693,mark
0.0148845,confirmation
0.0148483,birthday
0.0147867,strongly
0.0134973,inconceivable
0.0134756,summit
0.0131838,pershing
0.0129566,scheme
0.0127781,coordinate
0.0108826,freeze
0.0108407,seek
0.0106782,effectiveness
0.0106481,weaken
0.0103851,circle
0.0103599,golan
0.00968119,ruin
0.00932892,roughly
0.00899005,entire
0.00861215,management
0.00766376,vest
0.00701701,unfavorable
0.00670899,coordination
0.00630129,reinstate
0.00580048,gold
0.00560454,revolt
0.00555852,desirability
0.00544782,ego
0.00544721,transportation
0.0051855,mislead
0.00508007,concede
0.00465002,normal
0.00463679,eye
0.00435612,mainly
0.00432732,superficial
0.00426904,element
0.00415809,clement
0.00337718,sand
0.00256574,contradict
0.00251546,twelve
0.00198451,stiffen
0.001273,indication
0.000512273,center
0.000153507,ball
0.000106204,current
3.96514e-05,mostly
2.38231e-05,slight
2.13307e-05,besides
2.06956e-05,bastard
1.9625e-05,il
1.91049e-05,shut
1.81219e-05,hurry
1.66984e-05,hot
1.66935e-05,usual
1.66925e-05,due
1.63883e-05,die
1.63035e-05,reliable
1.62879e-05,goddamn
1.6268e-05,mediation
1.62597e-05,prayer
1.62563e-05,folder
1.62249e-05,deeply
1.61948e-05,sharp
1.61866e-05,ill
1.61838e-05,originally
1.61822e-05,emphasize
1.6172e-05,pittsburgh
1.61699e-05,renewal
1.61664e-05,participation
1.61574e-05,neither
1.61531e-05,mow
1.61396e-05,unemployment
1.61354e-05,bear
1.61327e-05,slightly
1.61264e-05,posture
1.61213e-05,opposite
1.61202e-05,ie
1.61191e-05,guard
1.6117e-05,turmoil
1.61147e-05,exaggerate
1.61136e-05,replace
1.61107e-05,antagonistic
1.61107e-05,sl
1.60992e-05,star
1.60957e-05,thorn
1.6095e-05,closely
1.6095e-05,gnp
