score,token
0.160992,happen
0.125044,help
0.0859787,sunday
0.0781109,schedule
0.0746312,push
0.0699012,monday
0.0690077,big
0.0339114,bush
0.0323643,testify
0.0251183,obviously
0.0199979,admission
0.0155367,depart
0.0150701,brawl
0.00980972,bowdler
0.00977635,free
0.00963023,stalemate
0.00957804,brutal
0.00895547,literally
0.00855495,productive
0.00845757,tire
0.00809829,elevate
0.00716477,teach
0.00566961,subtle
0.00537296,unimportant
0.00536599,reconstruct
0.00489125,destiny
0.00471414,entertain
0.00429199,cheap
0.00379655,truly
0.00375895,slot
0.0036888,bow
0.00349925,tenth
0.0029451,unclear
0.00291101,toe
0.00262538,tolerable
0.00199617,jock
0.00109734,recruit
0.00101729,talent
0.000407696,spokesman
0.000107901,usual
3.12119e-05,hurry
3.09275e-05,besides
1.50298e-05,mostly
1.4971e-05,slight
1.4698e-05,bastard
1.44049e-05,shut
1.33693e-05,emphasize
1.31159e-05,deeply
1.29777e-05,il
1.28757e-05,closely
1.28504e-05,due
1.28326e-05,absolute
1.28023e-05,ball
1.27889e-05,hot
1.26676e-05,die
1.25968e-05,goddamn
1.25918e-05,prayer
1.25915e-05,normal
1.25904e-05,adamant
1.25892e-05,correspondence
1.25807e-05,mediation
1.25692e-05,bloody
1.25594e-05,folder
1.25506e-05,frill
1.25467e-05,sarcasm
1.25424e-05,originally
1.25405e-05,relax
1.25379e-05,bear
1.25368e-05,ill
1.25237e-05,dignify
1.25195e-05,neither
1.2518e-05,participation
1.25172e-05,star
1.25149e-05,superficial
1.2509e-05,multilateral
1.25034e-05,perfect
1.25001e-05,brilliant
1.25001e-05,thanksgiving
1.24969e-05,guard
1.24955e-05,sl
1.24947e-05,slightly
1.2494e-05,pittsburgh
1.24937e-05,replace
1.2493e-05,antagonistic
1.24917e-05,posture
1.24881e-05,screwup
1.24866e-05,expert
1.24865e-05,mow
1.24836e-05,exact
1.24831e-05,gnp
1.2482e-05,wipe
1.24797e-05,rearrange
1.24783e-05,rehash
1.24767e-05,moral
1.24744e-05,zero
1.24743e-05,unlimited
1.24734e-05,sooner
1.24732e-05,attribution
1.24717e-05,self
1.24704e-05,pakistani
