score,token
0.179248,statement
0.0682581,assume
0.0644593,cabinet
0.0494297,misunderstand
0.0476933,appreciate
0.0475594,enough
0.0417396,singer
0.0300685,column
0.0281373,channel
0.0252287,testimony
0.0221387,pace
0.021706,error
0.0186064,adopt
0.0169241,accompany
0.0165429,bureaucracy
0.0163209,reflection
0.0163101,interpretation
0.0162544,breach
0.0135514,cautious
0.013268,christ
0.0124947,learn
0.0114031,denounce
0.0112084,trace
0.0111709,contemplate
0.0100395,voice
0.00988406,suitable
0.00882317,admiration
0.00881676,ben
0.00838032,dislike
0.0083504,hostility
0.00822877,understandable
0.00772679,rue
0.00703572,territorial
0.00598239,deplore
0.00517637,resent
0.00454082,moot
0.00431531,inr
0.00423403,ab
0.00383229,correction
0.00370373,pakistani
0.00361915,cl
0.00324567,translation
0.00324306,q
0.00223496,inhuman
0.00105816,characteristic
0.000587814,lapse
6.5869e-05,besides
4.13402e-05,mostly
3.89181e-05,hurry
2.18061e-05,bastard
1.99843e-05,shut
1.96495e-05,normal
1.87992e-05,slight
1.82515e-05,il
1.80613e-05,superficial
1.79078e-05,due
1.78744e-05,folder
1.78037e-05,hot
1.77881e-05,ball
1.75992e-05,antagonistic
1.75879e-05,originally
1.7586e-05,replace
1.75095e-05,die
1.74185e-05,correspondence
1.73821e-05,goddamn
1.73646e-05,bowdler
1.73481e-05,mediation
1.73437e-05,deeply
1.72978e-05,emphasize
1.72906e-05,jock
1.72882e-05,se
1.72844e-05,accomplish
1.72822e-05,ill
1.72714e-05,participation
1.72707e-05,admission
1.72522e-05,neither
1.72481e-05,mi
1.7244e-05,adamant
1.72332e-05,sharp
1.72324e-05,reelect
1.72243e-05,ballot
1.72231e-05,slightly
1.72219e-05,bunch
1.72188e-05,posture
1.72171e-05,occur
1.72158e-05,guard
1.72137e-05,sl
1.72081e-05,reliable
1.72039e-05,misinterpret
1.71997e-05,obligation
1.71978e-05,foot
1.71959e-05,gnp
1.71935e-05,usual
1.71866e-05,closely
1.71849e-05,participate
1.71793e-05,multilateral
1.71784e-05,prayer
1.71771e-05,moral
1.71731e-05,absurd
1.71726e-05,skeptical
