score,token
0.145116,present
0.101684,business
0.0978874,simon
0.0539596,study
0.0289274,convoy
0.0284556,water
0.0274102,leader
0.0254877,former
0.0254014,grow
0.0234814,produce
0.0223009,stick
0.0201299,contempt
0.0191546,overwhelm
0.0186471,mexico
0.0186328,incredible
0.0177638,supporter
0.017506,disastrous
0.0174553,hall
0.0166264,assist
0.0164081,investment
0.0156297,lay
0.0147071,haw
0.0139712,success
0.013402,promote
0.0122723,cooper
0.0103537,benefit
0.00907572,communique
0.00811785,gee
0.007883,erst
0.00680087,swear
0.00676472,enable
0.00663414,amateur
0.00597826,endorsement
0.00480758,across
0.00452617,feb
0.00384845,logistic
0.00369261,inauguration
0.00368985,piss
0.00336277,discredit
0.00322328,terribly
0.0027502,fifty
0.00272553,dime
0.00250863,eager
0.00249702,gladly
0.0021555,beforehand
0.00202945,nit
0.00194183,embrace
0.00179275,apart
0.00177412,overdo
0.00107647,redraft
0.000967147,sd
0.00076485,snow
0.000276295,seer
4.46762e-05,mostly
3.06187e-05,bastard
2.32423e-05,besides
2.00786e-05,shut
1.92635e-05,originally
1.91869e-05,hurry
1.82397e-05,slight
1.79206e-05,il
1.75526e-05,due
1.74508e-05,ball
1.73623e-05,hot
1.71896e-05,die
1.71518e-05,aspen
1.71189e-05,gnp
1.70909e-05,goddamn
1.70512e-05,adamant
1.70506e-05,normal
1.70472e-05,mediation
1.7044e-05,clarify
1.70213e-05,folder
1.70015e-05,slightly
1.69978e-05,tine
1.69972e-05,deeply
1.69639e-05,bear
1.69629e-05,ill
1.69626e-05,emphasize
1.69293e-05,superficial
1.69281e-05,participation
1.69263e-05,neither
1.69223e-05,absurd
1.69043e-05,perfect
1.69029e-05,normally
1.68922e-05,expert
1.68877e-05,guard
1.68872e-05,sl
1.68868e-05,bloody
1.68856e-05,moron
1.68833e-05,antagonistic
1.68789e-05,replace
1.68752e-05,injure
1.68697e-05,posture
1.68677e-05,arc
1.68667e-05,exact
1.68633e-05,usual
1.6863e-05,obligatory
1.68621e-05,sooner
1.6862e-05,absolute
