score,token
0.122032,might
0.0998202,oil
0.0906944,american
0.0869831,war
0.0679447,plan
0.0652171,november
0.0584038,peace
0.0434348,george
0.0431439,strategy
0.0358792,market
0.0357234,december
0.0350191,period
0.0273079,grain
0.0243452,buy
0.0168971,suspend
0.0134412,discount
0.0118798,however
0.0101075,hospital
0.0100262,carefully
0.00883072,effectively
0.00798629,awhile
0.00650432,crop
0.00549338,suffer
0.00412125,candidly
0.00362348,tack
0.00353953,lease
0.00349143,milwaukee
0.00344565,increasingly
0.000143659,besides
0.000135769,hang
2.3259e-05,mostly
1.43298e-05,bastard
1.36821e-05,shut
1.34885e-05,die
1.32802e-05,hurry
1.30456e-05,hot
1.29365e-05,slight
1.25774e-05,mediation
1.25594e-05,il
1.25153e-05,replace
1.24139e-05,due
1.2387e-05,ball
1.23835e-05,prayer
1.23032e-05,deeply
1.22542e-05,attribution
1.22397e-05,bear
1.22257e-05,correspondence
1.22084e-05,absolute
1.21945e-05,absurd
1.21761e-05,reliable
1.21704e-05,moron
1.21658e-05,goddamn
1.2158e-05,normal
1.21367e-05,tine
1.21339e-05,folder
1.21305e-05,benefit
1.21282e-05,expert
1.21184e-05,originally
1.21174e-05,emphasize
1.21102e-05,ill
1.21084e-05,opposite
1.21061e-05,fishery
1.21042e-05,foot
1.21037e-05,renewal
1.21032e-05,slightly
1.21026e-05,participation
1.20974e-05,similarly
1.2096e-05,sooner
1.20958e-05,neither
1.20932e-05,superficial
1.20901e-05,character
1.20888e-05,adamant
1.20865e-05,perfect
1.20843e-05,accomplish
1.20819e-05,antagonistic
1.20804e-05,justify
1.208e-05,mi
1.20799e-05,posture
1.20768e-05,framework
1.2076e-05,guard
1.20759e-05,sl
1.20758e-05,opec
1.20757e-05,marsh
1.20753e-05,indefinite
1.20753e-05,patience
1.20749e-05,self
1.20724e-05,turmoil
1.20704e-05,char
1.20698e-05,socialist
1.20698e-05,quick
1.20686e-05,static
1.2068e-05,loophole
1.20678e-05,gnp
1.2067e-05,lat
1.20662e-05,girl
1.20657e-05,boston
1.20657e-05,reciprocal
1.20639e-05,explosion
1.20633e-05,entrance
1.20626e-05,jersey
