score,token
0.295698,bill
0.112022,friday
0.079318,note
0.0723484,service
0.0544683,non
0.0312211,practice
0.0290967,pakistan
0.0275457,davis
0.02197,nominate
0.0216187,plausible
0.0166262,box
0.0118775,proliferation
0.0104187,corp
0.00953097,wonderful
0.00937759,possibly
0.0087744,orderly
0.00818022,sarcastic
0.00805683,pittsburgh
0.00798179,ler
0.00777387,consensus
0.00754576,track
0.006682,arrest
0.00650128,cure
0.00579305,glenn
0.00564531,competence
0.00561292,marian
0.00559311,goodness
0.00525526,humanitarian
0.0042669,invention
0.00424326,thorn
0.00414974,customer
0.00357136,highlight
0.00353017,gamble
0.00311504,convenient
0.00262072,pop
0.00169945,suite
0.00165485,sacrifice
0.000838567,portuguese
0.000594109,thatcher
6.94311e-05,besides
2.10253e-05,mostly
2.09916e-05,bastard
2.03138e-05,shut
1.91187e-05,hurry
1.87922e-05,originally
1.84129e-05,slight
1.81009e-05,deeply
1.79661e-05,il
1.78898e-05,emphasize
1.78722e-05,due
1.76663e-05,ball
1.76627e-05,hot
1.7615e-05,neither
1.74437e-05,die
1.73712e-05,goddamn
1.73616e-05,normal
1.73397e-05,mediation
1.7325e-05,prayer
1.73228e-05,folder
1.72905e-05,adamant
1.72698e-05,accomplish
1.72541e-05,weapon
1.7245e-05,applause
1.72438e-05,participation
1.72407e-05,ill
1.72221e-05,superficial
1.71925e-05,brilliant
1.71879e-05,sl
1.71843e-05,replace
1.71817e-05,guard
1.71805e-05,antagonistic
1.71786e-05,bloody
1.71785e-05,wow
1.7178e-05,mi
1.7173e-05,foot
1.7172e-05,slightly
1.71701e-05,gnp
1.7168e-05,posture
1.71627e-05,correspondence
1.71609e-05,atomic
1.71595e-05,self
1.71583e-05,usual
1.71568e-05,resistance
1.71561e-05,hebrew
1.71535e-05,exact
1.71479e-05,supplier
1.71468e-05,unanimously
1.71468e-05,tine
1.71468e-05,obligatory
1.71463e-05,attribution
1.71455e-05,dignify
1.71453e-05,revolutionary
1.71446e-05,closely
1.71436e-05,truck
1.71434e-05,thanksgiving
1.71429e-05,normally
1.71407e-05,entrance
1.714e-05,dollar
1.71391e-05,sharp
1.71388e-05,accord
