score,token
0.207877,last
0.138675,paper
0.0517392,sit
0.0395264,town
0.0349903,lever
0.0299644,throw
0.0272739,introduce
0.0232043,appointment
0.0196383,wilson
0.01903,m
0.017741,team
0.0171061,rally
0.0162038,zionist
0.0148873,supplier
0.0147773,ia
0.014106,harvard
0.0139384,sue
0.0133387,plant
0.0130676,arid
0.0119203,accomplishment
0.0118412,contest
0.0115644,producer
0.0113121,attractive
0.0103243,pile
0.010163,oral
0.00995716,farm
0.00815239,profile
0.0079928,physically
0.00786408,brother
0.00735688,player
0.00706832,dare
0.00693749,hysterical
0.00630731,ministerial
0.00629439,agitate
0.00562994,opponent
0.0051721,aswan
0.00497998,tall
0.00497436,update
0.00489746,sun
0.00476814,movie
0.00474902,lat
0.0046804,stonewall
0.00461101,irish
0.00450547,evaluate
0.00430377,silence
0.00414167,season
0.00403354,consume
0.00271976,band
0.00155275,anal
0.0014452,tennis
0.000980435,apt
0.000706755,aire
0.000379802,besides
0.000202083,irrational
2.65352e-05,mostly
2.62334e-05,hurry
2.50576e-05,slight
2.38958e-05,shut
1.88345e-05,bastard
1.68305e-05,replace
1.67721e-05,hot
1.63382e-05,participation
1.59873e-05,il
1.59238e-05,due
1.57705e-05,ball
1.55884e-05,ill
1.55373e-05,correspondence
1.5535e-05,die
1.54645e-05,tine
1.54577e-05,goddamn
1.54501e-05,normal
1.54327e-05,mediation
1.53942e-05,deeply
1.53801e-05,folder
1.5373e-05,originally
1.53708e-05,emphasize
1.53685e-05,sterling
1.53552e-05,mow
1.5329e-05,superficial
1.53232e-05,neither
1.53129e-05,georgetown
1.53095e-05,reelect
1.53095e-05,silo
1.53078e-05,bunch
1.53037e-05,owe
1.52941e-05,sl
1.52931e-05,brilliant
1.52888e-05,guard
1.52881e-05,antagonistic
1.52864e-05,ie
1.52841e-05,posture
1.52821e-05,injure
1.52797e-05,turmoil
1.52785e-05,gnp
1.52727e-05,absolute
1.52712e-05,conceivable
1.52687e-05,series
1.52672e-05,compliance
1.52666e-05,reciprocal
1.52665e-05,ox
