score,token
0.250328,turk
0.118619,sadat
0.0867191,explain
0.0413635,side
0.0377374,balance
0.0365284,athens
0.0337633,both
0.0333878,evans
0.0260427,task
0.02554,na
0.0236854,toast
0.0224652,city
0.0193242,apparently
0.0188503,coup
0.018634,local
0.0171549,certainly
0.0121372,legitimate
0.0116331,unhappy
0.0115097,decisive
0.0100833,yell
0.00979108,wash
0.00935745,sincere
0.00921951,abc
0.00778289,appreciation
0.0069791,prom
0.00547156,owe
0.00499331,inter
0.0048312,golf
0.00452724,highly
0.00275004,chancellor
0.00268893,crown
0.00256337,sake
0.00233485,sovereign
0.00229402,batch
0.00214168,deterioration
0.00144946,mass
0.00144911,ambassadorship
0.000346578,net
0.000332892,tiny
3.82197e-05,bastard
3.20476e-05,besides
2.04945e-05,mostly
1.73147e-05,slight
1.59484e-05,die
1.56504e-05,shut
1.53377e-05,due
1.51116e-05,hurry
1.4882e-05,deeply
1.47101e-05,il
1.46761e-05,goddamn
1.45676e-05,absolute
1.45197e-05,ball
1.44375e-05,hot
1.44177e-05,participation
1.42788e-05,tine
1.42026e-05,guard
1.41861e-05,similarly
1.41606e-05,attribution
1.41498e-05,folder
1.41472e-05,normal
1.41325e-05,georgetown
1.41316e-05,mediation
1.41262e-05,clarify
1.41055e-05,emphasize
1.41048e-05,originally
1.40906e-05,pakistani
1.40906e-05,dissent
1.40849e-05,sterling
1.40814e-05,ill
1.40727e-05,prayer
1.40696e-05,adamant
1.40696e-05,dive
1.40682e-05,superficial
1.40663e-05,neither
1.40623e-05,posture
1.40579e-05,arc
1.40576e-05,debrief
1.40551e-05,mow
1.40527e-05,sl
1.40467e-05,moral
1.40465e-05,perfect
1.40462e-05,patience
1.40461e-05,usual
1.4045e-05,easily
1.4044e-05,replace
1.40429e-05,gnp
1.40423e-05,mobile
1.40419e-05,brooke
1.40419e-05,driver
1.40413e-05,archbishop
1.40409e-05,correspondence
1.40406e-05,closely
1.40395e-05,antagonistic
1.40373e-05,entrance
1.40364e-05,absurd
1.40349e-05,arafat
1.40336e-05,stink
1.40329e-05,turmoil
1.40322e-05,bath
1.40321e-05,authoritative
