score,token
0.118343,ambassador
0.0807997,mind
0.0767402,pat
0.0731924,always
0.0520209,third
0.0497914,moynihan
0.0408748,include
0.0295151,magazine
0.0259871,race
0.0202919,latin
0.01802,television
0.0174286,twenty
0.0173592,disavow
0.0170529,massive
0.0164768,strict
0.0160461,sick
0.0149433,zone
0.014291,entitle
0.0141817,speculate
0.0136391,formulation
0.0134497,arrival
0.0128682,parliamentary
0.0116503,absurdity
0.0115797,rom
0.0114314,mad
0.0104857,symbolic
0.0103953,blockade
0.0100415,neighbor
0.00969554,maintain
0.00941375,anyhow
0.00915567,monumental
0.0087742,crucial
0.00871598,resume
0.00748767,commentary
0.00734853,provocative
0.00641537,propaganda
0.00507442,reluctantly
0.00504742,pi
0.00452474,perfectly
0.00412049,gang
0.00386194,smell
0.0038145,opposition
0.0030717,deter
0.00291335,fairness
0.00253901,ion
0.00201714,thirty
0.00179298,standstill
0.00124035,noble
0.00122931,dominican
0.000502577,observance
4.93521e-05,shut
4.41173e-05,besides
2.74286e-05,mostly
2.13672e-05,ball
1.9847e-05,bastard
1.79463e-05,hurry
1.74652e-05,slight
1.71345e-05,replace
1.69199e-05,il
1.6709e-05,due
1.65983e-05,hot
1.64127e-05,sl
1.63891e-05,die
1.63593e-05,reliable
1.6345e-05,gnp
1.62937e-05,goddamn
1.62876e-05,admission
1.62826e-05,normal
1.62669e-05,mediation
1.62627e-05,aspen
1.62451e-05,deeply
1.62451e-05,clarify
1.62346e-05,folder
1.62131e-05,originally
1.62123e-05,renewal
1.6212e-05,perfect
1.62112e-05,emphasize
1.62002e-05,ill
1.61892e-05,brilliant
1.61832e-05,participation
1.61822e-05,prayer
1.61819e-05,absurd
1.61713e-05,neither
1.61683e-05,superficial
1.61618e-05,mi
1.61459e-05,multilateral
1.61453e-05,dissent
1.6144e-05,antagonistic
1.61416e-05,opposite
1.61416e-05,lat
1.6141e-05,consul
1.61405e-05,posture
1.61398e-05,guard
1.61374e-05,jersey
1.61288e-05,dignify
1.61172e-05,usual
1.61156e-05,correspondence
1.61135e-05,closely
1.61111e-05,applause
1.61095e-05,moot
