score,token
0.0916695,within
0.0913648,set
0.072654,propose
0.0631531,texas
0.0374765,top
0.0366711,duty
0.0353703,discourage
0.0325181,wing
0.0289313,emergency
0.0267407,afford
0.0250995,endorse
0.0250793,momentum
0.0240917,sympathy
0.022264,location
0.0184494,insane
0.0173495,india
0.0167532,organize
0.0163687,doc
0.0156992,throughout
0.0154282,appoint
0.0150088,airplane
0.0148698,ussr
0.013612,minimum
0.0129936,betray
0.0126445,extemporaneously
0.0121953,awkward
0.0119168,exacerbate
0.0102171,bullshit
0.010042,residence
0.00909509,relief
0.00744839,plug
0.00708162,beam
0.00702815,governmental
0.00675692,patriotic
0.00671582,buchanan
0.00559407,eleven
0.00475966,window
0.00468874,supervision
0.00457743,scare
0.0044369,sneak
0.00405111,instead
0.00270981,kosciusko
0.00223567,copenhagen
0.00168476,ew
0.0014589,flu
0.00100766,reed
0.000778592,meal
0.000417613,frill
6.44129e-05,slight
5.768e-05,mostly
4.59663e-05,besides
2.57874e-05,il
2.56507e-05,bastard
2.42208e-05,shut
2.36056e-05,hurry
2.24606e-05,hot
2.16131e-05,mediation
2.12153e-05,originally
2.12112e-05,emphasize
2.11826e-05,due
2.09746e-05,ball
2.07052e-05,die
2.06048e-05,superficial
2.05308e-05,mow
2.05099e-05,adamant
2.05095e-05,goddamn
2.05074e-05,guard
2.0507e-05,absolute
2.05032e-05,normal
2.0477e-05,folder
2.04694e-05,antagonistic
2.04339e-05,deeply
2.04252e-05,attribution
2.04024e-05,suite
2.03837e-05,correspondence
2.03772e-05,ill
2.03668e-05,brilliant
2.03619e-05,prayer
2.03478e-05,participation
2.03357e-05,neither
2.0322e-05,slightly
2.03132e-05,turmoil
2.03041e-05,accomplish
2.02843e-05,dignify
2.02755e-05,sl
2.02737e-05,pittsburgh
2.0271e-05,reliable
2.0267e-05,posture
2.02591e-05,sterling
2.02589e-05,replace
2.02543e-05,exact
2.02503e-05,usual
2.02495e-05,gnp
2.0242e-05,moron
2.0237e-05,clarify
2.02281e-05,closely
2.02253e-05,similarly
2.02186e-05,damned
2.02168e-05,benefit
2.02146e-05,sarcasm
