score,token
0.199434,speech
0.0997663,same
0.0937522,best
0.0419057,vietnamese
0.0338963,corn
0.0236579,quiet
0.0203905,alliance
0.0198907,somehow
0.0188469,agent
0.0173543,truth
0.017288,garment
0.0168693,plenary
0.0165678,lloyd
0.0160546,court
0.0158191,demand
0.0153076,human
0.0152179,disassociate
0.0150131,failure
0.0144138,subordinate
0.0139414,valuable
0.013905,ox
0.0129867,presidency
0.0118768,andrew
0.0113357,impressive
0.0105749,i
0.00991093,consistent
0.00980241,reserve
0.00941812,soften
0.00919023,pure
0.00882346,bounce
0.00803531,discreet
0.00798742,wave
0.00689384,statesman
0.00678058,heart
0.00651539,rapidly
0.00633023,devote
0.00600373,tactically
0.00568868,luck
0.00552613,joy
0.00530361,statesmanlike
0.00440107,speechwriter
0.00420765,accumulate
0.00382599,mg
0.0036789,cheek
0.00345317,shoe
0.00327738,replace
0.00306105,recall
0.00282074,drama
0.00252242,desire
0.0017341,bipartisan
0.00134174,louis
0.00120877,ph
0.00113463,knesset
0.00106495,orchestrate
0.000395253,selfish
3.47533e-05,slight
2.58378e-05,besides
1.81263e-05,mostly
1.79664e-05,bastard
1.67676e-05,shut
1.61098e-05,hurry
1.57631e-05,representation
1.54688e-05,due
1.48815e-05,normal
1.48723e-05,il
1.46965e-05,hot
1.46812e-05,ball
1.45995e-05,antagonistic
1.45948e-05,mediation
1.45838e-05,gnp
1.44865e-05,die
1.44456e-05,attribution
1.43611e-05,mow
1.43389e-05,redo
1.43353e-05,lat
1.4313e-05,goddamn
1.42956e-05,folder
1.42824e-05,ill
1.42786e-05,deeply
1.42697e-05,tine
1.42547e-05,originally
1.42547e-05,neither
1.42522e-05,emphasize
1.42471e-05,absurd
1.42453e-05,conceivable
1.42402e-05,suite
1.42372e-05,participation
1.42304e-05,expert
1.42266e-05,superficial
1.42245e-05,posture
1.42243e-05,bloody
1.42225e-05,guard
1.42151e-05,guideline
1.42131e-05,reelect
1.42035e-05,sooner
1.42028e-05,dissent
1.41999e-05,dignify
1.4199e-05,sl
1.41953e-05,closely
1.41914e-05,prayer
