score,token
0.136821,house
0.12422,draft
0.07993,airport
0.0535397,leigh
0.0354398,quality
0.0299204,previously
0.0285899,congressman
0.0281058,available
0.0269994,risk
0.0252551,recommendation
0.0250933,ig
0.0211809,departure
0.0210548,improvement
0.0189933,personality
0.017714,imperative
0.0170489,extra
0.0168231,ron
0.0152051,nicosia
0.0124688,phrase
0.0117648,short
0.0113155,university
0.0112327,vicious
0.0106599,otherwise
0.0102478,transport
0.00992512,bet
0.00936061,rhodes
0.00902626,dispute
0.00858105,beach
0.00839619,tense
0.00790405,mature
0.00638225,pity
0.00610821,hunt
0.00580345,virginia
0.0057046,dec
0.00535428,eventual
0.0050239,vale
0.00497818,goddamned
0.00468969,mill
0.00456498,counterproductive
0.0045037,govern
0.00392389,sway
0.00345544,winner
0.00306822,dozen
0.00303368,adjust
0.00275469,underestimate
0.00260892,initially
0.00259203,masterful
0.00256343,pending
0.00233067,idiotic
0.00216569,switchboard
0.00148189,jamaica
0.00124175,discover
4.17958e-05,besides
3.6775e-05,mostly
2.78713e-05,il
2.03472e-05,bastard
1.90583e-05,shut
1.81692e-05,hurry
1.81147e-05,ball
1.7621e-05,slight
1.7261e-05,replace
1.68366e-05,due
1.67842e-05,hot
1.67531e-05,mediation
1.65115e-05,die
1.64804e-05,superficial
1.64351e-05,attribution
1.63978e-05,goddamn
1.63932e-05,prayer
1.63883e-05,normal
1.63802e-05,folder
1.63716e-05,deeply
1.63684e-05,brilliant
1.6364e-05,series
1.63498e-05,character
1.63464e-05,malicious
1.63454e-05,clarify
1.63331e-05,originally
1.63328e-05,emphasize
1.63223e-05,ill
1.63159e-05,participation
1.62944e-05,neither
1.62823e-05,adamant
1.62722e-05,indication
1.62682e-05,reliable
1.62648e-05,slightly
1.62625e-05,guard
1.62619e-05,lat
1.62603e-05,similarly
1.62603e-05,sl
1.62598e-05,posture
1.62593e-05,revolutionary
1.62549e-05,antagonistic
1.6252e-05,dignify
1.62467e-05,usual
1.6246e-05,referendum
1.62449e-05,gnp
1.62439e-05,self
1.62431e-05,correspondence
1.62413e-05,tyler
