score,token
0.330452,feel
0.141453,cable
0.0384953,jordan
0.0273372,korean
0.0246113,waldheim
0.0238937,pardon
0.0221377,ct
0.0214662,inaccurate
0.0214087,yugoslavia
0.0197018,jordanian
0.0192416,transfer
0.0170041,obstacle
0.0169889,beat
0.0152733,dignity
0.0133773,safe
0.0122558,chuck
0.011895,lave
0.0111764,administrative
0.0105079,distribution
0.010493,shah
0.00991041,publisher
0.00982319,seoul
0.00902562,hurdle
0.00898417,compatible
0.00875404,slap
0.00843545,encouragement
0.00837652,negotiator
0.00751122,consistently
0.0066918,genius
0.00612043,park
0.0060573,imagine
0.00573419,innocent
0.00550414,survive
0.00514466,sweep
0.00323677,campbell
0.00314023,query
0.00292692,alleviate
0.00181039,circular
0.00178141,warm
0.00123193,corrupt
2.91728e-05,mostly
2.12761e-05,besides
1.99924e-05,bastard
1.88469e-05,shut
1.81349e-05,folder
1.79547e-05,hurry
1.73199e-05,slight
1.70351e-05,mediation
1.65748e-05,il
1.63993e-05,ill
1.63669e-05,originally
1.63282e-05,due
1.6301e-05,hot
1.62957e-05,goddamn
1.62952e-05,ball
1.61472e-05,aspen
1.60345e-05,adamant
1.60328e-05,die
1.60232e-05,prayer
1.60034e-05,participation
1.59999e-05,brilliant
1.59149e-05,pakistani
1.58826e-05,normal
1.58742e-05,replace
1.58646e-05,slightly
1.58432e-05,deeply
1.58385e-05,admission
1.58123e-05,emphasize
1.57813e-05,absurd
1.57806e-05,neither
1.57713e-05,sovereign
1.57699e-05,injure
1.57666e-05,superficial
1.5761e-05,exact
1.57582e-05,marsh
1.57528e-05,redo
1.57508e-05,tactfully
1.57496e-05,revolutionary
1.57455e-05,posture
1.57449e-05,guard
1.57428e-05,antagonistic
1.57367e-05,sl
1.57303e-05,character
1.5729e-05,dive
1.57256e-05,gesture
1.5724e-05,multilateral
1.57234e-05,parameter
1.57228e-05,gnp
1.57167e-05,damned
1.57157e-05,closely
1.57154e-05,indication
1.57123e-05,usual
1.57118e-05,correspondence
1.57114e-05,honorable
1.57106e-05,mess
1.57104e-05,mountain
1.57045e-05,weapon
1.57031e-05,dignify
1.56987e-05,bureaucrat
1.56985e-05,dole
