score,token
0.164665,military
0.146546,hour
0.1334,action
0.118809,arm
0.0913409,maybe
0.0387733,analysis
0.0356793,session
0.0331895,boycott
0.0244686,train
0.020234,desk
0.0172981,refuse
0.0154053,sidewinder
0.0135159,continuation
0.0129056,courtesy
0.0122626,escalate
0.0118428,mandate
0.00880267,timetable
0.00813209,unilateral
0.00700648,seal
0.00564971,dictate
0.00391021,master
0.00389214,facilitate
0.00329638,merry
0.00183396,envelope
0.00176398,seriousness
0.0015144,advisable
0.00032042,mull
0.000203662,uphold
0.000122823,besides
1.68742e-05,hot
1.64149e-05,bastard
1.63261e-05,mostly
1.58558e-05,shut
1.52132e-05,hurry
1.48935e-05,correspondence
1.4873e-05,slight
1.46936e-05,il
1.46331e-05,absolute
1.44772e-05,due
1.44526e-05,ball
1.42455e-05,adamant
1.41914e-05,absurd
1.41897e-05,die
1.41825e-05,reliable
1.41646e-05,prayer
1.41488e-05,goddamn
1.41459e-05,folder
1.4143e-05,normal
1.41364e-05,deeply
1.41358e-05,weapon
1.41279e-05,mediation
1.40953e-05,emphasize
1.40942e-05,originally
1.40851e-05,renewal
1.40838e-05,aspen
1.40824e-05,participation
1.40814e-05,sarcasm
1.40802e-05,uniform
1.40695e-05,ill
1.40665e-05,tine
1.40655e-05,bear
1.40598e-05,gesture
1.40595e-05,superficial
1.40584e-05,sovereign
1.40582e-05,exact
1.40553e-05,star
1.40536e-05,similarly
1.40523e-05,neither
1.40448e-05,self
1.4041e-05,sl
1.40399e-05,pittsburgh
1.40392e-05,pakistani
1.4035e-05,bunch
1.40336e-05,replace
1.40335e-05,guard
1.40332e-05,antagonistic
1.4033e-05,posture
1.40329e-05,mi
1.40328e-05,usual
1.40297e-05,gnp
1.40273e-05,truck
1.4027e-05,dive
1.40247e-05,sep
1.40237e-05,girl
1.40207e-05,respectfully
1.40206e-05,dod
1.40189e-05,zurich
1.40189e-05,reciprocal
1.4017e-05,seven
1.40165e-05,tanzania
1.40163e-05,closely
1.40156e-05,reelect
1.40154e-05,owe
1.4015e-05,colonel
1.40149e-05,normally
1.40128e-05,attribution
1.40119e-05,hebrew
1.40114e-05,dignify
1.40114e-05,sharp
1.40111e-05,mew
