score,token
0.15275,word
0.0775484,correct
0.0697828,follow
0.0666386,around
0.0565621,quite
0.0497465,weight
0.0373161,easy
0.0362427,confirm
0.0308249,extent
0.0262981,intend
0.0259101,nomination
0.0224883,unfair
0.0220788,nevertheless
0.0216933,raw
0.0197807,walter
0.0186839,shape
0.0172828,material
0.0164028,image
0.0153758,trap
0.0142437,zambia
0.0133768,key
0.0133691,astonish
0.0129231,noise
0.0116355,sharp
0.00869886,enormously
0.00862458,ward
0.00753441,confusion
0.00682641,victim
0.00631214,bluntly
0.0059249,conclusive
0.00495667,doctrine
0.0048559,maker
0.00441406,howard
0.00326293,statute
0.00298865,fore
0.00226699,fundamentally
0.00224783,fill
0.00204978,clark
0.00141646,drift
0.000198153,character
3.82251e-05,ball
3.3528e-05,mostly
2.53311e-05,hurry
2.45479e-05,besides
2.16469e-05,bastard
2.10379e-05,shut
1.90221e-05,slight
1.8469e-05,il
1.84093e-05,participation
1.82655e-05,due
1.80051e-05,hot
1.79569e-05,replace
1.79063e-05,ill
1.78745e-05,guard
1.78426e-05,die
1.77715e-05,adamant
1.76846e-05,goddamn
1.76698e-05,normal
1.76554e-05,sl
1.76456e-05,mediation
1.76451e-05,folder
1.76427e-05,deeply
1.76294e-05,tine
1.75837e-05,emphasize
1.75806e-05,originally
1.75668e-05,mi
1.75604e-05,brilliant
1.75399e-05,neither
1.75352e-05,attraction
1.75343e-05,bowdler
1.75235e-05,superficial
1.75173e-05,framework
1.75135e-05,star
1.75006e-05,wipe
1.74989e-05,ballot
1.74975e-05,tactfully
1.74959e-05,exact
1.74895e-05,jock
1.74851e-05,aspect
1.74816e-05,antagonistic
1.74783e-05,spring
1.74729e-05,posture
1.74695e-05,gnp
1.74641e-05,hie
1.74622e-05,correspondence
1.74611e-05,usual
1.74564e-05,admission
1.74516e-05,prayer
1.74507e-05,patience
1.74439e-05,closely
1.7442e-05,parameter
1.74403e-05,provocative
1.74399e-05,attribution
1.74397e-05,icbm
1.74392e-05,georgetown
1.74389e-05,normally
1.74385e-05,dislike
1.74385e-05,suite
1.74376e-05,manner
1.74376e-05,absurd
