score,token
0.325968,kraft
0.0847297,tuesday
0.0593022,negotiate
0.0499297,suggestion
0.0401497,respect
0.0319433,richardson
0.0265113,bother
0.0258559,jack
0.0193943,cambodia
0.0185123,fundamental
0.0183996,annoy
0.0172959,extraordinary
0.0134102,license
0.0131264,shift
0.0123099,pray
0.0117037,puzzle
0.0112346,denial
0.0103751,morgan
0.0100937,wit
0.00896652,above
0.00780094,bomber
0.00758773,ruthless
0.00726011,gather
0.00712238,sentiment
0.00695756,earn
0.00638722,hua
0.00636557,coalition
0.00572233,clue
0.00504898,alee
0.00487882,accomplish
0.00477418,regularly
0.00475803,lesson
0.00472868,dream
0.00461629,overt
0.00427621,thereby
0.00417774,ethnic
0.00377241,unanimously
0.00376401,outsider
0.00360728,isolation
0.00342374,nitpick
0.00289116,bail
0.00261398,aga
0.00259397,uncus
0.00251556,brilliant
0.00228135,hamburg
0.00204624,preoccupy
0.00161711,lean
0.00157485,jet
0.00151966,minneapolis
0.000484747,cola
0.000361213,angolan
1.90123e-05,hot
1.83304e-05,mostly
1.82296e-05,besides
1.76858e-05,bastard
1.6509e-05,shut
1.61693e-05,hurry
1.58028e-05,neither
1.53885e-05,slight
1.48348e-05,antagonistic
1.47443e-05,il
1.46016e-05,ball
1.45532e-05,originally
1.449e-05,due
1.44784e-05,ill
1.44111e-05,die
1.43987e-05,ie
1.42862e-05,absolute
1.42785e-05,prayer
1.42681e-05,superficial
1.42643e-05,character
1.42625e-05,gnp
1.42297e-05,goddamn
1.42252e-05,strategically
1.42245e-05,normal
1.42088e-05,folder
1.42061e-05,mediation
1.41946e-05,thou
1.41932e-05,deeply
1.41797e-05,bear
1.41777e-05,tine
1.41766e-05,loophole
1.41558e-05,pole
1.41537e-05,emphasize
1.41513e-05,clarify
1.4151e-05,participation
1.41445e-05,arc
1.41417e-05,spite
1.41416e-05,guard
1.4135e-05,memorial
1.4133e-05,posture
1.41321e-05,georgetown
1.4132e-05,shove
1.41309e-05,relax
1.41265e-05,element
1.41246e-05,frontier
1.41161e-05,incorporate
1.41149e-05,sl
1.41113e-05,cooperatively
1.41097e-05,thorn
