score,token
0.216474,congress
0.0981255,different
0.0917838,strong
0.0769586,personal
0.0700724,ever
0.0609867,detente
0.0441601,condition
0.0275226,relationship
0.0228493,peking
0.0197136,billion
0.0172553,leadership
0.0170517,alive
0.0129382,perspective
0.0126598,lousy
0.0119313,chou
0.0117459,outline
0.0100364,generate
0.00995833,mao
0.00936922,determination
0.00928017,reaffirm
0.00850367,waiver
0.00843897,controversial
0.00743208,confuse
0.00694481,nay
0.00606434,duck
0.00602444,bath
0.0053539,liaison
0.0050888,negatively
0.00463991,despite
0.00440949,chart
0.00438752,dominant
0.00401116,diplomatically
0.00338455,rub
0.00328146,strategically
0.00321194,shame
0.00276274,guard
0.0021102,clash
0.00193762,criminal
0.00155671,navigate
0.00129148,fat
0.00113363,dutch
0.000707832,alaska
0.00019513,besides
2.76121e-05,mostly
2.12519e-05,bastard
1.43749e-05,shut
1.43459e-05,due
1.38908e-05,hurry
1.34174e-05,slight
1.30797e-05,il
1.30319e-05,originally
1.28788e-05,antagonistic
1.28762e-05,ball
1.28761e-05,emphasize
1.28603e-05,hot
1.27583e-05,ill
1.27278e-05,adamant
1.27208e-05,posture
1.27143e-05,die
1.27019e-05,replace
1.26715e-05,slightly
1.26405e-05,brilliant
1.26373e-05,closely
1.26274e-05,tine
1.26259e-05,character
1.262e-05,goddamn
1.26113e-05,mediation
1.26101e-05,normal
1.26059e-05,reliable
1.25957e-05,deeply
1.25853e-05,folder
1.25652e-05,bear
1.2565e-05,weapon
1.25615e-05,aspen
1.25598e-05,neither
1.25566e-05,participation
1.25549e-05,absurd
1.255e-05,superficial
1.25485e-05,exact
1.25423e-05,renewal
1.25348e-05,bucharest
1.25311e-05,georgetown
1.2529e-05,invention
1.2529e-05,misinterpret
1.25287e-05,privacy
1.25283e-05,sarcasm
1.25277e-05,martinique
1.25242e-05,pittsburgh
1.2524e-05,sl
1.25213e-05,malicious
1.2521e-05,harsh
1.25185e-05,admission
1.25172e-05,reciprocal
1.25152e-05,gnp
1.2515e-05,usual
1.25134e-05,correspondence
1.25129e-05,prayer
1.25128e-05,mi
1.25102e-05,watch
1.25101e-05,sow
