score,token
0.06847109,unidos
0.041316492,direitos
0.039917076,carter
0.039485398,eua
0.030157814,humanos
0.021187038,washington
0.02064035,norte-americano
0.017791868,secretiario
0.017134,norte-americana
0.015563211,governo
