score,token
0.024107885,comisṣo
0.021189939,projeto
0.020581343,geral
0.017702061,resolṳ̣o
0.016626653,assembleia
0.015748456,delega̤̣o
0.014979947,unidas
0.012919527,grupo
0.012229182,na̵̤es
0.011389653,confer̻ncia
