score,token
0.061004266,itaipu
0.033376925,rio
0.029129749,corpus
0.026807859,cota
0.020258899,opera̤̣o
0.015181527,energia
0.011506782,constrṳ̣o
0.009363978,paran��
0.009355775,navega̤̣o
0.008317602,jusante
