collection,date,id,title,topic_score
kissinger,1975-08-08 20:26:00,0000BDAD,TELECON WITH MR. ROBINSON/THE SECRETARY AT 8:26 P.M.,0.124138
kissinger,1975-08-08 20:00:00,0000BEE2,TELECON WITH MR. ROBINSON/THE SECRETARY AT 8:00 P.M.,0.106383
kissinger,1974-09-30 15:50:00,0000CF7C,TELECON WITH SIMON/KISSINGER AT 3:50 P.M.,0.070866
kissinger,1975-06-09 10:35:00,0000C035,Telecon with Kissinger and Tom Enders AT 10:35 A.M.,0.0703127
kissinger,1975-06-05 15:10:00,0000C005,Telecon with Kissinger and Jack Anderson AT 3:10 P.M.,0.0668901
kissinger,1974-12-19 13:10:00,0000D9F3,TELECON WITH SECRETARY SIMON AT 1:10 P.M.,0.0656554
kissinger,1975-01-17 16:25:00,0000BB39,TELECON WITH RHODES AT 4:25 P.M.,0.0647486
kissinger,1976-08-03 12:29:00,0000BEAF,Telecon with Frank Zarb and Kissinger AT 12:29 P.M.,0.0615386
kissinger,1974-07-12 10:09:00,0000C1CE,Telecon with Dobrynin and Kissinger at 10:09 A.M.,0.0602388
kissinger,1975-10-06 19:36:00,0000BC66,Telecon with Seidman and the Secretary AT 7:36 P.M.,0.0596028
kissinger,1975-08-08 20:45:00,0000D965,TELECON WITH MR. MAW AT 8:45 P.M.,0.0592594
kissinger,1975-02-25 14:50:00,0000BBA8,TELECON WITH TOM ENDERS AT 2:50 P.M.,0.0573772
kissinger,1974-02-17 13:00:00,0000C570,Telecon with Haig and Kissinger at 1:00 P.M.,0.0559977
kissinger,1974-06-07 15:18:00,0000D6BE,TELECON WITH AMBASSADOR RAMSBOTHAM AT 3:18 P.M.,0.0518519
kissinger,1974-06-05 20:53:00,0000C999,TELECON WITH HAL SAUNDERS/SECRETARY KISSINGER AT 8:53 P.M.,0.0508468
kissinger,1975-01-31 16:52:00,0000BB5E,TELECON WITH ROBINSON AT 4:52 P.M.,0.0483872
kissinger,1975-05-12 14:00:00,0000BFD7,Telecon with Kissinger and Butz AT 2:00 P.M.,0.0472968
kissinger,1975-04-09 15:10:00,0000D85B,TELECON WITH SENATOR JAVITS AT 3:10 P.M.,0.0463884
kissinger,1974-03-12 20:10:00,0000C497,Telecon with Ernst Van der Beugel and Kissinger at 8:10 P.M.,0.046143
kissinger,1976-07-09 00:00:00,0000D8FC,TELECON WITH KISSINGER/BILL HYLAND AT 12:45PM,0.0444444
kissinger,1975-10-09 19:15:00,0000D8A3,TELECON WITH MR. ED KLEIN AT 7:15 P.M.,0.043796
kissinger,1976-04-02 16:48:00,0000D761,TELECON WITH MINISTER ANSARY AT 4:48 P.M.,0.0431645
kissinger,1974-04-22 00:00:00,0000C53C,Telecon with Moorer and HAK,0.0423727
kissinger,1973-10-13 19:35:00,0000C78C,TELECON WITH EBAN/KISSINGER AT 7:35 P.M.,0.0413219
kissinger,1975-02-19 15:50:00,0000D9F7,TELECON WITH MR. ENDERS AT 3:50 P.M.,0.0410961
kissinger,1973-10-19 19:09:00,0000C80F,TELECON WITH DINITZ/KISSINGER AT 7:09 P.M.,0.0410955
kissinger,1973-12-26 12:45:00,0000C6D8,TELECON WITH JACKSON AT 12:45 P.M.,0.0404623
kissinger,1974-03-18 09:41:00,0000C4BB,Telecon with Kissinger and Fulbright at 9:41 A.M.,0.0397958
kissinger,1974-03-14 14:15:00,0000C4A5,Telecon with Atherton and Kissinger AT 2:15 P.M.,0.0396825
kissinger,1974-10-02 17:10:00,0000BA9F,TELECON WITH FULBRIGHT AT 5:10 P.M.,0.0384616
kissinger,1975-10-13 22:15:00,0000BC92,Telecon with Sonnenfeldt and the Secretary AT 10:15 P.M.,0.0370372
kissinger,1974-06-08 09:10:00,0000C9B6,TELECON WITH SCOWCROFT/SECRETARY KISSINGER AT 9:10 A.M.,0.0341815
kissinger,1974-09-27 14:31:00,0000BABF,TELECON WITH CHARLES BLUHDORN AT 2:31 P.M.,0.0338984
kissinger,1976-03-25 17:55:00,0000BF3C,TELECON WITH MR. STEVEN DEBROUGH/SECRETARY KISSINGER AT 5:55,0.0333334
kissinger,1976-11-02 16:55:00,0000D97E,TELECON WITH PRESIDENT NIXON AT 4:55 P.M.,0.0322583
kissinger,1975-09-27 16:06:00,0000D95A,TELECON WITH MR. ARTHUR BURNS AT 4:06 P.M.,0.0310074
kissinger,1975-07-09 10:45:00,0000C0A0,Telecon with Kissinger and Bill Seidman AT 10:45 A.M.,0.0291972
kissinger,1976-03-04 15:15:00,0000BDA9,Telecon with Kissinger and Ted Koppel AT 3:15 P.M.,0.0283689
kissinger,1976-11-23 11:19:00,0000D988,TELECON WITH CHUCK ROBINSON AT 11:19 A.M.,0.0258621
kissinger,1975-03-25 00:00:00,0000BBCD,TELECON WITH RICHARD VALERIANI AT 3:40,0.0256409
kissinger,1975-09-08 17:55:00,0000BDE1,TELECON WITH MR. ROBINSON/THE SECRETARY AT 5:55 P.M.,0.0250001
kissinger,1976-09-10 00:00:00,0000D924,TELECON WITH KISSINGER/LARRY EAGLEBURGER AT 10:58PM,0.0241943
