collection,date,id,title,topic_score
kissinger,1973-11-01 00:00:00,0000C1AC,Telecon with Dobrynin and Kissinger at 3:30,0.143646
kissinger,1973-11-01 00:00:00,0000C902,TELECON WITH AMBASSADOR DOBRYNIN/SECRETARY KISSINGER AT 3:30,0.139665
kissinger,1974-07-19 22:15:00,0000CAA5,TELECON WITH CALLAHAN AT 10:15 P.M.,0.108109
kissinger,1974-07-21 10:40:00,0000CA1D,TELECON WITH SECRETARY KISSINGER/PRIME MINISTER ECEVIT AT 10,0.0999999
kissinger,1975-09-13 00:00:00,0000DA27,TELECON WITH MR. YOE AT 12:25,0.0952381
kissinger,1975-09-15 15:00:00,0000DA2D,TELECON WITH MR. ENDERS AT 3:00 P.M.,0.0921959
kissinger,1975-08-07 18:26:00,0000D963,TELECON WITH MR. KARAMESSSINES AT 6:26 P.M.,0.0858272
kissinger,1975-09-13 15:15:00,0000DA28,TELECON WITH THOMAS ENDERS AT 3:15 P.M.,0.0738925
kissinger,1975-03-26 09:30:00,0000D84E,TELECON WITH AMBASSADOR EILTS (CAIRO) AT 9:30 A.M.,0.0724638
kissinger,1975-09-09 19:02:00,0000BEEC,TELECON WITH SECRETARY SHULTZ/SECRETARY KISSINGER AT 7:02 P.,0.0710065
kissinger,1973-11-17 11:12:00,0000C921,TELECON WITH AMBASSADOR DINITZ/SECRETARY KISSINGER AT 11:12 ,0.066661
kissinger,1975-09-13 14:35:00,0000BE28,TELECON WITH KURT WALDHEIM/THE SECRETARY AT 2:35 P.M.,0.066327
kissinger,1974-09-09 11:47:00,0000D6A2,TELECON WITH MARQUIS CHILDS AT 11:47 A.M.,0.0657784
kissinger,1974-08-23 00:00:00,0000D646,TELECON WITH SONNENFELDT AT 3:05  P.M.,0.0655733
kissinger,1976-06-06 09:40:00,0000C0C9,TELECON WITH ED CARTER/SEC KISSINGER AT 9:40 A.M.,0.0647483
kissinger,1976-05-17 14:30:00,0000BFF3,TELECON WITH ANN ARMSTRONG/SEC KISSINGER AT 2:30 P.M.,0.0594063
kissinger,1973-10-15 00:00:00,0000C7D3,TELECON WITH SECRETARY KISSINGER/LORD CROMER AT 8:59,0.0588236
kissinger,1974-07-21 12:55:00,0000CA8E,TELECON WITH SECRETARY KISSINGER/FOREIGN MINISTER CALLAGHAN ,0.0531922
kissinger,1974-04-13 16:10:00,0000D6BD,TELECON WITH JAMES CALLAGHAN AT 4:10 P.M.,0.0531404
kissinger,1973-10-12 21:33:00,0000C735,TELECON WITH LORD CROMER/KISSINGER AT 9:33 P.M.,0.0529413
kissinger,1974-07-29 00:00:00,0000CF4A,TELECON WITH PRIME MINISTER ECEVIT/SECRETARY KISSINGER AT 6:,0.0529101
kissinger,1973-11-17 11:15:00,0000C922,TELECON WITH SECRETARY KISSINGER/MR. ATHERTON AT 11:15 A.M.,0.0504203
kissinger,1976-07-28 11:50:00,0000BE9D,Telecon with Kissinger and Armstrong AT 11:50 A.M.,0.0483874
kissinger,1973-10-08 16:55:00,0000C271,TELECON WITH SECGEN WALDHEIM/SECRETARY AT 4:55 P.M.,0.0472441
kissinger,1973-10-27 12:40:00,0000C8BC,TELECON WITH PRIME MINISTER GOLDA MEIR/SECRETARY KISSINGER A,0.0454545
kissinger,1975-10-13 22:23:00,0000D9AF,TELECON WITH AMBASSADOR DOBRYNIN AT 10:23 P.M.,0.0441766
